am_sid,sciname,reviewed,iucn_sid,popn_trend,popn_category,category_score,spp_group,id_no,spatial_source,name_verified,area_total,area_am,area_iucn,area_overlap,sm_perc,sm_range,area_ratio,lg_area_pct,spp_group_text,occurcells,n_spp,quad
Fis-35828,Scarus persicus,NA,190765,Unknown,LC,0,WRASSE,190765,iucn,TRUE,1569868.4,1287251.2,516429,233811.781247973,45.275,IUCN,40.119,0.347,Wrasses,10,462,q4
Fis-26761,Scarus caudofasciatus,NA,190766,Unknown,LC,0,WRASSE,190766,iucn,TRUE,3009494.1,1400849.6,2510179.2,901534.663980664,64.356,AM,55.807,0.678,Wrasses,13,462,q1
Fis-114324,Chlorurus rhakoura,NA,190767,Unknown,LC,0,WRASSE,190767,iucn,TRUE,1946250.2,1713416.8,368260.9,135427.492198757,36.775,IUCN,21.493,0.463,Wrasses,4,462,q4
Fis-24997,Sparisoma atomarium,NA,190768,Unknown,LC,0,WRASSE,190768,iucn,TRUE,4730705.7,2795297.9,3997106.8,2061699.11476116,73.756,AM,69.933,1.079,Wrasses,84,462,q1
Fis-31171,Scarus longipinnis,NA,190769,Unknown,LC,0,WRASSE,190769,iucn,TRUE,4905482,3127380.8,2488695.7,710594.473038703,28.553,IUCN,79.578,0.844,Wrasses,24,462,q3
Fis-29369,Elops saurus,NA,191822,Stable,LC,0,BONEFISH_TARPONS,191822,iucn,TRUE,11541539.3,10977169.3,1180760,616390.003102069,52.203,IUCN,10.757,2.963,Bonefish/Tarpon,138,12,q4
Fis-2518,Clupea gigantea,NA,191823,Decreasing,VU,0.4,BONEFISH_TARPONS,191823,iucn,TRUE,9060610.8,5694067.2,7257906.5,3891362.89984244,68.341,AM,78.453,1.959,Bonefish/Tarpon,201,12,q1
W-Msc-428185,Conus lischkeanus,NA,192269,Unknown,LC,0,CONESNAILS,192269,iucn,TRUE,17655852.5,14943797.3,5763498.9,3051443.64435366,52.944,IUCN,38.568,4.034,Cone snails,13,125,q4
W-Msc-428256,Conus pusio,NA,192271,Unknown,LC,0,CONESNAILS,192271,iucn,TRUE,585466.6,215166,458018.8,87718.3233278204,40.768,AM,46.978,0.124,Cone snails,3,125,q4
W-Msc-428247,Conus praecellens,NA,192276,Unknown,LC,0,CONESNAILS,192276,iucn,TRUE,22647067.5,15270696.7,15653627.2,8277256.36915458,54.204,AM,97.554,4.225,Cone snails,29,125,q3
W-Msc-215478,Conus sanguinolentus,NA,192296,Unknown,LC,0,CONESNAILS,192296,iucn,TRUE,30008454.1,7334436.9,28964903,6290885.7590282,85.772,AM,25.322,7.819,Cone snails,9,125,q2
W-Msc-215495,Conus bullatus,NA,192297,Unknown,LC,0,CONESNAILS,192297,iucn,TRUE,28551591.8,8121760.6,27272548.1,6842716.96083223,84.252,AM,29.78,7.362,Cone snails,20,125,q2
W-Msc-215517,Conus betulinus,NA,192298,Unknown,LC,0,CONESNAILS,192298,iucn,TRUE,26490705.1,14346932.5,21594058,9450285.4002686,65.87,AM,66.439,5.829,Cone snails,83,125,q1
W-Msc-426441,Conus capitanellus,NA,192304,Unknown,LC,0,CONESNAILS,192304,iucn,TRUE,7889960.7,6700801.9,2323239.2,1134080.41842061,48.815,IUCN,34.671,1.809,Cone snails,6,125,q4
W-Msc-215530,Conus distans,NA,192305,Unknown,LC,0,CONESNAILS,192305,iucn,TRUE,31690983,8226191.1,30768225.9,7303434.0194908,88.783,AM,26.736,8.305,Cone snails,73,125,q2
W-Msc-215529,Conus textile,NA,192316,NA,LC,0,CONESNAILS,192316,iucn,TRUE,34642916.3,13773548.5,32483657.3,11614289.5277938,84.323,AM,42.401,8.768,Cone snails,212,125,q2
W-Msc-215434,Conus nussatella,NA,192318,Unknown,LC,0,CONESNAILS,192318,iucn,TRUE,33436933.9,7037323.2,32671262.7,6271652.0726167,89.12,AM,21.54,8.819,Cone snails,39,125,q2
W-Msc-215466,Conus striatus,NA,192321,Stable,LC,0,CONESNAILS,192321,iucn,TRUE,34391048.5,13773754.1,32689269.7,12071975.260454,87.645,AM,42.135,8.824,Cone snails,150,125,q2
W-Msc-215532,Conus milneedwardsi,NA,192323,Unknown,LC,0,CONESNAILS,192323,iucn,TRUE,7448432.5,4983301.4,4197474.2,1732343.03034526,41.271,IUCN,84.231,1.345,Cone snails,5,125,q3
W-Msc-428213,Conus muriculatus,NA,192327,Unknown,LC,0,CONESNAILS,192327,iucn,TRUE,23714380.4,6851915.4,22638743.8,5776278.83188002,84.302,AM,30.266,6.111,Cone snails,6,125,q2
W-Msc-215437,Conus coelinae,NA,192328,Unknown,LC,0,CONESNAILS,192328,iucn,TRUE,6077388.6,3817997.2,3160888.9,901497.43142382,28.52,IUCN,82.789,1.031,Cone snails,19,125,q3
W-Msc-428372,Conus sulcatus,NA,192334,Unknown,LC,0,CONESNAILS,192334,iucn,TRUE,19081654.4,5065634.2,18767028.5,4751008.29267151,93.789,AM,26.992,5.066,Cone snails,3,125,q2
W-Msc-428162,Conus jaspideus,NA,192338,Unknown,LC,0,CONESNAILS,192338,iucn,TRUE,416954.6,345936.9,71017.6,0,0,IUCN,20.529,0.093,Cone snails,3,125,q4
W-Msc-420199,Conus amphiurgus,NA,192340,Unknown,LC,0,CONESNAILS,192340,iucn,TRUE,3946929.5,3445090.9,1204987.5,703148.866141759,58.353,IUCN,34.977,0.93,Cone snails,4,125,q4
W-Msc-215514,Conus emaciatus,NA,192342,Unknown,LC,0,CONESNAILS,192342,iucn,TRUE,27890236.4,8429955.9,27268094.3,7807813.80201319,92.62,AM,30.915,7.361,Cone snails,66,125,q2
W-Msc-428134,Conus gladiator,NA,192345,Unknown,LC,0,CONESNAILS,192345,iucn,TRUE,1831818.2,595810.5,1789121.1,553113.343689666,92.834,AM,33.302,0.483,Cone snails,3,125,q2
W-Msc-215445,Conus mustelinus,NA,192356,Unknown,LC,0,CONESNAILS,192356,iucn,TRUE,20423256.2,3784892.4,19991250.2,3352886.46422954,88.586,AM,18.933,5.396,Cone snails,3,125,q2
W-Msc-215487,Conus moluccensis,NA,192362,Unknown,LC,0,CONESNAILS,192362,iucn,TRUE,15511938.6,5747428,13020474.3,3255963.68955214,56.651,AM,44.141,3.515,Cone snails,14,125,q4
W-Msc-215441,Conus catus,NA,192367,Unknown,LC,0,CONESNAILS,192367,iucn,TRUE,33376145.7,6694416.2,32595222.6,5913493.07710416,88.335,AM,20.538,8.798,Cone snails,79,125,q2
W-Msc-428195,Conus luteus,NA,192370,Unknown,LC,0,CONESNAILS,192370,iucn,TRUE,8256846.1,6670405,3018036,1431594.94311061,47.435,IUCN,45.245,1.801,Cone snails,4,125,q4
W-Msc-420208,Conus daucus,NA,192370,Unknown,LC,0,CONESNAILS,192370,iucn,TRUE,8256846.1,6670405,3018036,1431594.94311061,47.435,IUCN,45.245,1.801,Cone snails,24,125,q4
W-Msc-426405,Conus boeticus,NA,192374,Unknown,LC,0,CONESNAILS,192374,iucn,TRUE,15998883.3,5523696.7,14831701.6,4356515.02547622,78.87,AM,37.243,4.004,Cone snails,8,125,q2
W-Msc-215430,Conus litoglyphus,NA,192378,Unknown,LC,0,CONESNAILS,192378,iucn,TRUE,33174148.7,8073998,32409324.3,7309173.63037254,90.527,AM,24.913,8.748,Cone snails,50,125,q2
SLB-120088,Conus floridulus,NA,192380,Unknown,LC,0,CONESNAILS,192380,iucn,TRUE,21432260.7,14478816.2,17312458.1,10359013.6802163,71.546,AM,83.632,4.673,Cone snails,11,125,q1
W-Msc-426315,Conus ammiralis,NA,192383,Unknown,LC,0,CONESNAILS,192383,iucn,TRUE,22565290.2,5549264.4,22364585.8,5348560.05455761,96.383,AM,24.813,6.037,Cone snails,6,125,q2
W-Msc-215464,Conus leopardus,NA,192386,Unknown,LC,0,CONESNAILS,192386,iucn,TRUE,33106990.4,13562529.3,30588666.4,11044205.3413306,81.432,AM,44.338,8.257,Cone snails,130,125,q2
W-Msc-215433,Conus coccineus,NA,192393,Unknown,LC,0,CONESNAILS,192393,iucn,TRUE,10516965,5464569.5,8203134.7,3150739.18038428,57.658,AM,66.616,2.214,Cone snails,21,125,q3
SLB-118879,Conus monachus,NA,192399,Unknown,LC,0,CONESNAILS,192399,iucn,TRUE,9460784.3,5322685.9,5953213,1815114.48704658,34.101,AM,89.409,1.607,Cone snails,7,125,q3
W-Msc-426383,Conus baileyi,NA,192400,Unknown,LC,0,CONESNAILS,192400,iucn,TRUE,6768614.2,5695544.1,1995772.8,922702.639627943,46.233,IUCN,35.041,1.537,Cone snails,6,125,q4
W-Msc-428212,Conus monile,NA,192408,Unknown,LC,0,CONESNAILS,192408,iucn,TRUE,2532415.8,1350650.7,2036884.5,855119.353119593,63.312,AM,66.31,0.55,Cone snails,6,125,q1
W-Msc-426369,Conus aureus,NA,192413,Unknown,LC,0,CONESNAILS,192413,iucn,TRUE,25040862.3,5639085.4,24486964.9,5085188.04191302,90.178,AM,23.029,6.61,Cone snails,6,125,q2
W-Msc-215561,Conus frigidus,NA,192419,Unknown,LC,0,CONESNAILS,192419,iucn,TRUE,23087731.8,6297159.1,22065406.6,5274833.83642667,83.765,AM,28.539,5.956,Cone snails,63,125,q2
W-Msc-215476,Conus obscurus,NA,192424,Unknown,LC,0,CONESNAILS,192424,iucn,TRUE,32016668.5,6768047.2,30727713.1,5479091.71362793,80.955,AM,22.026,8.294,Cone snails,6,125,q2
W-Msc-426500,Conus flammeacolor,NA,192425,Unknown,LC,0,CONESNAILS,192425,iucn,TRUE,1003935.5,696405.7,487346.9,179817.097387173,36.897,IUCN,69.98,0.188,Cone snails,4,125,q3
W-Msc-430446,Conus kimioi,NA,192426,Unknown,LC,0,CONESNAILS,192426,iucn,TRUE,6505243.8,5142652.9,2443102.5,1080511.71432834,44.227,IUCN,47.507,1.388,Cone snails,6,125,q4
W-Msc-215458,Conus rattus,NA,192428,Unknown,LC,0,CONESNAILS,192428,iucn,TRUE,33628995.3,8140555.1,32737426.2,7248986.09293222,89.048,AM,24.866,8.837,Cone snails,134,125,q2
SLB-100648,Conus circumactus,NA,192440,Unknown,LC,0,CONESNAILS,192440,iucn,TRUE,24861619.2,4178297.6,24676690,3993368.37567643,95.574,AM,16.932,6.661,Cone snails,4,125,q2
W-Msc-420226,Conus villepinii,NA,192444,Unknown,LC,0,CONESNAILS,192444,iucn,TRUE,4869123.2,1403550.6,4562022.1,1096449.51551864,78.12,AM,30.766,1.231,Cone snails,5,125,q2
W-Msc-428976,Conus armadillo,NA,192447,Unknown,LC,0,CONESNAILS,192447,iucn,TRUE,7464986.9,6372149.7,2167209.6,1074372.47239559,49.574,IUCN,34.011,1.72,Cone snails,10,125,q4
W-Msc-426424,Conus brunneus,NA,192449,Unknown,LC,0,CONESNAILS,192449,iucn,TRUE,1856467.5,336171,1835659.7,315363.252843628,93.81,AM,18.313,0.496,Cone snails,3,125,q2
W-Msc-420220,Conus regius,NA,192452,NA,LC,0,CONESNAILS,192452,iucn,TRUE,2732534.7,1342733.4,1392838.8,3037.51559139762,0.226,AM,96.403,0.376,Cone snails,13,125,q3
W-Msc-215520,Conus generalis,NA,192460,Unknown,LC,0,CONESNAILS,192460,iucn,TRUE,28931342.8,12105201.8,25179152.3,8353011.29534557,69.003,AM,48.076,6.797,Cone snails,89,125,q2
W-Msc-215562,Conus articulatus,NA,192477,Unknown,LC,0,CONESNAILS,192477,iucn,TRUE,17236078.8,7110143,13981247.4,3855311.56649898,54.223,AM,50.855,3.774,Cone snails,4,125,q4
W-Msc-428154,Conus howelli,NA,192498,Unknown,LC,0,CONESNAILS,192498,iucn,TRUE,1372745.5,666745.5,868893.8,162893.797154005,24.431,AM,76.735,0.235,Cone snails,6,125,q3
W-Msc-428144,Conus granum,NA,192505,Unknown,LC,0,CONESNAILS,192505,iucn,TRUE,15354765.4,7750833.3,11541441.1,3937509.07342608,50.801,AM,67.157,3.115,Cone snails,4,125,q3
W-Msc-215492,Conus pulicarius,NA,192506,NA,LC,0,CONESNAILS,192506,iucn,TRUE,24065651.6,8765763,22727923.9,7428035.27729575,84.739,AM,38.568,6.135,Cone snails,96,125,q2
W-Msc-215525,Conus capitaneus,NA,192507,Unknown,LC,0,CONESNAILS,192507,iucn,TRUE,27240974.4,10520458.8,25222961.4,8502445.78712515,80.818,AM,41.71,6.808,Cone snails,110,125,q2
W-Msc-215537,Conus retifer,NA,192521,Decreasing,LC,0,CONESNAILS,192521,iucn,TRUE,23502706.6,1729032.2,22939555.6,1165881.27374416,67.43,AM,7.537,6.192,Cone snails,3,125,q2
W-Msc-420224,Conus stearnsii,NA,192532,Unknown,VU,0.4,CONESNAILS,192532,iucn,TRUE,718353.7,580214.7,190404.6,52265.6528659611,27.45,IUCN,32.816,0.157,Cone snails,3,125,q4
W-Msc-215429,Conus magus,NA,192549,Unknown,LC,0,CONESNAILS,192549,iucn,TRUE,21526216.5,8884192.4,18870981.1,6228957.00214222,70.113,AM,47.079,5.094,Cone snails,91,125,q2
W-Msc-420213,Conus mazei,NA,192553,Unknown,LC,0,CONESNAILS,192553,iucn,TRUE,2571803.5,2272689.1,499991.9,200877.490224366,40.176,IUCN,22,0.613,Cone snails,14,125,q4
W-Msc-215518,Conus flavidus,NA,192562,Unknown,LC,0,CONESNAILS,192562,iucn,TRUE,34218710.4,13168386.8,31913314.6,10862990.9040614,82.493,AM,41.263,8.614,Cone snails,48,125,q2
W-Msc-215471,Conus aulicus,NA,192563,Unknown,LC,0,CONESNAILS,192563,iucn,TRUE,30812100.2,7927680.8,29451078.5,6566659.08013756,82.832,AM,26.918,7.95,Cone snails,44,125,q2
W-Msc-215428,Conus moreleti,NA,192564,Unknown,LC,0,CONESNAILS,192564,iucn,TRUE,29479297.4,5177514.7,28884295.7,4582513.08388299,88.508,AM,17.925,7.797,Cone snails,28,125,q2
W-Msc-426496,Conus fergusoni,NA,192566,Unknown,LC,0,CONESNAILS,192566,iucn,TRUE,1619708.8,604467,1595859.3,580617.531838207,96.054,AM,37.877,0.431,Cone snails,3,125,q2
W-Msc-215551,Conus magnificus,NA,192573,Unknown,LC,0,CONESNAILS,192573,iucn,TRUE,13146552.2,7401694.5,7903707.9,2158850.23819936,29.167,AM,93.648,2.133,Cone snails,14,125,q3
W-Msc-215538,Conus ermineus,NA,192578,Unknown,LC,0,CONESNAILS,192578,iucn,TRUE,6898561.8,2533876.7,6600508,2235822.93586128,88.237,AM,38.389,1.782,Cone snails,10,125,q2
W-Msc-430457,Conus chaldaeus,NA,192580,Unknown,LC,0,CONESNAILS,192580,iucn,TRUE,33947862.4,9639554.4,31411560.8,7103252.83106813,73.689,AM,30.688,8.479,Cone snails,17,125,q2
SLB-189630,Conus vicweei,NA,192585,Unknown,LC,0,CONESNAILS,192585,iucn,TRUE,2057066.1,1867701.8,447151.7,257787.353207623,57.651,IUCN,23.941,0.504,Cone snails,7,125,q4
W-Msc-215550,Conus terebra,NA,192586,Unknown,LC,0,CONESNAILS,192586,iucn,TRUE,32517566.1,7147873.4,31698262.5,6328569.80168515,88.538,AM,22.55,8.556,Cone snails,46,125,q2
W-Msc-215557,Conus bandanus,NA,192587,Unknown,LC,0,CONESNAILS,192587,iucn,TRUE,29653376.6,8095966.3,28951916.6,7394506.36698805,91.336,AM,27.963,7.815,Cone snails,6,125,q2
W-Msc-430177,Conus sazanka,NA,192589,Unknown,LC,0,CONESNAILS,192589,iucn,TRUE,13054881.4,4002514.4,10216915.7,1164548.71324796,29.095,AM,39.175,2.758,Cone snails,3,125,q4
W-Msc-420211,Conus granulatus,NA,192590,Unknown,LC,0,CONESNAILS,192590,iucn,TRUE,34588944.1,14059449.9,29477357,8947862.71984422,63.643,AM,47.696,7.957,Cone snails,17,125,q2
W-Msc-215533,Conus miliaris,NA,192590,Unknown,LC,0,CONESNAILS,192590,iucn,TRUE,34588944.1,14059449.9,29477357,8947862.71984422,63.643,AM,47.696,7.957,Cone snails,107,125,q2
W-Msc-215501,Conus imperialis,NA,192593,Unknown,LC,0,CONESNAILS,192593,iucn,TRUE,29992381.7,8374854.2,29224729.2,7607201.68157203,90.834,AM,28.657,7.889,Cone snails,66,125,q2
W-Msc-420215,Conus mindanus,NA,192599,Unknown,LC,0,CONESNAILS,192599,iucn,TRUE,5492544.9,1981948.7,5227881.9,1717285.59371147,86.646,AM,37.911,1.411,Cone snails,8,125,q2
W-Msc-215436,Conus ebraeus,NA,192611,Unknown,LC,0,CONESNAILS,192611,iucn,TRUE,32586122.2,11790667.9,30937382.2,10141927.9316804,86.017,AM,38.111,8.351,Cone snails,193,125,q2
W-Msc-428375,Conus suratensis,NA,192614,NA,LC,0,CONESNAILS,192614,iucn,TRUE,18200579.4,9520563.5,15796540.6,7116524.67410884,74.749,AM,60.27,4.264,Cone snails,20,125,q1
W-Msc-420203,Conus attenuatus,NA,192629,Unknown,LC,0,CONESNAILS,192629,iucn,TRUE,3274780.8,1075550.5,2869981.2,670750.870132605,62.363,AM,37.476,0.775,Cone snails,4,125,q4
W-Msc-420216,Conus mus,NA,192633,Unknown,LC,0,CONESNAILS,192633,iucn,TRUE,3584409.3,909139.9,3402375.5,727106.114339959,79.977,AM,26.721,0.918,Cone snails,4,125,q2
W-Msc-215479,Conus miles,NA,192634,Unknown,LC,0,CONESNAILS,192634,iucn,TRUE,32951042.8,7516416.8,32086436.6,6651810.58928693,88.497,AM,23.426,8.661,Cone snails,123,125,q2
W-Msc-215446,Conus coronatus,NA,192636,Unknown,LC,0,CONESNAILS,192636,iucn,TRUE,34959792.2,13674035.5,32762578.4,11476821.763985,83.931,AM,41.737,8.844,Cone snails,263,125,q2
W-Msc-426407,Conus boholensis,NA,192640,Unknown,LC,0,CONESNAILS,192640,iucn,TRUE,10643746.1,8833347.5,3054285.1,1243886.45825317,40.726,IUCN,34.577,2.384,Cone snails,6,125,q4
W-Msc-428225,Conus orbignyi,NA,192641,Unknown,LC,0,CONESNAILS,192641,iucn,TRUE,10749704.6,4145779.8,7608208.9,1004284.06953342,24.224,AM,54.491,2.054,Cone snails,4,125,q4
W-Msc-215432,Conus spectrum,NA,192647,Unknown,LC,0,CONESNAILS,192647,iucn,TRUE,14292362,9794888.3,8673783.9,4176310.11728075,48.149,IUCN,88.554,2.644,Cone snails,40,125,q3
W-Msc-215488,Conus tenuistriatus,NA,192648,Unknown,LC,0,CONESNAILS,192648,iucn,TRUE,19042800,9449226.1,13810382.6,4216808.72979458,44.626,AM,68.421,3.728,Cone snails,10,125,q3
W-Msc-428259,Conus radiatus,NA,192654,Unknown,LC,0,CONESNAILS,192654,iucn,TRUE,10189484.9,7037886.3,5902455.8,2750857.21701816,46.605,IUCN,83.867,1.9,Cone snails,12,125,q3
W-Msc-215455,Conus episcopatus,NA,192664,Unknown,LC,0,CONESNAILS,192664,iucn,TRUE,31600920.5,4040709.5,31376164.9,3815953.93204493,94.438,AM,12.878,8.469,Cone snails,3,125,q2
W-Msc-215451,Conus sponsalis,NA,192674,Stable,LC,0,CONESNAILS,192674,iucn,TRUE,33798535.3,8838128.3,32782957.4,7822550.33810673,88.509,AM,26.96,8.849,Cone snails,122,125,q2
W-Msc-426373,Conus teramachii,NA,192681,Unknown,LC,0,CONESNAILS,192681,iucn,TRUE,11470241.4,6027289.6,6389837.1,946885.222358729,15.71,AM,94.326,1.725,Cone snails,10,125,q3
SLB-118880,Conus parius,NA,192686,Unknown,LC,0,CONESNAILS,192686,iucn,TRUE,8984055.2,2752064,8447543.6,2215552.40416053,80.505,AM,32.578,2.28,Cone snails,5,125,q2
W-Msc-428404,Conus viola,NA,192692,Unknown,LC,0,CONESNAILS,192692,iucn,TRUE,10372716.2,7475799.7,5356229.5,2459313.04600673,45.915,IUCN,71.648,2.018,Cone snails,5,125,q3
W-Msc-420206,Conus cancellatus,NA,192693,Unknown,LC,0,CONESNAILS,192693,iucn,TRUE,4647653.1,3719283,1698729.3,770359.250313539,45.349,IUCN,45.674,1.004,Cone snails,76,125,q4
W-Msc-215511,Conus varius,NA,192694,Unknown,LC,0,CONESNAILS,192694,iucn,TRUE,27990169.1,3984926.1,27610446.7,3605203.75326759,90.471,AM,14.433,7.453,Cone snails,5,125,q2
W-Msc-428255,Conus purpurascens,NA,192696,NA,LC,0,CONESNAILS,192696,iucn,TRUE,2388311.6,895490.3,1967594.8,474773.443112035,53.018,AM,45.512,0.531,Cone snails,3,125,q4
W-Msc-215543,Conus striatellus,NA,192699,Unknown,LC,0,CONESNAILS,192699,iucn,TRUE,27102836.3,4607233.3,26472036.2,3976433.26542076,86.308,AM,17.404,7.146,Cone snails,3,125,q2
W-Msc-215559,Conus eburneus,NA,192700,Unknown,LC,0,CONESNAILS,192700,iucn,TRUE,32143838.2,9600442.2,30794238.1,8250842.09970974,85.942,AM,31.176,8.312,Cone snails,6,125,q2
W-Msc-215457,Conus marmoreus,NA,192701,Unknown,LC,0,CONESNAILS,192701,iucn,TRUE,26788446.2,13930391.5,21600921.5,8742866.8232456,62.761,AM,64.49,5.831,Cone snails,181,125,q3
W-Msc-215510,Conus acutangulus,NA,192704,Unknown,LC,0,CONESNAILS,192704,iucn,TRUE,33564633.1,8616378.7,32882052.9,7933798.46883689,92.078,AM,26.204,8.876,Cone snails,22,125,q2
W-Msc-426452,Conus cinereus,NA,192708,Unknown,LC,0,CONESNAILS,192708,iucn,TRUE,13264122.5,6421827.7,10461030.4,3618735.58729732,56.351,AM,61.388,2.824,Cone snails,6,125,q3
W-Msc-215500,Conus pennaceus,NA,192712,Unknown,LC,0,CONESNAILS,192712,iucn,TRUE,12390471.8,4852193.4,7649495,111216.580546451,2.292,AM,63.432,2.065,Cone snails,6,125,q3
W-Msc-426366,Conus aurantius,NA,192716,Unknown,NT,0.2,CONESNAILS,192716,iucn,TRUE,485338.5,464285.6,30075.9,9022.96686512773,30.001,IUCN,6.478,0.125,Cone snails,3,125,q4
W-Msc-215522,Conus litteratus,NA,192719,Unknown,LC,0,CONESNAILS,192719,iucn,TRUE,32490039.2,13546696.2,29906447.3,10963104.3769639,80.928,AM,45.297,8.073,Cone snails,125,125,q2
W-Msc-215567,Conus glans,NA,192722,Unknown,LC,0,CONESNAILS,192722,iucn,TRUE,30129262.4,6453117.5,29669348,5993203.12858733,92.873,AM,21.75,8.009,Cone snails,56,125,q2
W-Msc-215431,Conus achatinus,NA,192727,Unknown,LC,0,CONESNAILS,192727,iucn,TRUE,22559438.8,7337319.1,21010340.9,5788221.09929473,78.887,AM,34.922,5.671,Cone snails,61,125,q2
W-Msc-426467,Conus crocatus,NA,192729,Unknown,LC,0,CONESNAILS,192729,iucn,TRUE,19145011.8,3963392.4,18564339.9,3382720.59020596,85.349,AM,21.349,5.011,Cone snails,3,125,q2
W-Msc-426322,Conus aphrodite,NA,192730,Unknown,LC,0,CONESNAILS,192730,iucn,TRUE,8362310.3,7530820.1,1864298.1,1032807.90750935,55.399,IUCN,24.756,2.033,Cone snails,6,125,q4
W-Msc-215546,Conus canonicus,NA,192737,Unknown,LC,0,CONESNAILS,192737,iucn,TRUE,31497223.6,5748017.1,30966329.3,5217122.75116196,90.764,AM,18.562,8.359,Cone snails,28,125,q2
W-Msc-215519,Conus tessulatus,NA,192743,Stable,LC,0,CONESNAILS,192743,iucn,TRUE,34876980.9,13625676.7,32840634.6,11589330.3781759,85.055,AM,41.49,8.865,Cone snails,50,125,q2
W-Msc-426459,Conus coffeae,NA,192754,Unknown,LC,0,CONESNAILS,192754,iucn,TRUE,22213813.9,6896075,21846859.4,6529120.59059292,94.679,AM,31.566,5.897,Cone snails,6,125,q2
W-Msc-215499,Conus geographus,NA,192772,Unknown,LC,0,CONESNAILS,192772,iucn,TRUE,32169295.8,6919311.7,31340690.6,6090706.56978991,88.025,AM,22.078,8.46,Cone snails,56,125,q2
W-Msc-215516,Conus vexillum,NA,192778,Unknown,LC,0,CONESNAILS,192778,iucn,TRUE,34665970.1,11679705.2,32667025.4,9680760.53722782,82.885,AM,35.754,8.818,Cone snails,8,125,q2
SLB-100581,Conus arenatus,NA,192786,Unknown,LC,0,CONESNAILS,192786,iucn,TRUE,15271840.5,5610599.6,13446348.8,3785107.88733941,67.464,AM,41.726,3.63,Cone snails,5,125,q2
W-Msc-215503,Conus tulipa,NA,192789,Unknown,LC,0,CONESNAILS,192789,iucn,TRUE,30176720.2,6114699,29582080.3,5520059.06769409,90.275,AM,20.67,7.985,Cone snails,59,125,q2
W-Msc-215474,Conus cylindraceus,NA,192793,Unknown,LC,0,CONESNAILS,192793,iucn,TRUE,20883388,6383298,19172841.9,4672751.80781007,73.203,AM,33.293,5.175,Cone snails,13,125,q2
W-Msc-215435,Conus musicus,NA,192796,Unknown,LC,0,CONESNAILS,192796,iucn,TRUE,20469455,5008874.2,19832201.8,4371620.91777581,87.278,AM,25.256,5.353,Cone snails,5,125,q2
W-Msc-420217,Conus patae,NA,192798,Unknown,LC,0,CONESNAILS,192798,iucn,TRUE,2970136.8,1729217.9,2342842.5,1101923.55559308,63.724,AM,73.809,0.632,Cone snails,5,125,q1
W-Msc-426448,Conus ceruttii,NA,192809,Unknown,LC,0,CONESNAILS,192809,iucn,TRUE,798594.2,664637.9,235120.5,101164.136859267,43.027,IUCN,35.376,0.179,Cone snails,4,125,q4
W-Msc-215475,Conus planorbis,NA,192811,Unknown,LC,0,CONESNAILS,192811,iucn,TRUE,27115462,7337911.2,24927968.1,5150417.31099793,70.189,AM,29.436,6.729,Cone snails,7,125,q2
W-Msc-215439,Conus quercinus,NA,192812,Unknown,LC,0,CONESNAILS,192812,iucn,TRUE,35318615.2,16568608,32406200.6,13656193.4035022,82.422,AM,51.128,8.747,Cone snails,167,125,q2
W-Msc-215484,Conus auricomus,NA,192815,Unknown,LC,0,CONESNAILS,192815,iucn,TRUE,29449383.1,6677971.4,28595308.5,5823896.76031951,87.211,AM,23.353,7.719,Cone snails,13,125,q2
SLB-100621,Conus omaria,NA,192819,Unknown,LC,0,CONESNAILS,192819,iucn,TRUE,24468859.8,8220844.5,23806704.6,7558689.27137731,91.945,AM,34.532,6.426,Cone snails,69,125,q2
W-Msc-426443,Conus caracteristicus,NA,192820,Unknown,LC,0,CONESNAILS,192820,iucn,TRUE,12916389.2,4314186.9,10611245,2009042.66997443,46.568,AM,40.657,2.864,Cone snails,6,125,q4
W-Msc-426447,Conus centurio,NA,192831,Unknown,LC,0,CONESNAILS,192831,iucn,TRUE,4471035.8,1737795.5,3864967.5,1131727.27382851,65.124,AM,44.963,1.043,Cone snails,11,125,q2
W-Msc-426359,Conus archon,NA,192837,NA,LC,0,CONESNAILS,192837,iucn,TRUE,1287807.3,677543.7,1251753.2,641489.569162849,94.679,AM,54.128,0.338,Cone snails,6,125,q2
W-Msc-215438,Conus legatus,NA,192843,Unknown,LC,0,CONESNAILS,192843,iucn,TRUE,22474546.1,6098937.2,20963661,4588052.06519925,75.227,AM,29.093,5.659,Cone snails,8,125,q2
W-Msc-215541,Conus lividus,NA,192844,Unknown,LC,0,CONESNAILS,192844,iucn,TRUE,34319306.3,15163344.8,31363635.7,12207674.1824996,80.508,AM,48.347,8.466,Cone snails,202,125,q2
W-Msc-426462,Conus consors,NA,192847,Unknown,LC,0,CONESNAILS,192847,iucn,TRUE,22619682,8214914.8,21858672,7453904.83280136,90.736,AM,37.582,5.9,Cone snails,5,125,q2
W-Msc-215490,Conus balteatus,NA,192849,Unknown,LC,0,CONESNAILS,192849,iucn,TRUE,21244942.4,5877519,20301892.2,4934468.82634555,83.955,AM,28.951,5.48,Cone snails,36,125,q2
W-Msc-215569,Conus virgo,NA,192853,Unknown,LC,0,CONESNAILS,192853,iucn,TRUE,32299173.1,7759636.7,31172217.2,6632680.83079186,85.477,AM,24.893,8.414,Cone snails,93,125,q2
