"am_sid","sciname","reviewed","iucn_sid","popn_trend","popn_category","spp_group","id_no","spatial_source","total_area","am_area","iucn_area","perc","am_perc","iucn_perc","sm_perc","sm_range","log_total_area","area_ratio","lg_area_pct","spp_group_text","occurcells"
"Fis-28169","Torquigener whitleyi",NA,193782,"Unknown","LC","PUFFERFISH",193782,"iucn",5530998.4,5101376.6,2564529.2,38.642,53.447,7.91,0,"IUCN",15.526,50.271,1.377,"Pufferfish",38
"Fis-133990","Tetractenos hamiltoni",NA,193784,"Unknown","LC","PUFFERFISH",193784,"iucn",702342,283377.6,509337.7,13.208,28.679,58.113,0,"AM",13.462,55.636,0.137,"Pufferfish",24
"Fis-62815","Marilyna darwinii",NA,193785,"Unknown","LC","PUFFERFISH",193785,"iucn",7175153.3,5938908.7,2645486.4,19.506,63.416,17.078,0,"IUCN",15.786,44.545,1.603,"Pufferfish",12
"Fis-53116","Arothron inconditus",NA,193786,"Unknown","VU","PUFFERFISH",193786,"iucn",244368.2,138308.7,165227.7,24.468,31.915,43.617,0,"AM",12.406,83.708,0.045,"Pufferfish",14
"Fis-145532","Takifugu alboplumbeus",NA,193789,"Unknown","LC","PUFFERFISH",193789,"iucn",2044439.5,1184181.7,1233383.1,17.616,39.338,43.046,0,"AM",14.531,96.011,0.333,"Pufferfish",5
"Fis-25271","Contusus richei",NA,193792,"Unknown","LC","PUFFERFISH",193792,"iucn",2064622.1,1506236.6,1431198.3,43.179,28.707,28.114,0,"IUCN",14.54,95.018,0.407,"Pufferfish",64
"Fis-24480","Canthigaster rostrata",NA,193793,"Unknown","LC","PUFFERFISH",193793,"iucn",4846794.1,2779732.1,4116246,42.372,14.482,43.147,0,"AM",15.394,67.531,1.111,"Pufferfish",196
"Fis-26180","Canthigaster valentini",NA,193796,"Decreasing","LC","PUFFERFISH",193796,"iucn",28052145.1,14192550.7,22278151.4,29.822,20.656,49.523,0,"AM",17.15,63.706,6.014,"Pufferfish",245
"Fis-163700","Canthigaster cyanospilota",NA,193799,"Unknown","LC","PUFFERFISH",193799,"iucn",7414485.1,4941738.1,4497171,27.113,39.768,33.12,0,"IUCN",15.819,91.004,1.334,"Pufferfish",19
"Fis-133976","Omegophora cyanopunctata",NA,193803,"Unknown","LC","PUFFERFISH",193803,"iucn",913442.1,643720.4,559308.1,31.302,39.335,29.363,0,"IUCN",13.725,86.887,0.174,"Pufferfish",15
"Fis-26097","Arothron nigropunctatus",1,193804,"Unknown","LC","PUFFERFISH",193804,"iucn",24594966.6,11926005,20499192.4,31.678,17.047,51.275,0,"AM",17.018,58.178,5.533,"Pufferfish",211
"Fis-26418","Arothron immaculatus",1,193805,"Unknown","LC","PUFFERFISH",193805,"iucn",19036444.3,11794757.7,13186839.4,30.986,31.033,37.981,0,"AM",16.762,89.443,3.56,"Pufferfish",98
"Fis-150207","Takifugu pseudommus",NA,193809,"Decreasing","DD","PUFFERFISH",193809,"iucn",630961.8,630961.8,0,0,100,0,NA,"IUCN",13.355,0,0.17,"Pufferfish",4
"Fis-26952","Takifugu oblongus",NA,193810,"Decreasing","LC","PUFFERFISH",193810,"iucn",26684796.3,16144287.1,20337513.6,36.401,24.249,39.35,0,"AM",17.1,79.382,5.49,"Pufferfish",55
"Fis-23820","Sphoeroides testudineus",NA,193813,"Unknown","LC","PUFFERFISH",193813,"iucn",7406081.5,5536609.9,4840246.4,39.899,34.984,25.117,0,"IUCN",15.818,87.423,1.495,"Pufferfish",185
"Fis-35377","Canthigaster tyleri",NA,193820,"Unknown","LC","PUFFERFISH",193820,"iucn",10333758.8,8034055.6,3696569.9,13.324,64.665,22.012,0,"IUCN",16.151,46.011,2.169,"Pufferfish",16
"Fis-29188","Arothron firmamentum",NA,193822,"Unknown","LC","PUFFERFISH",193822,"iucn",10329620.3,9324827.1,3285532.7,22.828,67.121,10.051,0,"IUCN",16.151,35.234,2.517,"Pufferfish",61
"Fis-142645","Albula argentea",NA,194298,"Unknown","DD","BONEFISH_TARPONS",194298,"iucn",13554252.9,13554252.9,0,0,100,0,NA,"IUCN",16.422,0,3.659,"Bonefish/Tarpons",33
"Fis-28123","Albula glossodonta",1,194299,"Decreasing","VU","BONEFISH_TARPONS",194299,"iucn",16192361.8,8162036.7,11570443.7,21.612,28.914,49.474,0,"AM",16.6,70.542,3.123,"Bonefish/Tarpons",16
"Fis-161121","Albula oligolepis",NA,194301,"Unknown","DD","BONEFISH_TARPONS",194301,"iucn",10478895.6,10478895.6,0,0,100,0,NA,"IUCN",16.165,0,2.829,"Bonefish/Tarpons",16
"Fis-29498","Pterothrissus belloci",NA,194305,"Unknown","DD","BONEFISH_TARPONS",194305,"iucn",1033205.3,1033205.3,0,0,100,0,NA,"IUCN",13.848,0,0.279,"Bonefish/Tarpons",117
"Fis-52465","Pterothrissus gissu",NA,194306,"Unknown","DD","BONEFISH_TARPONS",194306,"iucn",1766962.1,1766962.1,0,0,100,0,NA,"IUCN",14.385,0,0.477,"Bonefish/Tarpons",16
"Fis-31830","Elops hawaiensis",NA,194307,"Unknown","DD","BONEFISH_TARPONS",194307,"iucn",10086353.6,10086353.6,0,0,100,0,NA,"IUCN",16.127,0,2.723,"Bonefish/Tarpons",42
"Fis-31194","Elops senegalensis",NA,194308,"Unknown","DD","BONEFISH_TARPONS",194308,"iucn",808306.4,808306.4,0,0,100,0,NA,"IUCN",13.603,0,0.218,"Bonefish/Tarpons",75
"Fis-166721","Microlipophrys dalmatinus",NA,194853,"Unknown","LC","COMBTOOTHBLENNIES",194853,"iucn",1935498.5,1172768.7,1509284.1,38.979,21.669,39.352,0,"AM",14.476,77.704,0.407,"Blenniidae",23
"Fis-165433","Microlipophrys nigriceps",NA,194854,"Unknown","LC","COMBTOOTHBLENNIES",194854,"iucn",2117283.4,1205359.5,1762608.9,40.753,16.096,43.151,0,"AM",14.566,68.385,0.476,"Blenniidae",13
"Fis-112810","Parablennius rouxi",1,194855,"Stable","LC","COMBTOOTHBLENNIES",194855,"iucn",2116023.6,1218130.9,1664880.2,37.1,20.548,42.352,0,"AM",14.565,73.166,0.449,"Blenniidae",27
"Fis-139731","Salaria basilisca",NA,194856,"Unknown","LC","COMBTOOTHBLENNIES",194856,"iucn",1153341,848221.6,579884.3,24.38,49.38,26.24,0,"IUCN",13.958,68.365,0.229,"Blenniidae",9
"Fis-26496","Epinephelus chabaudi",NA,195291,"Unknown","DD","GROUPERS",195291,"iucn",1333635,1333635,0,0,100,0,NA,"IUCN",14.103,0,0.36,"Groupers",15
"Fis-22720","Epinephelus itajara",1,195409,"Unknown","CR","GROUPERS",195409,"iucn",7742249.1,5451887.5,6295075.4,51.719,19.003,29.278,0,"AM",15.862,86.606,1.699,"Groupers",225
"Fis-28202","Meiacanthus anema",NA,196307,"Unknown","DD","COMBTOOTHBLENNIES",196307,"iucn",5974507.2,5974507.2,0,0,100,0,NA,"IUCN",15.603,0,1.613,"Blenniidae",25
"Fis-31633","Omox biporos",NA,196310,"Unknown","DD","COMBTOOTHBLENNIES",196310,"iucn",5151550.1,5151550.1,0,0,100,0,NA,"IUCN",15.455,0,1.391,"Blenniidae",37
"Fis-150312","Hypleurochilus caudovittatus",NA,196687,"Unknown","LC","COMBTOOTHBLENNIES",196687,"iucn",2030016.7,2005515.4,81435.1,2.975,95.751,1.275,0,"IUCN",14.524,4.061,0.541,"Blenniidae",8
"Fis-145639","Hypleurochilus multifilis",NA,196688,"Unknown","LC","COMBTOOTHBLENNIES",196688,"iucn",487345.8,392532,263837.3,34.615,46.154,19.231,0,"IUCN",13.097,67.214,0.106,"Blenniidae",7
"Fis-24942","Scartella cristata",NA,198632,"Stable","LC","COMBTOOTHBLENNIES",198632,"iucn",24078302.6,14861951.5,15278192.2,25.409,34.263,40.327,0,"AM",16.997,97.276,4.124,"Blenniidae",158
"Fis-50553","Parablennius pilicornis",NA,198774,"Stable","LC","COMBTOOTHBLENNIES",198774,"iucn",10924613.1,7569244.6,5317229.1,17.797,49.937,32.266,0,"IUCN",16.207,70.248,2.043,"Blenniidae",74
"W-Hol-732234","Holothuria fuscogilva",NA,200715,"Decreasing","VU","SEACUCUMBERS",200715,"iucn",31067028.5,13554168.6,29428147.9,38.109,5.402,56.49,0,"AM",17.252,46.059,7.944,"Sea Cucumbers",41
"Fis-113043","Petroscirtes ancylodon",NA,18263684,"Stable","LC","COMBTOOTHBLENNIES",18263684,"iucn",2102551.1,1499248.5,1485375,42.387,28.669,28.944,0,"AM",14.559,99.075,0.405,"Blenniidae",13
"Fis-113010","Alticus kirkii",NA,46079096,"Stable","LC","COMBTOOTHBLENNIES",46079096,"iucn",5317296.6,3848600.6,2598972.1,21.413,50.723,27.864,0,"IUCN",15.486,67.53,1.039,"Blenniidae",32
"Fis-113012","Antennablennius adenensis",NA,46079214,"Stable","LC","COMBTOOTHBLENNIES",46079214,"iucn",1889535.8,677607.5,1615781.1,21.212,14.091,64.697,0,"AM",14.452,41.937,0.436,"Blenniidae",6
"Fis-32641","Antennablennius australis",NA,46079217,"Stable","LC","COMBTOOTHBLENNIES",46079217,"iucn",3263017.2,2307700.3,2020955.7,32.466,38.475,29.058,0,"IUCN",14.998,87.574,0.623,"Blenniidae",18
"Fis-26821","Antennablennius bifilum",NA,46079226,"Stable","LC","COMBTOOTHBLENNIES",46079226,"iucn",3767100.1,2054724.1,2884993,31.153,23.287,45.561,0,"AM",15.142,71.221,0.779,"Blenniidae",38
"Fis-113013","Antennablennius hypenetes",NA,46079239,"Stable","LC","COMBTOOTHBLENNIES",46079239,"iucn",2279320.5,1848818.7,1124666.7,30.457,50.635,18.909,0,"IUCN",14.639,60.832,0.499,"Blenniidae",13
"Fis-113018","Antennablennius variopunctatus",NA,46079321,"Stable","LC","COMBTOOTHBLENNIES",46079321,"iucn",3187779.6,2011045.2,2045146.8,27.156,35.963,36.881,0,"AM",14.975,98.333,0.552,"Blenniidae",17
"Fis-50786","Blenniella periophthalmus",1,46079476,"Stable","LC","COMBTOOTHBLENNIES",46079476,"iucn",17867428.2,9864631.2,13361110.1,29.847,25.507,44.646,0,"AM",16.698,73.831,3.607,"Blenniidae",131
"Fis-50524","Hirculops cornifer",NA,46079775,"Stable","LC","COMBTOOTHBLENNIES",46079775,"iucn",4243951,2606131,3061575.8,33.585,27.622,38.794,0,"AM",15.261,85.124,0.826,"Blenniidae",19
"Fis-25979","Istiblennius edentulus",NA,46079801,"Stable","LC","COMBTOOTHBLENNIES",46079801,"iucn",30458078.9,12810738.3,27707662.9,32.877,9.19,57.933,0,"AM",17.232,46.235,7.479,"Blenniidae",309
"Fis-61136","Istiblennius pox",NA,46079816,"Stable","LC","COMBTOOTHBLENNIES",46079816,"iucn",1691751.2,769696.5,1339766.4,24.573,20.307,55.119,0,"AM",14.341,57.45,0.362,"Blenniidae",9
"Fis-113020","Mimoblennius cirrosus",NA,46079868,"Stable","LC","COMBTOOTHBLENNIES",46079868,"iucn",1893951,869194.1,1499288,24.697,20.455,54.848,0,"AM",14.454,57.974,0.405,"Blenniidae",4
"Fis-113024","Parablennius opercularis",NA,46079911,"Stable","LC","COMBTOOTHBLENNIES",46079911,"iucn",1255587.6,803723.8,686855.3,19.134,43.736,37.13,0,"IUCN",14.043,85.459,0.217,"Blenniidae",10
"Fis-113029","Parablennius thysanius",NA,46079924,"Stable","LC","COMBTOOTHBLENNIES",46079924,"iucn",12788390.5,11590367.2,2236524.9,8.119,82.522,9.359,0,"IUCN",16.364,19.296,3.129,"Blenniidae",14
"Fis-59608","Pereulixia kosiensis",NA,46080027,"Stable","LC","COMBTOOTHBLENNIES",46080027,"iucn",2064957.8,1330437.6,1305210.7,27.927,35.966,36.107,0,"AM",14.541,98.104,0.359,"Blenniidae",18
"Fis-31636","Petroscirtes mitratus",NA,46080080,"Stable","LC","COMBTOOTHBLENNIES",46080080,"iucn",25531458.9,12256019.4,21784326.3,33.279,14.83,51.892,0,"AM",17.055,56.261,5.88,"Blenniidae",123
"Fis-28625","Plagiotremus townsendi",NA,46080101,"Stable","LC","COMBTOOTHBLENNIES",46080101,"iucn",2207824.4,1745615.4,1136460.8,30.618,48.357,21.025,0,"IUCN",14.608,65.104,0.471,"Blenniidae",10
"Fis-32416","Xiphasia setifer",NA,46080159,"Stable","LC","COMBTOOTHBLENNIES",46080159,"iucn",29357462.2,25185936.5,16941392.9,42.431,43.699,13.87,0,"IUCN",17.195,67.265,6.798,"Blenniidae",124
"Fis-29799","Chasmodes saburrae",NA,46104027,"Unknown","LC","COMBTOOTHBLENNIES",46104027,"iucn",477007.1,301580.3,279489.1,21.714,41.143,37.143,0,"IUCN",13.075,92.675,0.081,"Blenniidae",26
"Fis-29951","Entomacrodus nigricans",NA,46104049,"Stable","LC","COMBTOOTHBLENNIES",46104049,"iucn",3859414.9,1934192.2,3260700.1,34.746,15.216,50.038,0,"AM",15.166,59.318,0.88,"Blenniidae",80
"Fis-30135","Hypleurochilus bermudensis",NA,46104052,"Unknown","LC","COMBTOOTHBLENNIES",46104052,"iucn",2334685,1862927.4,916851.1,19.581,59.483,20.936,0,"IUCN",14.663,49.216,0.503,"Blenniidae",11
"Fis-30136","Hypleurochilus springeri",NA,46104061,"Unknown","LC","COMBTOOTHBLENNIES",46104061,"iucn",2846991.2,2074821.8,1295278.4,18.705,54.06,27.235,0,"IUCN",14.862,62.428,0.56,"Blenniidae",43
"Fis-155663","Hypsoblennius hentz",NA,46104064,"Unknown","LC","COMBTOOTHBLENNIES",46104064,"iucn",1485765.2,757199.6,1341569.1,40.62,9.294,50.086,0,"AM",14.211,56.441,0.362,"Blenniidae",56
"Fis-146038","Ophioblennius macclurei",NA,46104090,"Unknown","LC","COMBTOOTHBLENNIES",46104090,"iucn",4382093.1,2640751.4,3529052.8,40.834,19.523,39.643,0,"AM",15.293,74.829,0.953,"Blenniidae",44
"Fis-24847","Parablennius marmoreus",NA,46104109,"Unknown","LC","COMBTOOTHBLENNIES",46104109,"iucn",5716901.6,2069576.7,5601595.8,34.551,2.08,63.369,0,"AM",15.559,36.946,1.512,"Blenniidae",123
"Fis-26857","Archosargus pourtalesii",NA,47137303,"Unknown","NT","SEABREAMS_PORGIES",47137303,"iucn",246112.6,58461.3,239960.2,21.25,2.5,76.25,0,"AM",12.414,24.363,0.065,"Sparidae",12
"Fis-24473","Calamus brachysomus",1,47137465,"Unknown","LC","SEABREAMS_PORGIES",47137465,"iucn",2084069.9,776310.9,2075055.4,36.864,0.424,62.712,0,"AM",14.55,37.412,0.56,"Sparidae",83
"Fis-26853","Calamus taurinus",NA,47137515,"Unknown","NT","SEABREAMS_PORGIES",47137515,"iucn",336798.6,152224.5,239960.2,16.364,29.091,54.545,0,"AM",12.727,63.437,0.065,"Sparidae",17
"Fis-24491","Chasmodes bosquianus",NA,47140942,"Unknown","LC","COMBTOOTHBLENNIES",47140942,"iucn",329569.4,185609,322445.2,54.962,2.29,42.748,0,"AM",12.706,57.563,0.087,"Blenniidae",12
"Fis-24688","Hypleurochilus geminatus",NA,47141089,"Unknown","LC","COMBTOOTHBLENNIES",47141089,"iucn",949292.4,653448.5,788926.9,52.273,16.477,31.25,0,"AM",13.763,82.828,0.213,"Blenniidae",62
"Fis-150314","Hypleurochilus pseudoaequipinnis",NA,47141104,"Unknown","LC","COMBTOOTHBLENNIES",47141104,"iucn",4668138.8,2094025.9,4013741.1,30.769,14.384,54.847,0,"AM",15.356,52.171,1.083,"Blenniidae",5
"Fis-50498","Alloblennius parvus",NA,48320397,"Unknown","LC","COMBTOOTHBLENNIES",48320397,"iucn",2864127.8,1752355.7,1873899.8,26.528,34.819,38.653,0,"AM",14.868,93.514,0.506,"Blenniidae",12
"Fis-33723","Alticus monochrus",NA,48321151,"Stable","LC","COMBTOOTHBLENNIES",48321151,"iucn",2275318.1,1148472.8,1549185.6,18.644,31.682,49.674,0,"AM",14.638,74.134,0.418,"Blenniidae",13
"Fis-130767","Alticus saliens",NA,48321187,"Unknown","DD","COMBTOOTHBLENNIES",48321187,"iucn",7216073.9,7216073.9,0,0,100,0,NA,"IUCN",15.792,0,1.948,"Blenniidae",25
"Fis-25100","Cirripectes obscurus",NA,48342089,"Stable","LC","COMBTOOTHBLENNIES",48342089,"iucn",707213.4,149080.6,629167.3,9.96,11.155,78.884,0,"AM",13.469,23.695,0.17,"Blenniidae",4
"Fis-25992","Meiacanthus atrodorsalis",NA,48342093,"Stable","LC","COMBTOOTHBLENNIES",48342093,"iucn",15455520,8090915.4,11849104.4,28.857,23.552,47.59,0,"AM",16.553,68.283,3.198,"Blenniidae",154
"Fis-26713","Plagiotremus ewaensis",NA,48342097,"Stable","LC","COMBTOOTHBLENNIES",48342097,"iucn",640654.8,108877.7,629167.3,14.978,1.762,83.26,0,"AM",13.37,17.305,0.17,"Blenniidae",5
"Fis-113542","Meiacanthus tongaensis",NA,48342099,"Stable","LC","COMBTOOTHBLENNIES",48342099,"iucn",397364.4,252595.6,176645.6,8.148,54.815,37.037,0,"IUCN",12.893,69.932,0.068,"Blenniidae",5
"Fis-30953","Cirripectes randalli",NA,48342103,"Stable","LC","COMBTOOTHBLENNIES",48342103,"iucn",220459.5,52427.7,197051.6,13.158,10.526,76.316,0,"AM",12.303,26.606,0.053,"Blenniidae",4
"Fis-30944","Cirripectes auritus",NA,48342105,"Stable","LC","COMBTOOTHBLENNIES",48342105,"iucn",15258573.2,9166855.7,10175348.1,26.577,33.756,39.667,0,"AM",16.541,90.089,2.747,"Blenniidae",20
"Fis-50545","Parablennius cornutus",NA,48342109,"Stable","LC","COMBTOOTHBLENNIES",48342109,"iucn",722491.5,333690.4,643439.3,35.424,10.332,54.244,0,"AM",13.49,51.86,0.174,"Blenniidae",41
"Fis-25988","Salarias fasciatus",1,48342111,"Stable","LC","COMBTOOTHBLENNIES",48342111,"iucn",23077035,10039548.9,21053916.5,34.609,8.942,56.449,0,"AM",16.954,47.685,5.683,"Blenniidae",209
"Fis-22136","Blenniella chrysospilos",1,48342115,"Stable","LC","COMBTOOTHBLENNIES",48342115,"iucn",20067519.6,9790611.8,16056232.8,28.721,20.075,51.204,0,"AM",16.815,60.977,4.334,"Blenniidae",110
"Fis-30946","Cirripectes fuscoguttatus",NA,48342117,"Stable","LC","COMBTOOTHBLENNIES",48342117,"iucn",10754490.2,6114454.9,5511696.7,8.119,48.717,43.164,0,"IUCN",16.191,90.142,1.65,"Blenniidae",32
"Fis-145633","Praealticus triangulus",NA,48342122,"Stable","LC","COMBTOOTHBLENNIES",48342122,"iucn",1807071.6,396469.6,1709537.2,16.526,5.396,78.078,0,"AM",14.407,23.192,0.461,"Blenniidae",5
"Fis-61525","Blenniella leopardus",NA,48342125,"Stable","LC","COMBTOOTHBLENNIES",48342125,"iucn",1561727.5,812494.3,1206896.5,29.183,22.957,47.86,0,"AM",14.261,67.321,0.326,"Blenniidae",9
"Fis-61558","Blenniella paula",NA,48342126,"Stable","LC","COMBTOOTHBLENNIES",48342126,"iucn",11590791.6,4729255.3,7920435.2,9.135,31.742,59.122,0,"AM",16.266,59.71,2.138,"Blenniidae",58
"Fis-34720","Salarias guttatus",NA,48342130,"Stable","LC","COMBTOOTHBLENNIES",48342130,"iucn",14339908.2,8968236.3,9115025.2,25.841,37.142,37.017,0,"IUCN",16.479,98.39,2.46,"Blenniidae",50
"Fis-61831","Istiblennius flaviumbrinus",NA,48342133,"Stable","LC","COMBTOOTHBLENNIES",48342133,"iucn",2296344,1994738.5,619142.8,13.868,72.519,13.613,0,"IUCN",14.647,31.039,0.538,"Blenniidae",4
"Fis-47995","Istiblennius bellus",NA,48342134,"Stable","LC","COMBTOOTHBLENNIES",48342134,"iucn",10768136.7,8660211.4,2981671.7,8.216,71.978,19.806,0,"IUCN",16.192,34.43,2.338,"Blenniidae",41
"Fis-25968","Exallias brevis",NA,48342137,"Stable","LC","COMBTOOTHBLENNIES",48342137,"iucn",28281828.2,12652544,23999395.4,29.461,15.3,55.239,0,"AM",17.158,52.72,6.478,"Blenniidae",154
"Fis-145643","Enchelyurus brunneolus",NA,48342148,"Stable","LC","COMBTOOTHBLENNIES",48342148,"iucn",568173.4,128297,542389.9,18,4.5,77.5,0,"AM",13.25,23.654,0.146,"Blenniidae",6
"Fis-25993","Meiacanthus grammistes",NA,48342154,"Stable","LC","COMBTOOTHBLENNIES",48342154,"iucn",13127069.8,7020322.1,10797079.8,35.465,17.95,46.584,0,"AM",16.39,65.021,2.914,"Blenniidae",70
"Fis-113449","Meiacanthus limbatus",NA,48342158,"Unknown","DD","COMBTOOTHBLENNIES",48342158,"iucn",1924393.9,1924393.9,0,0,100,0,NA,"IUCN",14.47,0,0.519,"Blenniidae",3
"Fis-28968","Enchelyurus ater",NA,48342160,"Stable","LC","COMBTOOTHBLENNIES",48342160,"iucn",6677052.9,3320889.1,4237499.1,13.208,36.288,50.505,0,"AM",15.714,78.369,1.144,"Blenniidae",37
"Fis-31626","Ecsenius sellifer",NA,48342162,"Stable","LC","COMBTOOTHBLENNIES",48342162,"iucn",2684710.9,2102980.7,868248.7,10.706,67.54,21.754,0,"IUCN",14.803,41.287,0.568,"Blenniidae",7
"Fis-35341","Meiacanthus mossambicus",NA,48342164,"Stable","LC","COMBTOOTHBLENNIES",48342164,"iucn",1997428.3,1215596.1,1202217.8,21.013,39.344,39.642,0,"AM",14.507,98.899,0.328,"Blenniidae",14
"Fis-10516","Aspidontus tractus",NA,48342166,"Stable","LC","COMBTOOTHBLENNIES",48342166,"iucn",8122601.6,4251890.7,6484054.7,32.04,20.542,47.419,0,"AM",15.91,65.575,1.75,"Blenniidae",12
"Fis-142714","Omobranchus obliquus",NA,48342168,"Stable","LC","COMBTOOTHBLENNIES",48342168,"iucn",12931100.9,7514466,8387504.6,22.797,35.291,41.911,0,"AM",16.375,89.591,2.264,"Blenniidae",38
"Fis-61944","Ecsenius oculatus",NA,48342170,"Stable","LC","COMBTOOTHBLENNIES",48342170,"iucn",814136.5,654305,261553.8,12.544,68.293,19.164,0,"IUCN",13.61,39.974,0.177,"Blenniidae",8
"Fis-145444","Omobranchus germaini",NA,48342171,"Stable","LC","COMBTOOTHBLENNIES",48342171,"iucn",12824096.3,6145309.5,10498050.7,29.589,18.426,51.985,0,"AM",16.367,58.538,2.834,"Blenniidae",38
"Fis-26598","Mimoblennius atrocinctus",NA,48342174,"Stable","LC","COMBTOOTHBLENNIES",48342174,"iucn",11283123.9,10473325.1,1386606.2,5.342,87.169,7.489,0,"IUCN",16.239,13.239,2.827,"Blenniidae",24
"Fis-26711","Entomacrodus marmoratus",NA,48342177,"Stable","LC","COMBTOOTHBLENNIES",48342177,"iucn",634899.7,83215.1,629167.3,12,0.889,87.111,0,"AM",13.361,13.226,0.17,"Blenniidae",15
"Fis-154079","Ecsenius shirleyae",NA,48342179,"Stable","LC","COMBTOOTHBLENNIES",48342179,"iucn",3726114.6,2838537.6,1288494.9,10.747,65.381,23.872,0,"IUCN",15.131,45.393,0.766,"Blenniidae",4
"Fis-62699","Omox lupus",NA,48342180,"Stable","LC","COMBTOOTHBLENNIES",48342180,"iucn",1652645.4,1205043.7,702012.4,15.37,57.593,27.037,0,"IUCN",14.318,58.256,0.325,"Blenniidae",4
"Fis-30947","Cirripectes gilberti",NA,48342182,"Stable","LC","COMBTOOTHBLENNIES",48342182,"iucn",4029620.1,2025065.9,2723457.4,17.774,32.711,49.515,0,"AM",15.209,74.356,0.735,"Blenniidae",13
"Fis-113469","Meiacanthus geminatus",NA,48342185,"Stable","LC","COMBTOOTHBLENNIES",48342185,"iucn",4320837.7,4107537.6,411480.5,4.587,90.473,4.94,0,"IUCN",15.279,10.018,1.109,"Blenniidae",8
"Fis-150288","Praealticus oortii",NA,48342186,"Stable","LC","COMBTOOTHBLENNIES",48342186,"iucn",6774766.1,5775753.6,1889649.2,13.124,72.135,14.742,0,"IUCN",15.729,32.717,1.559,"Blenniidae",7
"Fis-31637","Petroscirtes variabilis",NA,48342187,"Stable","LC","COMBTOOTHBLENNIES",48342187,"iucn",16932951.6,9919748.7,12681901.2,33.262,25.382,41.355,0,"AM",16.645,78.22,3.423,"Blenniidae",53
"Fis-35625","Petroscirtes fallax",NA,48342191,"Stable","LC","COMBTOOTHBLENNIES",48342191,"iucn",5029223.5,4842931.9,559046.1,7.701,88.36,3.939,0,"IUCN",15.431,11.544,1.307,"Blenniidae",19
"Fis-35892","Ecsenius paroculus",NA,48342197,"Stable","LC","COMBTOOTHBLENNIES",48342197,"iucn",2842911.1,2315590.2,1078987.4,19.334,62.191,18.475,0,"IUCN",14.86,46.597,0.625,"Blenniidae",8
"Fis-62298","Entomacrodus niuafoouensis",NA,48342201,"Stable","LC","COMBTOOTHBLENNIES",48342201,"iucn",11885367,10054214.9,2389036.5,4.764,79.272,15.964,0,"IUCN",16.291,23.762,2.714,"Blenniidae",30
"Fis-113599","Meiacanthus reticulatus",NA,48342207,"Unknown","DD","COMBTOOTHBLENNIES",48342207,"iucn",3044840.1,3044840.1,0,0,100,0,NA,"IUCN",14.929,0,0.822,"Blenniidae",3
"Fis-130762","Andamia heteroptera",NA,48342209,"Unknown","DD","COMBTOOTHBLENNIES",48342209,"iucn",954480.5,954480.5,0,0,100,0,NA,"IUCN",13.769,0,0.258,"Blenniidae",4
"Fis-30955","Cirripectes stigmaticus",NA,48342210,"Stable","LC","COMBTOOTHBLENNIES",48342210,"iucn",18685950.4,9563817.7,14159940.6,26.921,24.306,48.773,0,"AM",16.743,67.541,3.822,"Blenniidae",163
"Fis-25974","Entomacrodus striatus",NA,48342213,"Stable","LC","COMBTOOTHBLENNIES",48342213,"iucn",28321362.6,12474560.8,24650864.5,30.888,13.164,55.948,0,"AM",17.159,50.605,6.654,"Blenniidae",153
"Fis-145453","Praealticus bilineatus",NA,48342217,"Stable","LC","COMBTOOTHBLENNIES",48342217,"iucn",7805149.1,4015472.7,5782489.2,25.385,25.732,48.883,0,"AM",15.87,69.442,1.561,"Blenniidae",26
"Fis-22135","Blenniella bilitonensis",NA,48342219,"Stable","LC","COMBTOOTHBLENNIES",48342219,"iucn",9570404.4,5857358.4,6301387.3,26.883,34.415,38.702,0,"AM",16.074,92.953,1.701,"Blenniidae",47
"Fis-138277","Parablennius tasmanianus",NA,48342223,"Stable","LC","COMBTOOTHBLENNIES",48342223,"iucn",1707835.3,1435690.4,699409.1,25.656,57.58,16.764,0,"IUCN",14.351,48.716,0.388,"Blenniidae",107
"Fis-25997","Petroscirtes breviceps",NA,48342225,"Stable","LC","COMBTOOTHBLENNIES",48342225,"iucn",19609918.8,10773720.2,15830358.7,35.323,19.286,45.391,0,"AM",16.792,68.057,4.273,"Blenniidae",95
"Fis-150289","Praealticus caesius",NA,48342229,"Stable","LC","COMBTOOTHBLENNIES",48342229,"iucn",3090479.6,59934,3087630.1,1.881,0.094,98.024,0,"AM",14.944,1.941,0.833,"Blenniidae",6
