am_sid,am_category,reviewed,sciname,name_verified
SLB-190044,NA,null,Galathea latirostris,TRUE
SLB-190046,NA,null,Galathea pilosa,TRUE
W-Bch-442277,NA,null,Garthambrus poupini,TRUE
W-Bch-440029,NA,null,Genkaia keijii,TRUE
W-Bch-441708,NA,null,Tylocarcinus dumerilii,TRUE
SLB-190063,NA,null,Heterocarpus amacula,TRUE
W-Bch-441170,NA,null,Heteronucia venusta,TRUE
SLB-190068,NA,null,Hippa ovalis,TRUE
W-Bch-441579,NA,null,Hyastenus uncifer,TRUE
W-Bch-444271,NA,null,Juxtaxanthias tetraodon,TRUE
W-Bch-444275,NA,null,Lachnopodus tahitensis,TRUE
W-Bch-387539,NA,null,Laleonectes stridens,TRUE
W-Bch-440185,NA,null,Lamoha inflata,TRUE
SLB-190089,NA,null,Ligur ensiferus,TRUE
W-Bch-209145,NA,null,Liocarpilodes armiger,TRUE
W-Bch-209144,NA,null,Liocarpilodes harmsi,TRUE
W-Bch-208985,NA,null,Liomera semigranosa,TRUE
W-Bch-208993,NA,null,Liomera striolata,TRUE
W-Bch-208988,NA,null,Liomera venosa,TRUE
SLB-190143,NA,null,Lissocarcinus polybiodes,TRUE
W-Bch-444419,NA,null,Lithoscaptus paradoxus,TRUE
W-Bch-444377,NA,null,Lophozozymus bertonciniae,TRUE
W-Bch-444386,NA,null,Lophozozymus superbus,TRUE
SLB-190154,NA,null,Macrophthalmus serenei,TRUE
W-Bch-441014,NA,null,Mathildella maxima,TRUE
W-Bch-550466,NA,null,Metadynomene tuamotu,TRUE
W-Bch-441604,NA,null,Micippoides angustifrons,TRUE
SLB-190165,NA,null,Micropagurus polynesiensis,TRUE
W-Hyd-220571,NA,null,Solanderia secunda,TRUE
W-Msc-391565,NA,null,Propeamussium watsoni,TRUE
W-Msc-391646,NA,null,Parvamussium dautzenbergi,TRUE
W-Msc-390670,NA,null,Parvamussium lozoueti,TRUE
W-Msc-390675,NA,null,Parvamussium multiliratum,TRUE
W-Msc-390698,NA,null,Parvamussium undisonum,TRUE
W-Msc-390711,NA,null,Parvamussium undosum,TRUE
W-Msc-506939,NA,null,Pectinella aequoris,TRUE
W-Msc-391007,NA,null,Pseudohinnites levii,TRUE
W-Msc-393341,NA,null,Semipallium rapanense,TRUE
W-Msc-387649,NA,null,Anguipecten pacificus,TRUE
W-Bra-416180,NA,null,Septicollarina zezinae,TRUE
SLB-190208,NA,null,Plesionika carsini,TRUE
SLB-190209,NA,null,Plesionika curvata,TRUE
SLB-190211,NA,null,Plesionika flavicauda,TRUE
SLB-190215,NA,null,Plesionika protati,TRUE
SLB-190216,NA,null,Plesionika rubrior,TRUE
SLB-190218,NA,null,Puerulus richeri,FALSE
SLB-190222,NA,null,Paramunida echinata,TRUE
SLB-190223,NA,null,Paramunida poorei,TRUE
SLB-190226,NA,null,Solitariopagurus triprobolus,TRUE
SLB-190227,NA,null,Oncopagurus oimos,TRUE
SLB-190231,NA,null,Paragiopagurus trilineatus,FALSE
SLB-190232,NA,null,Sympagurus poupini,TRUE
W-Bch-440334,NA,null,Mursia poupini,TRUE
W-Bch-550473,NA,null,Neopalicus simulus,TRUE
W-Bch-387549,NA,null,Parathranites tuberosus,TRUE
W-Bch-444066,NA,null,Rata tuamotense,TRUE
SLB-190251,NA,null,Strigopagurus poupini,TRUE
SLB-190261,NA,null,Microprosthema lubricum,TRUE
SLB-190281,NA,null,Munida aulakodes,TRUE
SLB-190292,NA,null,Nematocarcinus combensis,TRUE
W-Bch-208995,NA,null,Neoliomera demani,TRUE
W-Bch-208997,NA,null,Neoliomera richtersi,TRUE
W-Bch-442234,NA,null,Niobafia erosa,TRUE
W-Bch-441219,NA,null,Nursia mimetica,TRUE
W-Bch-442235,NA,null,Olenorfia cariei,TRUE
SLB-190310,NA,null,Onconida prostrata,TRUE
W-Bch-441243,NA,null,Oreotlos pala,TRUE
SLB-190322,NA,null,Pagurixus carinimanus,TRUE
SLB-190324,NA,null,Pagurixus concolor,TRUE
SLB-190334,NA,null,Pagurixus tweediei,FALSE
W-Bch-444448,NA,null,Epigrapsus politus,TRUE
W-Bch-444179,NA,null,Palapedia marquesa,TRUE
W-Bch-209148,NA,null,Palmyria palmyrensis,TRUE
W-Bch-558031,NA,null,Forestiana scabra,TRUE
SLB-190361,NA,null,Parabetaeus culliereti,TRUE
W-Bch-444055,NA,null,Paractaea tumulosa,TRUE
SLB-190370,NA,null,Paragiopagurus oxychelos,FALSE
W-Bch-209075,NA,null,Platypodia pseudogranulosa,TRUE
SLB-190373,NA,null,Paragiopagurus umbonatus,FALSE
W-Bch-440520,NA,null,Ozius tricarinatus,TRUE
W-Bch-387542,NA,null,Paramedaeus octogesimus,TRUE
SLB-190378,NA,null,Paramunida antares,TRUE
W-Bch-440879,NA,null,Parapilumnus cristimanus,TRUE
SLB-190381,NA,null,Parapontophilus demani,TRUE
SLB-190383,NA,null,Pasiphaea planidorsalis,TRUE
SLB-190384,NA,null,Periclimenaeus orbitocarinatus,TRUE
SLB-190386,NA,null,Periclimenes crosnieri,TRUE
SLB-190388,NA,null,Periclimenes paralcocki,TRUE
SLB-190393,NA,null,Petrolisthes bispinosus,TRUE
SLB-190396,NA,null,Petrolisthes eldredgei,TRUE
SLB-190397,NA,null,Petrolisthes elegans,TRUE
W-Bch-442581,NA,null,Pilumnus tahitensis,TRUE
W-Bch-210184,NA,null,Trapezia speciosa,TRUE
W-Bch-443886,NA,null,Trapezia serenei,TRUE
W-Bch-210185,NA,null,Trapezia bella,TRUE
W-Bch-443863,NA,null,Tetraloides nigrifrons,TRUE
W-Bch-208872,NA,null,Thalamita philippinensis,TRUE
SLB-190420,NA,null,Plesionika nesisi,TRUE
W-Bch-208856,NA,null,Thalamita gracilipes,TRUE
W-Bch-208865,NA,null,Thalamita macrospinifera,TRUE
SLB-190440,NA,null,Portunus iranjae,TRUE
SLB-190441,NA,null,Portunus paralatibrachium,TRUE
Chn-7292168a-7e48-49d8-8b1c-01144f18309b,NA,null,Prionalpheus triarticulatus,TRUE
SLB-190470,NA,null,Pylopaguropsis lemaitrei,TRUE
SLB-190471,NA,null,Pylopaguropsis lewinsohni,TRUE
SLB-190477,NA,null,Sadayoshia latisternata,TRUE
SLB-190480,NA,null,Salmoneus poupini,TRUE
SLB-190483,NA,null,Stenopus zanzibaricus,TRUE
SLB-190484,NA,null,Stylodactylus libratus,TRUE
SLB-190486,NA,null,Synalpheus heroni,TRUE
SLB-190487,NA,null,Systellaspis guillei,TRUE
W-Bch-443855,NA,null,Tetralia brunalineata,TRUE
W-Bch-443860,NA,null,Tetralia ocucaerulea,TRUE
W-Bch-443862,NA,null,Tetraloides heterodactylus,TRUE
ITS-682584,NA,null,Tetrasquilla mccullochae,TRUE
W-Bch-390572,NA,null,Thalamita cerasma,TRUE
SLB-190498,NA,null,Sicyonia dejouanneti,TRUE
SLB-190501,NA,null,Solitariopagurus trullirostris,TRUE
SLB-190502,NA,null,Solitariopagurus tuerkayi,TRUE
SLB-190504,NA,null,Squillalbunea scutelloides,TRUE
SLB-190505,NA,null,Stenopus devaneyi,TRUE
W-Bch-387555,NA,null,Thalamita pseudopelsarti,TRUE
SLB-190508,NA,null,Thomassinia moorea,TRUE
W-Bch-442236,NA,null,Thyrolambrus efflorescens,TRUE
W-Bch-443880,NA,null,Trapezia globosa,TRUE
W-Por-723673,NA,null,Leiodermatium intermedia,FALSE
W-Por-164922,NA,null,Dysidea arenaria,TRUE
W-Ase-345431,NA,null,Astropecten vappa,TRUE
SLB-159283,NA,null,Ophiothrix ciliaris,TRUE
W-Oph-212423,NA,null,Ophiothrix exigua,TRUE
W-Por-166994,NA,null,Oceanapia sagittaria,TRUE
W-Ech-214657,NA,null,Lovenia subcarinata,TRUE
W-Hol-732374,LC,null,Holothuria pardalis,TRUE
Chn-e5f20c3d-2d0d-4256-9f09-7dbb355b4149,NA,null,Zygometra comata,TRUE
SLB-159313,NA,null,Heterometra variipinna,TRUE
Chn-b6aab914-ac7d-46e9-aeeb-e00ab2a64a40,NA,null,Amphimetra laevipinna,TRUE
Chn-fb2dd6bd-a63d-4bf0-9ba2-c98db8474306,NA,null,Lamprometra palmata,TRUE
W-Oph-212328,NA,null,Ophiactis picteti,TRUE
SLB-159332,LC,null,Holothuria fuscocinerea,TRUE
Kew-293259,NA,null,Thalassodendron ciliatum,TRUE
Kew-308090,NA,null,Halophila spinulosa,TRUE
SLB-159402,NA,null,Stephanometra indica,TRUE
W-Ase-368139,NA,null,Luidia penangensis,FALSE
W-Ase-213246,NA,null,Astropecten monacanthus,TRUE
W-Bch-442899,NA,null,Thalamita macropus,TRUE
W-Oph-212437,NA,null,Ophiomyxa australis,TRUE
W-Oph-213163,NA,null,Euryale aspera,TRUE
W-Oph-242872,NA,null,Amphipholis misera,TRUE
W-Oph-243433,NA,null,Ophiactis affinis,TRUE
W-Oph-213198,NA,null,Macrophiothrix propinqua,TRUE
W-Oph-405285,NA,null,Macrophiothrix martensi,TRUE
W-Oph-243310,NA,null,Macrophiothrix variabilis,TRUE
W-Por-165365,NA,null,Luffariella variabilis,TRUE
W-Oph-243666,NA,null,Ophiogymna elegans,TRUE
W-Oph-244025,NA,null,Ophiopteron elegans,TRUE
SLB-159635,NA,null,Prostheceraeus giesbrechtii,TRUE
SLB-159636,NA,null,Prostheceraeus roseus,TRUE
SLB-159698,NA,null,Lyngbya confervoides,TRUE
W-Bch-444133,NA,null,Epistocavea mururoa,TRUE
W-Bch-444134,NA,null,Euxanthus huonii,TRUE
W-Oph-245456,NA,null,Ophiothrix plana,TRUE
W-Oph-213419,NA,null,Ophionereis porrecta,TRUE
W-Oph-243565,NA,null,Ophioclastus hataii,TRUE
W-Oph-213465,NA,null,Ophiolepis irregularis,TRUE
W-Ase-254851,NA,null,Coronaster sakuranus,TRUE
SLB-159936,NA,null,Cenometra bella,TRUE
W-Bch-444167,NA,null,Paramedaeus globosus,TRUE
W-Bra-367203,NA,null,Leptothyrella fijiensis,TRUE
W-Msc-208364,NA,null,Oliva mustelina,TRUE
SLB-159988,NA,null,Vexillum melongena,TRUE
W-Bch-211043,NA,null,Paraxanthodes cumatodes,TRUE
W-Bra-367206,NA,null,Campages ovalis,TRUE
W-Por-169767,NA,null,Plakortis lita,TRUE
W-Ech-213362,NA,null,Clypeaster reticulatus,TRUE
W-Ech-513113,NA,null,Arachnoides placenta,TRUE
SLB-160063,NA,null,Astriclypeus manni,TRUE
W-Ech-212459,NA,null,Echinodiscus auritus,TRUE
W-Ech-513518,NA,null,Rhynobrissus pyramidalis,TRUE
SLB-160082,NA,null,Metacrinus interruptus,TRUE
NZ-24244,NA,null,Hypalocrinus naresianus,TRUE
W-Ase-292828,NA,null,Tethyaster aulophora,TRUE
W-Hyd-117870,NA,null,Abietinaria abietina,TRUE
W-Hyd-231588,NA,null,Abietinella operculata,TRUE
W-Msc-341828,LC,null,Abralia astrosticta,TRUE
SLB-71490,LC,null,Abraliopsis felis,TRUE
SLB-71492,DD,null,Abraliopsis hoylei,TRUE
W-Hyd-196556,NA,null,Abyla haeckeli,TRUE
SLB-64971,NA,null,Abylopsis eschscholtzi,TRUE
W-Hyd-135403,NA,null,Abylopsis tetragona,TRUE
URM-2-2033,NA,null,Abyssascidia millari,TRUE
SLB-174350,NA,null,Abyssorchomene nodimanus,TRUE
SLB-174351,NA,null,Abyssorchomene plebs,TRUE
SLB-174352,NA,null,Abyssorchomene rossi,TRUE
SLB-88849,LC,null,Acalyptophis peronii,TRUE
ITS-97319,LC,1,Acanthacaris caeca,TRUE
ITS-552914,LC,null,Acanthacaris tenuimana,TRUE
W-Ase-213289,NA,null,Acanthaster planci,TRUE
URM-Cn-5845,VU,null,Acanthastrea bowerbanki,TRUE
SLB-158238,VU,null,Acanthastrea brevis,TRUE
URM-Cn-5846,LC,null,Acanthastrea echinata,TRUE
URM-Cn-5847,VU,null,Acanthastrea faviaformis,TRUE
URM-Cn-5848,VU,null,Acanthastrea hemprichii,TRUE
URM-Cn-5849,NT,null,Acanthastrea hillae,TRUE
URM-Cn-5850,VU,null,Acanthastrea ishigakiensis,TRUE
URM-Cn-5851,NT,null,Acanthastrea lordhowensis,TRUE
URM-Cn-5854,VU,null,Acanthastrea regularis,TRUE
SLB-62731,NT,null,Acanthastrea rotundoflora,TRUE
ITS-96119,NA,null,Acanthephyra acutifrons,TRUE
ITS-96116,NA,null,Acanthephyra brevirostris,TRUE
SLB-186085,NA,null,Acanthephyra cucullata,TRUE
ITS-96117,NA,null,Acanthephyra curtirostris,TRUE
ITS-96115,NA,null,Acanthephyra pelagica,TRUE
ITS-96114,NA,null,Acanthephyra purpurea,TRUE
ITS-659848,NA,null,Acanthephyra quadrispinosa,TRUE
SLB-118969,NA,null,Acanthephyra smithi,TRUE
ITS-96121,NA,null,Acanthephyra stylorostratis,TRUE
W-Msc-138990,NA,null,Acanthocardia aculeata,TRUE
SLB-101168,NA,null,Acanthocardia paucicostata,TRUE
W-Msc-381057,NA,null,Acanthocardia tuberculata,TRUE
W-Msc-138677,NA,null,Acanthochitona fascicularis,TRUE
W-Bch-440279,NA,null,Acanthocyclus albatrossis,TRUE
W-Gtr-114618,NA,null,Acanthodasys aculeatus,TRUE
W-Msc-140627,NA,null,Acanthodoris pilosa,TRUE
ITS-93982,NA,1,Acanthohaustorius millsi,TRUE
ITS-93984,NA,null,Acanthohaustorius shoemakeri,TRUE
ITS-97921,NA,null,Acantholithodes hispidus,TRUE
ITS-89887,NA,null,Acanthomysis longicornis,TRUE
SLB-5433,NA,null,Acanthonotozomoides oatesi,TRUE
SLB-140012,NA,null,Acanthophora spicifera,TRUE
W-Msc-211919,NA,null,Acanthopleura gemmata,TRUE
SLB-101364,NA,null,Acanthosquilla derijardi,TRUE
ITS-682565,NA,null,Acanthosquilla multifasciata,TRUE
W-Msc-215258,NA,null,Acar plicata,TRUE
ITS-550413,NA,null,Acartia erythraea,TRUE
ITS-89654,NA,null,Acasta cyathus,TRUE
SLB-88362,NA,null,Acaudina molpadioides,TRUE
W-Iso-258458,NA,null,Accalathura crenulata,TRUE
ITS-94495,NA,null,Aceroides latipes,TRUE
W-Msc-505414,NA,null,Acesta rathbuni,TRUE
ITS-95889,NA,null,Acetes americanus,TRUE
ITS-95897,NA,null,Acetes chinensis,TRUE
ITS-95898,NA,null,Acetes erythraeus,TRUE
ITS-95902,NA,null,Acetes japonicus,TRUE
W-Bch-362571,NA,null,Achaeus curvirostris,TRUE
URM-2-3,NA,null,Achelia alaskensis,TRUE
URM-2-6,NA,null,Achelia assimilis,TRUE
URM-2-11,NA,null,Achelia borealis,TRUE
URM-2-18,NA,null,Achelia communis,TRUE
URM-2-23,NA,null,Achelia dohrni,TRUE
URM-2-24,NA,null,Achelia echinata,TRUE
URM-2-29,NA,null,Achelia hoekii,TRUE
URM-2-33,NA,null,Achelia laevis,TRUE
URM-2-37,NA,null,Achelia latifrons,TRUE
URM-2-43,NA,null,Achelia nana,TRUE
URM-2-53,NA,null,Achelia sawayai,TRUE
URM-2-56,NA,null,Achelia serratipalpis,TRUE
URM-2-63,NA,null,Achelia spinosa,TRUE
W-Msc-506568,NA,null,Acila castrensis,TRUE
W-Bra-458893,NA,null,Acrobrochus blochmanni,TRUE
Rep-196,LC,null,Acrochordus granulatus,TRUE
URM-Cn-4708,VU,null,Acropora abrolhosensis,TRUE
SLB-93391,LC,null,Acropora abrotanoides,TRUE
URM-Cn-4709,VU,null,Acropora aculeus,TRUE
URM-Cn-4710,VU,null,Acropora acuminata,TRUE
URM-Cn-4711,DD,null,Acropora akajimensis,TRUE
URM-Cn-4712,VU,null,Acropora anthocercis,TRUE
SLB-93690,NT,null,Acropora appressa,TRUE
URM-Cn-4713,NT,null,Acropora arabensis,TRUE
URM-Cn-4714,VU,null,Acropora aspera,TRUE
URM-Cn-4715,NT,null,Acropora austera,TRUE
SLB-93454,DD,null,Acropora bifurcata,TRUE
URM-Cn-4723,NT,null,Acropora carduus,TRUE
URM-Cn-4724,VU,null,Acropora caroliniana,TRUE
URM-Cn-4725,LC,null,Acropora cerealis,TRUE
URM-Cn-4726,CR,null,Acropora cervicornis,TRUE
URM-Cn-4727,LC,null,Acropora chesterfieldensis,TRUE
URM-Cn-4728,LC,null,Acropora clathrata,TRUE
SLB-93689,DD,null,Acropora cophodactyla,TRUE
URM-Cn-4733,LC,null,Acropora cytherea,TRUE
URM-Cn-4734,NA,null,Acropora danai,TRUE
URM-Cn-4735,VU,null,Acropora dendrum,TRUE
URM-Cn-4738,NT,null,Acropora digitifera,TRUE
URM-Cn-4739,NT,null,Acropora divaricata,TRUE
URM-Cn-4740,VU,null,Acropora donei,TRUE
URM-Cn-4742,VU,null,Acropora echinata,TRUE
URM-Cn-4745,LC,null,Acropora elseyi,TRUE
URM-Cn-4747,DD,null,Acropora exquisita,TRUE
URM-Cn-4750,NT,1,Acropora florida,TRUE
URM-Cn-4751,NT,null,Acropora formosa,TRUE
URM-Cn-4752,LC,null,Acropora gemmifera,TRUE
URM-Cn-4753,NT,null,Acropora glauca,TRUE
SLB-93466,VU,null,Acropora globiceps,TRUE
URM-Cn-4755,LC,null,Acropora grandis,TRUE
URM-Cn-4756,NT,null,Acropora granulosa,TRUE
URM-Cn-4758,VU,null,Acropora hemprichii,TRUE
URM-Cn-4760,VU,null,Acropora horrida,TRUE
URM-Cn-4761,NT,null,Acropora humilis,TRUE
URM-Cn-4762,NT,null,Acropora hyacinthus,TRUE
SLB-93427,DD,null,Acropora inermis,TRUE
URM-Cn-4765,DD,null,Acropora insignis,TRUE
URM-Cn-4766,NA,null,Acropora intermedia,TRUE
SLB-93376,DD,null,Acropora irregularis,TRUE
URM-Cn-4769,VU,null,Acropora kimbeensis,TRUE
URM-Cn-4770,VU,null,Acropora kirstyae,TRUE
SLB-61654,LC,null,Acropora latistella,TRUE
URM-Cn-4774,VU,null,Acropora listeri,TRUE
URM-Cn-4777,LC,null,Acropora longicyathus,TRUE
URM-Cn-4778,NT,null,Acropora loripes,TRUE
URM-Cn-4779,VU,null,Acropora lovelli,TRUE
URM-Cn-4780,NT,null,Acropora lutkeni,TRUE
URM-Cn-4783,VU,null,Acropora microclados,TRUE
SLB-61665,LC,null,Acropora microphthalma,TRUE
URM-Cn-4785,NT,null,Acropora millepora,TRUE
URM-Cn-4787,DD,null,Acropora mirabilis,TRUE
URM-Cn-4788,NT,null,Acropora monticulosa,TRUE
URM-Cn-4790,VU,null,Acropora multiacuta,TRUE
SLB-171449,DD,null,Acropora muricata,TRUE
URM-Cn-4791,NT,null,Acropora nana,TRUE
URM-Cn-4792,NT,null,Acropora nasuta,TRUE
URM-Cn-4795,LC,null,Acropora nobilis,TRUE
URM-Cn-4798,CR,null,Acropora palmata,TRUE
URM-Cn-4799,VU,null,Acropora palmerae,TRUE
URM-Cn-4800,VU,null,Acropora paniculata,TRUE
SLB-93535,VU,null,Acropora papillare,TRUE
URM-Cn-4803,DD,null,Acropora parilis,TRUE
URM-Cn-4805,VU,null,Acropora pharaonis,TRUE
URM-Cn-4806,NT,null,Acropora pichoni,TRUE
SLB-93450,DD,null,Acropora plana,TRUE
SLB-93687,DD,null,Acropora plantaginea,TRUE
URM-Cn-4809,VU,null,Acropora polystoma,TRUE
URM-Cn-4810,NA,null,Acropora prolifera,TRUE
SLB-93516,DD,null,Acropora prostrata,TRUE
URM-Cn-4813,LC,null,Acropora pulchra,TRUE
URM-Cn-4814,DD,null,Acropora rambleri,TRUE
SLB-93474,VU,null,Acropora retusa,TRUE
URM-Cn-4816,LC,null,Acropora robusta,TRUE
URM-Cn-4818,DD,null,Acropora rosaria,TRUE
URM-Cn-4823,LC,null,Acropora samoensis,TRUE
URM-Cn-4824,LC,null,Acropora sarmentosa,TRUE
URM-Cn-4826,NT,null,Acropora secale,TRUE
URM-Cn-4827,DD,null,Acropora sekiseiensis,TRUE
URM-Cn-4828,NT,null,Acropora selago,TRUE
URM-Cn-4830,VU,null,Acropora solitaryensis,TRUE
SLB-93747,VU,null,Acropora speciosa,TRUE
URM-Cn-4832,VU,null,Acropora spicifera,TRUE
URM-Cn-4833,LC,null,Acropora squarrosa,TRUE
URM-Cn-4835,VU,null,Acropora striata,TRUE
URM-Cn-4836,LC,null,Acropora subglabra,TRUE
SLB-93593,LC,null,Acropora subulata,TRUE
URM-Cn-4840,VU,null,Acropora tenella,TRUE
URM-Cn-4841,NT,null,Acropora tenuis,TRUE
URM-Cn-4842,DD,null,Acropora teres,TRUE
URM-Cn-4848,VU,null,Acropora turaki,TRUE
URM-Cn-4849,LC,null,Acropora valenciennesi,TRUE
SLB-61731,LC,null,Acropora valida,TRUE
SLB-93731,DD,null,Acropora variabilis,TRUE
URM-Cn-4850,VU,null,Acropora vaughani,TRUE
SLB-93644,DD,null,Acropora vermiculata,TRUE
URM-Cn-4851,VU,null,Acropora verweyi,TRUE
URM-Cn-4854,VU,null,Acropora willisae,TRUE
URM-Cn-4855,LC,null,Acropora yongei,TRUE
W-Msc-381240,NA,null,Acrosterigma magnum,TRUE
W-Hyd-117679,NA,null,Acryptolaria conferta,TRUE
W-Bch-209021,NA,null,Actaea polyacantha,TRUE
W-Bch-209051,NA,null,Actaeodes hirsutissimus,TRUE
W-Bch-209053,NA,null,Actaeodes tomentosus,TRUE
SLB-10452,NA,null,Actaeomorpha erosa,TRUE
W-Msc-160066,NA,null,Acteocina bidentata,TRUE
W-Msc-420532,NA,null,Acteocina candei,TRUE
W-Msc-420534,NA,null,Acteocina lepta,TRUE
Hex-4853,NA,null,Actinauge richardi,TRUE
SLB-89219,NA,null,Actinia cari,TRUE
Hex-3754,NA,null,Actinia equina,TRUE
Hex-1697,NA,null,Actinodendron alcyonoideum,TRUE
Hex-284,NA,null,Actinodendron arboreum,TRUE
SLB-65995,LC,null,Actinopyga agassizi,TRUE
W-Hol-208947,VU,null,Actinopyga echinites,TRUE
SLB-88333,VU,null,Actinopyga mauritiana,TRUE
SLB-88336,VU,1,Actinopyga miliaris,TRUE
SLB-170216,NA,null,Actinothoe sphyrodeta,TRUE
SLB-5820,NA,null,Acuminodeutopus naglei,TRUE
W-Msc-197020,NA,null,Adacnarca nitens,TRUE
URM-2-1849,NA,null,Adagnesia charcoti,TRUE
URM-2-1854,NA,null,Adagnesia rimosa,TRUE
W-Msc-140629,NA,null,Adalaria proxima,TRUE
SLB-130159,NA,null,Adamsia palliata,TRUE
W-Msc-197021,NA,null,Adamussium colbecki,TRUE
W-Msc-325319,NA,null,Adelieledone polymorpha,TRUE
SLB-132146,NA,null,Adenocystis utricularis,TRUE
W-Msc-138969,NA,null,Admete viridula,TRUE
SLB-13005,NA,null,Aega antarctica,TRUE
SLB-13007,NA,null,Aega antillensis,TRUE
SLB-13021,NA,null,Aega deshaysiana,TRUE
ITS-97195,NA,null,Aegaeon lacazei,TRUE
ITS-660012,NA,null,Aegaeon rathbuni,TRUE
W-Hyd-117263,NA,null,Aegina citrea,TRUE
ITS-95438,NA,null,Aeginella spinosa,TRUE
ITS-95432,NA,null,Aeginina longicornis,TRUE
SLB-174358,NA,null,Aeginoides gaussi,TRUE
W-Msc-138709,NA,null,Aeolidia papillosa,TRUE
W-Msc-140687,NA,null,Aequipecten opercularis,TRUE
W-Hyd-117268,NA,null,Aequorea aequorea,TRUE
W-Bry-111062,NA,null,Aetea anguina,TRUE
ITS-177021,LC,null,Aethia pygmaea,TRUE
W-Bch-440253,NA,null,Aethra edentata,TRUE
W-Bch-440254,NA,null,Aethra scruposa,TRUE
W-Msc-197027,NA,null,Aforia multispiralis,TRUE
W-Hyd-135484,NA,null,Agalma elegans,TRUE
SLB-64981,NA,null,Agalma okeni,TRUE
URM-Cn-4950,LC,null,Agaricia agaricites,TRUE
SLB-61830,DD,null,Agaricia fragilis,TRUE
URM-Cn-4952,LC,null,Agaricia grahamae,TRUE
URM-Cn-4953,LC,null,Agaricia humilis,TRUE
URM-Cn-4954,VU,null,Agaricia lamarcki,TRUE
SLB-61834,NT,null,Agaricia tenuifolia,TRUE
URM-Cn-4956,DD,null,Agaricia undata,TRUE
W-Tnd-136373,NA,null,Agathotanais ingolfi,TRUE
W-Pol-130344,NA,null,Aglaophamus malmgreni,TRUE
W-Hyd-117851,NA,null,Aglaura hemistoma,TRUE
URM-2-1858,NA,null,Agnesiopsis translucida,TRUE
URM-2-1860,NA,null,Agnezia arnaudi,TRUE
URM-2-1862,NA,null,Agnezia biscoei,TRUE
URM-2-1864,NA,null,Agnezia glaciata,TRUE
SLB-118070,NA,null,Agononida eminens,TRUE
SLB-10018,NA,null,Agononida incerta,TRUE
ITS-660230,NA,null,Agononida normani,TRUE
SLB-113150,NA,null,Agononida procera,TRUE
SLB-158002,NA,null,Agononida squamosa,TRUE
W-Cha-266708,NA,null,Aidanosagitta neglecta,TRUE
W-Cha-266712,NA,null,Aidanosagitta regularis,TRUE
W-Por-169632,NA,null,Aiolochroia crassa,TRUE
Hex-5298,NA,null,Aiptasia mutabilis,TRUE
Rep-380,LC,null,Aipysurus eydouxii,TRUE
Rep-383,LC,null,Aipysurus laevis,TRUE
W-Msc-217247,NA,null,Akera soluta,TRUE
W-Bch-444123,NA,null,Alainodaeus rimatara,TRUE
SLB-117870,NA,null,Albunea microps,TRUE
ITS-176971,LC,null,Alca torda,TRUE
W-Msc-506699,NA,null,Alectryonella plicatula,TRUE
ITS-94986,NA,null,Alexandrella dentata,TRUE
Chn-3953473a-c9d7-4719-9fdb-dabfd375b330,NA,null,Aliaporcellana suluensis,TRUE
Hex-1870,NA,null,Alicia mirabilis,TRUE
ITS-176982,LC,null,Alle alle,TRUE
URM-2-3700,NA,null,Alloeocarpa incrustans,TRUE
Chn-8e285e99-84b2-4d54-b966-a6e88108a5a5,NA,null,Allogalathea elegans,TRUE
W-Msc-225555,NA,null,Alloteuthis africana,TRUE
W-Msc-153131,NA,null,Alloteuthis subulata,TRUE
W-Bch-441077,NA,null,Alox ornatum,TRUE
ITS-659896,NA,null,Alpheopsis aequalis,TRUE
SLB-130747,NA,null,Alpheus alcyone,TRUE
ITS-96612,NA,null,Alpheus armatus,TRUE
ITS-96611,NA,null,Alpheus armillatus,TRUE
ITS-96622,NA,null,Alpheus bellimanus,TRUE
SLB-130751,NA,null,Alpheus bidens,TRUE
ITS-96623,NA,null,Alpheus bouvieri,TRUE
ITS-659905,NA,null,Alpheus brevipes,TRUE
ITS-659906,NA,null,Alpheus bucephalus,TRUE
ITS-659907,NA,null,Alpheus clypeatus,TRUE
ITS-659909,NA,null,Alpheus collumianus,TRUE
SLB-130765,NA,null,Alpheus compressus,TRUE
ITS-96626,NA,null,Alpheus cristulifrons,TRUE
ITS-659910,NA,null,Alpheus crockeri,TRUE
ITS-96627,NA,null,Alpheus cylindricus,TRUE
ITS-659912,NA,null,Alpheus diadema,TRUE
SLB-189544,NA,null,Alpheus djeddensis,TRUE
ITS-659913,NA,null,Alpheus dolerus,TRUE
SLB-130775,NA,null,Alpheus edamensis,TRUE
ITS-659914,NA,null,Alpheus edwardsii,TRUE
SLB-130784,NA,null,Alpheus eulimene,TRUE
ITS-96607,NA,null,Alpheus floridanus,TRUE
SLB-130789,NA,null,Alpheus foresti,TRUE
ITS-96609,NA,null,Alpheus formosus,TRUE
SLB-130790,NA,null,Alpheus frontalis,TRUE
SLB-131334,NA,null,Alpheus galapagensis,TRUE
ITS-96648,NA,null,Alpheus gracilipes,TRUE
ITS-659915,NA,null,Alpheus gracilis,TRUE
ITS-659916,NA,null,Alpheus hailstonei,TRUE
SLB-154817,NA,null,Alpheus hebes,TRUE
SLB-130802,NA,null,Alpheus hippothoe,TRUE
ITS-659922,NA,null,Alpheus lobidens,TRUE
SLB-154818,NA,null,Alpheus longinquus,TRUE
ITS-96661,NA,null,Alpheus lottini,TRUE
