spp_group,iucn_sid,iucn_subpop,spatial_source,sciname,name_verified,class
SEACUCUMBERS,19743065,NA,iucn,Paelopatides verrucosus,TRUE,Holothuroidea
SEACUCUMBERS,19743072,NA,iucn,Perizona magna,TRUE,Holothuroidea
SEACUCUMBERS,19743079,NA,iucn,Pseudostichopus elegans,TRUE,Holothuroidea
SEACUCUMBERS,19743094,NA,iucn,Pseudostichopus hyalegerus,TRUE,Holothuroidea
SEACUCUMBERS,19743108,NA,iucn,Pseudostichopus langeae,TRUE,Holothuroidea
SEACUCUMBERS,19743115,NA,iucn,Synallactes aenigma,TRUE,Holothuroidea
SEACUCUMBERS,19743123,NA,iucn,Synallactes alexandri,TRUE,Holothuroidea
SEACUCUMBERS,19743170,NA,iucn,Synallactes challengeri,TRUE,Holothuroidea
SEACUCUMBERS,19743205,NA,iucn,Synallactes chuni,TRUE,Holothuroidea
SEACUCUMBERS,19743226,NA,iucn,Synallactes discoidalis,TRUE,Holothuroidea
SEACUCUMBERS,19743237,NA,iucn,Synallactes elongata,TRUE,Holothuroidea
SEACUCUMBERS,19743257,NA,iucn,Synallactes gilberti,TRUE,Holothuroidea
SEACUCUMBERS,19743295,NA,iucn,Synallactes horridus,TRUE,Holothuroidea
SEACUCUMBERS,19743327,NA,iucn,Synallactes longipapillata,TRUE,Holothuroidea
SEACUCUMBERS,19743348,NA,iucn,Synallactes multivesiculatus,TRUE,Holothuroidea
SEACUCUMBERS,19743419,NA,iucn,Synallactes nozawai,TRUE,Holothuroidea
SEACUCUMBERS,19743545,NA,iucn,Synallactes rigidus,TRUE,Holothuroidea
SEACUCUMBERS,19743604,NA,iucn,Synallactes sagamiensis,TRUE,Holothuroidea
SEACUCUMBERS,19743628,NA,iucn,Synallactes samyni,TRUE,Holothuroidea
SEACUCUMBERS,19743631,NA,iucn,Synallactes triradiata,TRUE,Holothuroidea
SEACUCUMBERS,19743693,NA,iucn,Mesothuria marginata,TRUE,Holothuroidea
SEACUCUMBERS,19743767,NA,iucn,Mesothuria thomsoni,TRUE,Holothuroidea
CONESNAILS,42830689,NA,iucn,Conus longilineus,TRUE,Gastropoda
COMBTOOTHBLENNIES,46079096,NA,iucn,Alticus kirkii,TRUE,Actinopterygii
COMBTOOTHBLENNIES,46079214,NA,iucn,Antennablennius adenensis,TRUE,Actinopterygii
COMBTOOTHBLENNIES,46079217,NA,iucn,Antennablennius australis,TRUE,Actinopterygii
COMBTOOTHBLENNIES,46079226,NA,iucn,Antennablennius bifilum,TRUE,Actinopterygii
COMBTOOTHBLENNIES,46079239,NA,iucn,Antennablennius hypenetes,TRUE,Actinopterygii
COMBTOOTHBLENNIES,46079290,NA,iucn,Antennablennius girad,TRUE,Actinopterygii
COMBTOOTHBLENNIES,46079321,NA,iucn,Antennablennius variopunctatus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,46079476,NA,iucn,Blenniella periophthalmus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,46079519,NA,iucn,Ecsenius pulcher,TRUE,Actinopterygii
COMBTOOTHBLENNIES,46079775,NA,iucn,Hirculops cornifer,TRUE,Actinopterygii
COMBTOOTHBLENNIES,46079801,NA,iucn,Istiblennius edentulus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,46079816,NA,iucn,Istiblennius pox,TRUE,Actinopterygii
COMBTOOTHBLENNIES,46079840,NA,iucn,Istiblennius spilotus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,46079868,NA,iucn,Mimoblennius cirrosus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,46079873,NA,iucn,Omobranchus mekranensis,TRUE,Actinopterygii
COMBTOOTHBLENNIES,46079911,NA,iucn,Parablennius opercularis,TRUE,Actinopterygii
COMBTOOTHBLENNIES,46079924,NA,iucn,Parablennius thysanius,TRUE,Actinopterygii
COMBTOOTHBLENNIES,46080027,NA,iucn,Pereulixia kosiensis,TRUE,Actinopterygii
COMBTOOTHBLENNIES,46080080,NA,iucn,Petroscirtes mitratus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,46080101,NA,iucn,Plagiotremus townsendi,TRUE,Actinopterygii
COMBTOOTHBLENNIES,46080159,NA,iucn,Xiphasia setifer,TRUE,Actinopterygii
COMBTOOTHBLENNIES,46104027,NA,iucn,Chasmodes saburrae,TRUE,Actinopterygii
COMBTOOTHBLENNIES,46104049,NA,iucn,Entomacrodus nigricans,TRUE,Actinopterygii
COMBTOOTHBLENNIES,46104052,NA,iucn,Hypleurochilus bermudensis,TRUE,Actinopterygii
COMBTOOTHBLENNIES,46104061,NA,iucn,Hypleurochilus springeri,TRUE,Actinopterygii
COMBTOOTHBLENNIES,46104064,NA,iucn,Hypsoblennius hentz,TRUE,Actinopterygii
COMBTOOTHBLENNIES,46104071,NA,iucn,Hypsoblennius invemar,TRUE,Actinopterygii
COMBTOOTHBLENNIES,46104074,NA,iucn,Hypsoblennius ionthas,TRUE,Actinopterygii
COMBTOOTHBLENNIES,46104077,NA,iucn,Blennius vinctus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,46104090,NA,iucn,Ophioblennius macclurei,TRUE,Actinopterygii
COMBTOOTHBLENNIES,46104109,NA,iucn,Parablennius marmoreus,TRUE,Actinopterygii
SEABREAMS_PORGIES,47136863,NA,iucn,Crenidens macracanthus,TRUE,Actinopterygii
SEABREAMS_PORGIES,47136868,NA,iucn,Acanthopagrus catenula,TRUE,Actinopterygii
SEABREAMS_PORGIES,47137241,NA,iucn,Polysteganus mascarenensis,TRUE,Actinopterygii
SEABREAMS_PORGIES,47137303,NA,iucn,Archosargus pourtalesii,TRUE,Actinopterygii
SEABREAMS_PORGIES,47137465,NA,iucn,Calamus brachysomus,TRUE,Actinopterygii
SEABREAMS_PORGIES,47137515,NA,iucn,Calamus taurinus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,47140942,NA,iucn,Chasmodes bosquianus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,47141089,NA,iucn,Hypleurochilus geminatus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,47141104,NA,iucn,Hypleurochilus pseudoaequipinnis,TRUE,Actinopterygii
COMBTOOTHBLENNIES,47141177,NA,iucn,Hypsoblennius exstochilus,TRUE,Actinopterygii
SEABREAMS_PORGIES,47166619,NA,iucn,Acanthopagrus morrisoni,FALSE,Actinopterygii
SEABREAMS_PORGIES,47166659,NA,iucn,Acanthopagrus arabicus,FALSE,Actinopterygii
SEABREAMS_PORGIES,47166662,NA,iucn,Acanthopagrus sheim,FALSE,Actinopterygii
SEABREAMS_PORGIES,47260360,NA,iucn,Rhabdosargus niger,TRUE,Actinopterygii
SEABREAMS_PORGIES,47385652,NA,iucn,Acanthopagrus pacificus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,47400952,NA,iucn,Adelotremus leptus,FALSE,Actinopterygii
COMBTOOTHBLENNIES,47401609,NA,iucn,Alloblennius frondiculus,FALSE,Actinopterygii
PUFFERFISH,47407760,NA,iucn,Canthigaster criobe,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48319933,NA,iucn,Alloblennius anuchalis,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48320326,NA,iucn,Alloblennius jugularis,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48320397,NA,iucn,Alloblennius parvus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48320496,NA,iucn,Alloblennius pictus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48321090,NA,iucn,Alticus arnoldorum,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48321143,NA,iucn,Alticus magnusi,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48321151,NA,iucn,Alticus monochrus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48321164,NA,iucn,Alticus montanoi,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48321178,NA,iucn,Alticus orientalis,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48321187,NA,iucn,Alticus saliens,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48321442,NA,iucn,Alticus sertatus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48321557,NA,iucn,Alticus simplicirrus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342089,NA,iucn,Cirripectes obscurus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342092,NA,iucn,Andamia amphibius,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342093,NA,iucn,Meiacanthus atrodorsalis,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342097,NA,iucn,Plagiotremus ewaensis,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342099,NA,iucn,Meiacanthus tongaensis,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342100,NA,iucn,Entomacrodus lighti,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342101,NA,iucn,Ecsenius ops,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342103,NA,iucn,Cirripectes randalli,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342104,NA,iucn,Meiacanthus abruptus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342105,NA,iucn,Cirripectes auritus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342108,NA,iucn,Blennius aurosplendidus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342109,NA,iucn,Parablennius cornutus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342111,NA,iucn,Salarias fasciatus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342115,NA,iucn,Blenniella chrysospilos,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342117,NA,iucn,Cirripectes fuscoguttatus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342119,NA,iucn,Blennius fasciolatoceps,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342120,NA,iucn,Oman ypsilon,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342122,NA,iucn,Praealticus triangulus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342123,NA,iucn,Ecsenius polystictus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342125,NA,iucn,Blenniella leopardus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342126,NA,iucn,Blenniella paula,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342128,NA,iucn,Salarias nigrocinctus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342129,NA,iucn,Entomacrodus randalli,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342130,NA,iucn,Salarias guttatus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342133,NA,iucn,Istiblennius flaviumbrinus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342134,NA,iucn,Istiblennius bellus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342137,NA,iucn,Exallias brevis,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342141,NA,iucn,Omobranchus steinitzi,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342142,NA,iucn,Omobranchus loxozonus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342143,NA,iucn,Rhabdoblennius papuensis,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342144,NA,iucn,Entomacrodus strasburgi,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342145,NA,iucn,Ecsenius pictus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342148,NA,iucn,Enchelyurus brunneolus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342149,NA,iucn,Ecsenius dentex,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342150,NA,iucn,Ecsenius caeruliventris,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342152,NA,iucn,Omobranchus hikkaduwensis,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342153,NA,iucn,Plagiotremus laudandus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342154,NA,iucn,Meiacanthus grammistes,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342158,NA,iucn,Meiacanthus limbatus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342160,NA,iucn,Enchelyurus ater,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342162,NA,iucn,Ecsenius sellifer,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342164,NA,iucn,Meiacanthus mossambicus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342166,NA,iucn,Aspidontus tractus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342168,NA,iucn,Omobranchus obliquus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342170,NA,iucn,Ecsenius oculatus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342171,NA,iucn,Omobranchus germaini,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342173,NA,iucn,Ecsenius monoculus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342174,NA,iucn,Mimoblennius atrocinctus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342176,NA,iucn,Entomacrodus rofeni,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342177,NA,iucn,Entomacrodus marmoratus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342179,NA,iucn,Ecsenius shirleyae,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342180,NA,iucn,Omox lupus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342181,NA,iucn,Omobranchus lineolatus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342182,NA,iucn,Cirripectes gilberti,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342183,NA,iucn,Ecsenius bimaculatus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342185,NA,iucn,Meiacanthus geminatus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342186,NA,iucn,Praealticus oortii,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342187,NA,iucn,Petroscirtes variabilis,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342191,NA,iucn,Petroscirtes fallax,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342193,NA,iucn,Blennius ocellatus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342195,NA,iucn,Ecsenius fijiensis,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342196,NA,iucn,Andamia cyclocheilus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342197,NA,iucn,Ecsenius paroculus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342198,NA,iucn,Ecsenius collettei,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342200,NA,iucn,Petroscirtes marginatus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342201,NA,iucn,Entomacrodus niuafoouensis,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342204,NA,iucn,Ecsenius schroederi,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342206,NA,iucn,Ecsenius prooculis,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342207,NA,iucn,Meiacanthus reticulatus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342208,NA,iucn,Mimoblennius cas,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342209,NA,iucn,Andamia heteroptera,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342210,NA,iucn,Cirripectes stigmaticus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342213,NA,iucn,Entomacrodus striatus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342217,NA,iucn,Praealticus bilineatus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342218,NA,iucn,Parenchelyurus hyena,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342219,NA,iucn,Blenniella bilitonensis,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342221,NA,iucn,Entomacrodus solus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342223,NA,iucn,Parablennius tasmanianus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342225,NA,iucn,Petroscirtes breviceps,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342228,NA,iucn,Entomacrodus corneliae,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342229,NA,iucn,Praealticus caesius,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342230,NA,iucn,Ecsenius australianus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342232,NA,iucn,Enchelyurus flavipes,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342233,NA,iucn,Andamia pacifica,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342234,NA,iucn,Ecsenius lubbocki,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342236,NA,iucn,Meiacanthus naevius,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342237,NA,iucn,Ecsenius pardus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342238,NA,iucn,Xiphasia matsubarai,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342240,NA,iucn,Ecsenius bandanus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342243,NA,iucn,Salarias sibogai,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342244,NA,iucn,Blennius capito,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342246,NA,iucn,Atrosalarias fuscus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342248,NA,iucn,Cirripectes polyzona,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342250,NA,iucn,Ecsenius lividanalis,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342253,NA,iucn,Antennablennius velifer,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342254,NA,iucn,Meiacanthus luteus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342256,NA,iucn,Salarias patzneri,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342258,NA,iucn,Parablennius cyclops,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342259,NA,iucn,Antennablennius ceylonensis,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342260,NA,iucn,Entomacrodus cymatobiotus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342262,NA,iucn,Ecsenius stictus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342264,NA,iucn,Meiacanthus vicinus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342265,NA,iucn,Entomacrodus thalassinus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342269,NA,iucn,Ecsenius stigmatura,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342271,NA,iucn,Istiblennius muelleri,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342272,NA,iucn,Meiacanthus phaeus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342273,NA,iucn,Praealticus multistriatus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342274,NA,iucn,Cirripectes perustus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342277,NA,iucn,Cirripectes alboapicalis,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342278,NA,iucn,Ecsenius bathi,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342280,NA,iucn,Meiacanthus procne,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342281,NA,iucn,Istiblennius steindachneri,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342282,NA,iucn,Parablennius serratolineatus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342283,NA,iucn,Meiacanthus erdmanni,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342284,NA,iucn,Cruantus smithi,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342285,NA,iucn,Ecsenius gravieri,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342287,NA,iucn,Cirrisalarias bunares,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342288,NA,iucn,Medusablennius chani,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342289,NA,iucn,Praealticus striatus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342290,NA,iucn,Mimoblennius rusi,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342292,NA,iucn,Stanulus seychellensis,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342294,NA,iucn,Meiacanthus cyanopterus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342295,NA,iucn,Meiacanthus ditrema,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342298,NA,iucn,Blenniella cyanostigma,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342300,NA,iucn,Petroscirtes thepassii,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342303,NA,iucn,Cirripectes chelomatus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342305,NA,iucn,Salarias sexfilum,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342306,NA,iucn,Cirripectes jenningsi,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342307,NA,iucn,Ecsenius aequalis,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342309,NA,iucn,Petroscirtes xestus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342312,NA,iucn,Omobranchus elongatus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342314,NA,iucn,Stanulus talboti,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342316,NA,iucn,Praealticus tanegasimae,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342317,NA,iucn,Ecsenius namiyei,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342320,NA,iucn,Enchelyurus petersi,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342321,NA,iucn,Istiblennius lineatus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342325,NA,iucn,Petroscirtes springeri,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342326,NA,iucn,Entomacrodus sealei,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342328,NA,iucn,Ecsenius randalli,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342329,NA,iucn,Ecsenius lineatus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342332,NA,iucn,Omobranchus elegans,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342333,NA,iucn,Ecsenius midas,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342337,NA,iucn,Istiblennius unicolor,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342339,NA,iucn,Ecsenius tricolor,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342341,NA,iucn,Ecsenius fourmanoiri,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342342,NA,iucn,Praealticus natalis,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342345,NA,iucn,Ecsenius niue,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342346,NA,iucn,Aspidontus taeniatus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342349,NA,iucn,Ecsenius melarchus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342352,NA,iucn,Cirripectes imitator,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342354,NA,iucn,Salarias ramosus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342356,NA,iucn,Entomacrodus lemuria,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342357,NA,iucn,Mimoblennius lineathorax,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342358,NA,iucn,Omobranchus robertsi,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342359,NA,iucn,Salarias segmentatus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342362,NA,iucn,Laiphognathus multimaculatus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342364,NA,iucn,Ecsenius tigris,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342366,NA,iucn,Plagiotremus tapeinosoma,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342371,NA,iucn,Cirripectes kuwamurai,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342372,NA,iucn,Ecsenius minutus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342373,NA,iucn,Meiacanthus vittatus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342376,NA,iucn,Meiacanthus nigrolineatus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342378,NA,iucn,Meiacanthus urostigma,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342379,NA,iucn,Istiblennius zebra,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342381,NA,iucn,Omobranchus banditus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342383,NA,iucn,Entomacrodus epalzeocheilos,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342385,NA,iucn,Ecsenius bicolor,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342388,NA,iucn,Plagiotremus spilistius,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342389,NA,iucn,Entomacrodus decussatus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342391,NA,iucn,Petroscirtes pylei,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342392,NA,iucn,Plagiotremus goslinei,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342394,NA,iucn,Petroscirtes lupus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342396,NA,iucn,Ophioblennius steindachneri,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342397,NA,iucn,Meiacanthus oualanensis,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342398,NA,iucn,Meiacanthus crinitus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342400,NA,iucn,Praealticus poptae,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342402,NA,iucn,Cirripectes variolosus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342405,NA,iucn,Meiacanthus bundoon,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342407,NA,iucn,Andamia reyi,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342409,NA,iucn,Haptogenys bipunctata,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342410,NA,iucn,Laiphognathus longispinis,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342411,NA,iucn,Rhabdoblennius nigropunctatus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342412,NA,iucn,Plagiotremus phenax,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342414,NA,iucn,Entomacrodus textilis,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342416,NA,iucn,Meiacanthus fraseri,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342417,NA,iucn,Meiacanthus lineatus,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342419,NA,iucn,Andamia expansa,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342420,NA,iucn,Aspidontus woodi,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342422,NA,iucn,Blenniella gibbifrons,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342425,NA,iucn,Cirripectes springeri,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342427,NA,iucn,Atrosalarias hosokawai,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342428,NA,iucn,Cirripectes quagga,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342431,NA,iucn,Blenniella interrupta,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342433,NA,iucn,Enchelyurus kraussii,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342436,NA,iucn,Ecsenius isos,TRUE,Actinopterygii
COMBTOOTHBLENNIES,48342437,NA,iucn,Paralticus amboinensis,TRUE,Actinopterygii
