"","am_sid","iucn_sid","sciname","parent_sid","subpop_sid","spp_group","category","trend","am_area","iucn_area"
"1743","Fis-113380",48342460,"Meiacanthus abditus",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",3303154.65469848,1076870.58625291
"1744","Fis-113466",48342398,"Meiacanthus crinitus",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",2837764.10012228,694890.137720409
"1745","Fis-113469",48342185,"Meiacanthus geminatus",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",1735970.2097322,414227.367120029
"1746","Fis-113542",48342099,"Meiacanthus tongaensis",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",402918.434111401,177767.646977258
"1747","Fis-114176",187630,"Pictilabrus viridis",NA,NA,"WRASSES","LC","Unknown",604219.361909177,302795.329090104
"1748","Fis-115419",48342234,"Ecsenius lubbocki",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",467174.27164707,193559.432826986
"1749","Fis-121765",196065,"Myxine mcmillanae",NA,NA,"hagfishes","LC","Unknown",1933799.19587078,183860.062422892
"1750","Fis-125999",185136,"Parablennius salensis",NA,NA,"COMBTOOTHBLENNIES","LC","Unknown",220253.70994432,220253.70994432
"1751","Fis-126141",187499,"Choerodon zosterophorus",NA,NA,"WRASSES","LC","Unknown",8453980.41371887,5090793.63264922
"1752","Fis-127175",193637,"Torquigener andersonae",NA,NA,"PUFFERFISH","LC","Unknown",109975.746305278,78333.4799928782
"1753","Fis-131556",196072,"Nemamyxine kreffti",NA,NA,"hagfishes","NT","Unknown",1634819.1594961,186941.28337348
"1754","Fis-131591",196064,"Myxine mccoskeri",NA,NA,"hagfishes","LC","Unknown",2561138.12588405,675072.460410063
"1755","Fis-131598",196068,"Myxine robinsorum",NA,NA,"hagfishes","LC","Unknown",353913.741903634,79110.7734865237
"1756","Fis-131607",196017,"Eptatretus caribbeaus",NA,NA,"hagfishes","LC","Unknown",1316909.79242626,444323.90431596
"1757","Fis-131620",196082,"Paramyxine fernholmi",NA,NA,"hagfishes","VU","Unknown",373282.404587367,25845.6044209245
"1758","Fis-131621",196022,"Eptatretus fritzi",NA,NA,"hagfishes","LC","Unknown",1391864.60837003,65023.8444523745
"1759","Fis-131624",154797,"Eptatretus mendozai",NA,NA,"hagfishes","LC","Unknown",1731630.67092769,108169.674634782
"1760","Fis-131708",196043,"Eptatretus sinus",NA,NA,"hagfishes","LC","Unknown",986425.233901172,88168.1556440127
"1761","Fis-132096",187440,"Cirrhilabrus condei",NA,NA,"WRASSES","LC","Unknown",3104836.90742859,1264495.59966882
"1762","Fis-132105",187580,"Cirrhilabrus pylei",NA,NA,"WRASSES","LC","Unknown",2967448.66207194,426965.775634848
"1763","Fis-132106",187770,"Cirrhilabrus walindi",NA,NA,"WRASSES","LC","Unknown",3729308.59005262,1594009.73410325
"1764","Fis-132342",187537,"Halichoeres orientalis",NA,NA,"WRASSES","LC","Unknown",1422569.84758785,1037531.33578642
"1765","Fis-132415",196025,"Eptatretus grouseri",NA,NA,"hagfishes","LC","Unknown",99124.6722533128,6195.71960877179
"1766","Fis-134060",193614,"Torquigener vicinus",NA,NA,"PUFFERFISH","LC","Unknown",415016.201457789,172106.999135527
"1767","Fis-134084",193628,"Lagocephalus suezensis",NA,NA,"PUFFERFISH","LC","Unknown",19127961.6712836,17129078.8244431
"1768","Fis-134094",167006,"Takifugu ocellatus",NA,NA,"PUFFERFISH","NT","Decreasing",1363903.88927118,1363903.88927118
"1769","Fis-135029",187659,"Coris hewetti",NA,NA,"WRASSES","LC","Unknown",180390.751993621,174306.215727353
"1770","Fis-135071",187603,"Coris roseoviridis",NA,NA,"WRASSES","LC","Unknown",1047076.12136907,634913.656232319
"1771","Fis-138294",48342258,"Parablennius cyclops",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",914498.549422557,626064.270960577
"1772","Fis-138523",187798,"Cirrhilabrus adornatus",NA,NA,"WRASSES","LC","Unknown",815696.690043452,352875.814581391
"1773","Fis-139509",187595,"Centrolabrus caeruleus",NA,NA,"WRASSES","LC","Unknown",203503.965105852,203503.965105852
"1774","Fis-139756",187738,"Stethojulis terina",NA,NA,"WRASSES","LC","Unknown",2476456.32794534,2147384.43916908
"1775","Fis-140176",183754,"Xyrichtys mundiceps",NA,NA,"WRASSES","LC","Unknown",851445.395108456,372292.608556783
"1776","Fis-142115",187371,"Choerodon margaritiferus",NA,NA,"WRASSES","LC","Unknown",6094715.41845772,1378380.50501975
"1777","Fis-142137",187687,"Halichoeres chlorocephalus",NA,NA,"WRASSES","LC","Unknown",5525264.0517776,2601847.02939198
"1778","Fis-143520",196069,"Myxine sotoi",NA,NA,"hagfishes","VU","Unknown",430794.17122271,192759.066154627
"1779","Fis-143809",185140,"Parablennius sierraensis",NA,NA,"COMBTOOTHBLENNIES","LC","Unknown",778211.394981068,282721.222812005
"1780","Fis-144755",48342256,"Salarias patzneri",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",8539628.51667569,6155454.63670388
"1781","Fis-145041",132803,"Cephalopholis polyspila",NA,NA,"GROUPERS","LC","Unknown",160612.634336758,160612.634336758
"1782","Fis-145098",48342518,"Entomacrodus williamsi",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",3890949.99267691,2600404.84034662
"1783","Fis-145099",48342356,"Entomacrodus lemuria",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",1184938.10148731,817179.872306459
"1784","Fis-145208",190748,"Scarus trispinosus",NA,NA,"PARROTFISH","EN","Decreasing",917707.224315309,820334.577027601
"1785","Fis-145245",187415,"Cirrhilabrus earlei",NA,NA,"WRASSES","LC","Unknown",3160743.61313774,236152.498067798
"1786","Fis-145250",187413,"Paracheilinus attenuatus",NA,NA,"WRASSES","LC","Unknown",1120659.63249817,241012.677449143
"1787","Fis-145261",196034,"Eptatretus menezesi",NA,NA,"hagfishes","LC","Unknown",786512.665616411,303000.154964978
"1788","Fis-145446",48342448,"Dodekablennos fraseri",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",150946.11315399,141959.163216684
"1789","Fis-145460",48321164,"Alticus montanoi",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",2388665.73450732,1599501.5863124
"1790","Fis-145524",193779,"Takifugu snyderi",NA,NA,"PUFFERFISH","LC","Unknown",1024198.74829408,999043.844859245
"1791","Fis-145527",193624,"Takifugu reticularis",NA,NA,"PUFFERFISH","LC","Decreasing",1349358.98198153,810109.557264174
"1792","Fis-145595",187635,"Paracheilinus flavianalis",NA,NA,"WRASSES","LC","Unknown",2473137.33880991,1651204.81445613
"1793","Fis-145631",48342416,"Meiacanthus fraseri",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",814275.809409114,161761.656256189
"1794","Fis-145633",48342122,"Praealticus triangulus",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",1843571.1539209,1720947.07998369
"1795","Fis-145639",196688,"Hypleurochilus multifilis",NA,NA,"COMBTOOTHBLENNIES","LC","Unknown",2312055.7518091,265405.721203365
"1796","Fis-145643",48342148,"Enchelyurus brunneolus",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",571719.579804752,545773.636645017
"1797","Fis-146176",48342339,"Ecsenius tricolor",NA,NA,"COMBTOOTHBLENNIES","VU","Unknown",3780822.85168235,201343.861863382
"1798","Fis-146270",187427,"Cirrhilabrus bathyphilus",NA,NA,"WRASSES","LC","Unknown",1902674.50820848,303230.043304837
"1799","Fis-148572",165613,"Prognathodes brasiliensis",NA,NA,"BUTTERFLYFISH","LC","Unknown",878991.290158115,658721.287336553
"1800","Fis-149115",187390,"Suezichthys caudavittatus",NA,NA,"WRASSES","LC","Unknown",2267340.07809195,1868748.93734595
"1801","Fis-149493",196033,"Eptatretus mccoskeri",NA,NA,"hagfishes","LC","Unknown",55758.1736437759,9292.28186435241
"1802","Fis-149524",190680,"Siphonognathus caninis",NA,NA,"PARROTFISH","LC","Unknown",935243.287437378,930247.311532649
"1803","Fis-150216",193725,"Canthigaster jamestyleri",NA,NA,"PUFFERFISH","LC","Unknown",2470240.74139958,2025439.63059591
"1804","Fis-150301",48342378,"Meiacanthus urostigma",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",873257.018164466,232125.789465179
"1805","Fis-150910",193695,"Canthigaster natalensis",NA,NA,"PUFFERFISH","LC","Unknown",1671911.23370403,508932.733281821
"1806","Fis-153187",187410,"Cirrhilabrus marjorie",NA,NA,"WRASSES","LC","Unknown",4201104.45142003,426837.269511039
"1807","Fis-160906",170179,"Acanthopagrus chinshira",NA,NA,"SEABREAMS_PORGIES","NT","Unknown",701352.002282528,70405.3007066007
"1808","Fis-161080",187622,"Epibulus brevis",NA,NA,"WRASSES","LC","Unknown",6965370.14496179,6536005.28329654
"1809","Fis-161183",187543,"Cirrhilabrus cenderawasih",NA,NA,"WRASSES","LC","Unknown",308495.377099924,74296.7407012036
"1810","Fis-161547",187742,"Cirrhilabrus beauperryi",NA,NA,"WRASSES","LC","Unknown",3938505.74857002,1726919.95559314
"1811","Fis-161602",169679,"Centropyge abei",NA,NA,"ANGELFISH","LC","Stable",2468184.27236674,126208.359956924
"1812","Fis-162302",48342411,"Rhabdoblennius nigropunctatus",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",3118845.29928809,644673.368101717
"1813","Fis-162910",165614,"Roa jayakari",NA,NA,"BUTTERFLYFISH","LC","Stable",2428993.79814315,2029836.5485731
"1814","Fis-163700",193799,"Canthigaster cyanospilota",NA,NA,"PUFFERFISH","LC","Unknown",4839434.11814173,4526663.35471723
"1815","Fis-21777",187667,"Macropharyngodon cyanoguttatus",NA,NA,"WRASSES","LC","Unknown",1609218.88443953,1000334.02671047
"1816","Fis-21839",154706,"Scarus dubius",NA,NA,"PARROTFISH","LC","Unknown",703287.905053141,686464.650923599
"1817","Fis-25103",48342499,"Cirripectes vanderbilti",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",689278.083502315,686464.650923599
"1818","Fis-25393",178021,"Prionurus biafraensis",NA,NA,"SURGEONFISH_TANGS_UNICORNFISH","LC","Stable",702379.968885658,300259.509728581
"1819","Fis-25982",48342473,"Litobranchus fowleri",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",5612658.24113876,4240929.17482444
"1820","Fis-25998",48342300,"Petroscirtes thepassii",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",3795352.96178199,2690245.15439661
"1821","Fis-26703",165828,"Centropyge fisheri",NA,NA,"ANGELFISH","LC","Stable",23428107.032024,23405512.5638363
"1822","Fis-26714",48342392,"Plagiotremus goslinei",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",352145.778152836,337859.078838548
"1823","Fis-26846",170246,"Virididentex acromegalus",NA,NA,"SEABREAMS_PORGIES","LC","Unknown",220253.70994432,220253.70994432
"1824","Fis-26856",170181,"Acanthopagrus palmaris",NA,NA,"SEABREAMS_PORGIES","LC","Unknown",1405326.03433148,639716.777755231
"1825","Fis-26857",47137303,"Archosargus pourtalesii",NA,NA,"SEABREAMS_PORGIES","NT","Unknown",250866.371249281,241576.920137535
"1826","Fis-26998",187568,"Choerodon oligacanthus",NA,NA,"WRASSES","LC","Decreasing",8697494.4834161,3462680.47488928
"1827","Fis-27546",185170,"Hypleurochilus langi",NA,NA,"COMBTOOTHBLENNIES","LC","Unknown",1221207.08346254,993317.328674869
"1828","Fis-27747",155193,"Coradion melanopus",NA,NA,"BUTTERFLYFISH","LC","Stable",7935977.50574558,5225890.88896792
"1829","Fis-27754",193667,"Takifugu porphyreus",NA,NA,"PUFFERFISH","LC","Unknown",2203886.62640982,2165221.58278172
"1830","Fis-27991",165866,"Genicanthus semicinctus",NA,NA,"ANGELFISH","LC","Stable",334043.284307504,195635.61927984
"1831","Fis-28533",183567,"Stegastes redemptus",NA,NA,"DAMSELFISH","VU","Unknown",198423.034264627,149249.524816307
"1832","Fis-28684",183925,"Sphoeroides angusticeps",NA,NA,"PUFFERFISH","LC","Unknown",145347.038297182,129857.385388505
"1833","Fis-28766",193659,"Takifugu exascurus",NA,NA,"PUFFERFISH","LC","Stable",640145.319697299,319801.680739415
"1834","Fis-28767",193772,"Takifugu stictonotus",NA,NA,"PUFFERFISH","LC","Unknown",1913089.74667822,1666476.60372741
"1835","Fis-30135",46104052,"Hypleurochilus bermudensis",NA,NA,"COMBTOOTHBLENNIES","LC","Unknown",2481359.08536073,922476.448299016
"1836","Fis-30948",48342486,"Cirripectes hutchinsi",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",316457.070377221,271722.236251525
"1837","Fis-30953",48342103,"Cirripectes randalli",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",221862.196209009,198304.197224247
"1838","Fis-31112",187560,"Paracheilinus lineopunctatus",NA,NA,"WRASSES","LC","Unknown",2136625.28414226,1407850.17283353
"1839","Fis-31116",187656,"Paracheilinus angulatus",NA,NA,"WRASSES","LC","Unknown",5368534.32426991,1371171.29484601
"1840","Fis-31126",187743,"Labropsis polynesica",NA,NA,"WRASSES","LC","Unknown",2371563.23931915,2282080.10032029
"1841","Fis-31841",132779,"Cephalopholis oligosticta",NA,NA,"GROUPERS","LC","Unknown",577906.582318224,577906.582318224
"1842","Fis-31906",165687,"Chaetodon tricinctus",NA,NA,"BUTTERFLYFISH","LC","Unknown",243846.921277968,235805.312762638
"1843","Fis-32320",64407,"Epinephelus tuamotuensis",NA,NA,"GROUPERS","LC","Unknown",1909768.43937546,1906719.87445866
"1844","Fis-32477",48342349,"Ecsenius melarchus",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",3427975.72247186,731471.830536555
"1845","Fis-32478",48342269,"Ecsenius stigmatura",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",2117089.94558045,1070764.89215759
"1846","Fis-32480",180122,"Ecsenius dilemma",NA,NA,"COMBTOOTHBLENNIES","LC","Unknown",1031130.06045839,63852.8625540209
"1847","Fis-32481",48342183,"Ecsenius bimaculatus",NA,NA,"COMBTOOTHBLENNIES","LC","Decreasing",2055118.98576377,1267547.29941101
"1848","Fis-32519",155017,"Labroides phthirophagus",NA,NA,"WRASSES","LC","Unknown",706134.325483023,686464.650923599
"1849","Fis-32520",187447,"Cirrhilabrus jordani",NA,NA,"WRASSES","LC","Unknown",733122.185131879,686464.650923599
"1850","Fis-32544",165655,"Chaetodon multicinctus",NA,NA,"BUTTERFLYFISH","LC","Stable",697739.943497887,686464.650923599
"1851","Fis-34196",165847,"Chaetodontoplus ballinae",NA,NA,"ANGELFISH","LC","Unknown",254193.381164368,87735.1183843459
"1852","Fis-34261",165890,"Centropyge joculator",NA,NA,"ANGELFISH","LC","Stable",288771.603591456,127548.670213116
"1853","Fis-34362",165846,"Genicanthus spinus",NA,NA,"ANGELFISH","LC","Stable",1197829.1415302,755611.185001079
"1854","Fis-34870",183774,"Azurina hirundo",NA,NA,"DAMSELFISH","NT","Unknown",676562.150298632,300236.96354803
"1855","Fis-34878",183793,"Chromis intercrusma",NA,NA,"DAMSELFISH","LC","Unknown",1462546.47473586,1423688.73291312
"1856","Fis-34881",183452,"Chromis limbaughi",NA,NA,"DAMSELFISH","LC","Unknown",494755.753772699,399074.160909902
"1857","Fis-35234",165696,"Chaetodon nigropunctatus",NA,NA,"BUTTERFLYFISH","LC","Stable",1798759.29923012,550481.820085351
"1858","Fis-35287",48342240,"Ecsenius bandanus",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",3966865.26052142,686794.640168336
"1859","Fis-35316",48342278,"Ecsenius bathi",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",5063310.53671587,2461852.77571854
"1860","Fis-35462",155032,"Cirrhilabrus rubripinnis",NA,NA,"WRASSES","LC","Unknown",3413287.0883142,2041657.75594858
"1861","Fis-35466",48342373,"Meiacanthus vittatus",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",2361377.55951448,695602.24621242
"1862","Fis-35826",190693,"Scarus collana",NA,NA,"PARROTFISH","LC","Unknown",1103039.45251667,629091.739588289
"1863","Fis-35828",190765,"Scarus persicus",NA,NA,"PARROTFISH","LC","Unknown",1516467.67144518,519634.127908195
"1864","Fis-35835",170265,"Polysteganus baissaci",NA,NA,"SEABREAMS_PORGIES","LC","Unknown",1234212.59914609,713336.177259779
"1865","Fis-50550",48342467,"Parablennius lodosus",NA,NA,"COMBTOOTHBLENNIES","VU","Unknown",232906.470986255,33435.949557299
"1866","Fis-51025",196039,"Eptatretus okinoseanus",NA,NA,"hagfishes","LC","Unknown",1393120.92816794,920925.178556782
"1867","Fis-52206",185153,"Parablennius goreensis",NA,NA,"COMBTOOTHBLENNIES","LC","Unknown",547662.071009525,227441.321963505
"1868","Fis-53997",187793,"Macropharyngodon moyeri",NA,NA,"WRASSES","LC","Unknown",895587.030757048,568803.905918645
"1869","Fis-54316",48342325,"Petroscirtes springeri",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",463317.269273386,307207.273349916
"1870","Fis-54498",196030,"Eptatretus longipinnis",NA,NA,"hagfishes","VU","Unknown",464361.519369798,34041.5621495897
"1871","Fis-55216",193696,"Takifugu chrysops",NA,NA,"PUFFERFISH","LC","Stable",187482.194523089,167200.646548593
"1872","Fis-58037",193697,"Canthigaster pygmaea",NA,NA,"PUFFERFISH","LC","Unknown",623042.653839984,623042.653839984
"1873","Fis-58055",165854,"Centropyge debelius",NA,NA,"ANGELFISH","LC","Stable",560496.544933006,175575.089379643
"1874","Fis-58059",154809,"Apolemichthys kingi",NA,NA,"ANGELFISH","LC","Unknown",609424.343834957,283764.896170417
"1875","Fis-58066",165618,"Chaetodon mesoleucos",NA,NA,"BUTTERFLYFISH","LC","Unknown",1116764.72309362,951250.444503031
"1876","Fis-58117",48342337,"Istiblennius unicolor",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",765128.862715719,759174.290101207
"1877","Fis-58715",187668,"Cirrhilabrus johnsoni",NA,NA,"WRASSES","LC","Unknown",1661513.63275029,457772.236705574
"1878","Fis-58718",187425,"Conniella apterygia",NA,NA,"WRASSES","VU","Unknown",368669.045343977,116267.347546482
"1879","Fis-58789",48342449,"Ecsenius aroni",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",368167.59785972,309238.943551185
"1880","Fis-59764",187815,"Leptojulis polylepis",NA,NA,"WRASSES","LC","Unknown",4429186.5298634,3465283.78532831
"1881","Fis-60896",187790,"Halichoeres leptotaenia",NA,NA,"WRASSES","NT","Unknown",1232228.60446159,98305.2602479289
"1882","Fis-61194",183725,"Scartichthys variolatus",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",213539.520526699,213539.520526699
"1883","Fis-61525",48342125,"Blenniella leopardus",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",1477378.74995262,1214952.89848492
"1884","Fis-61707",183587,"Sphoeroides rosenblatti",NA,NA,"PUFFERFISH","LC","Unknown",820122.642125971,272790.822862876
"1885","Fis-61834",180125,"Istiblennius colei",NA,NA,"COMBTOOTHBLENNIES","LC","Unknown",1538289.36377187,54642.7350427557
"1886","Fis-61874",48342437,"Paralticus amboinensis",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",2616250.08787812,1924698.39110936
"1887","Fis-61944",48342170,"Ecsenius oculatus",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",943971.298536451,263205.454958136
"1888","Fis-61949",48342237,"Ecsenius pardus",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",1894014.73910519,365993.850722273
"1889","Fis-62000",48342498,"Ecsenius alleni",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",436463.986148371,119620.434736772
"1890","Fis-62061",177968,"Naso caeruleacauda",NA,NA,"SURGEONFISH_TANGS_UNICORNFISH","LC","Stable",9675318.75601545,7329855.3499107
"1891","Fis-62699",48342180,"Omox lupus",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",1663722.83529671,706725.565089408
"1892","Fis-64651",48342464,"Parablennius laticlavius",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",668333.81966301,518327.495369562
"1893","Hol-125182",180455,"Holothuria tubulosa",NA,NA,"SEACUCUMBERS","LC","Unknown",4013183.94769522,3991671.17759061
"1894","Hol-241357",180329,"Holothuria sanctori",NA,NA,"SEACUCUMBERS","LC","Unknown",2133233.95804017,1896840.05156381
"1895","Hol-241776",180424,"Apostichopus japonicus",NA,NA,"SEACUCUMBERS","EN","Decreasing",2837378.24688443,2350781.03896867
"1896","Hol-242057",180476,"Stichopus naso",NA,NA,"SEACUCUMBERS","LC","Unknown",17274854.9097967,16126595.661821
"1897","ITS-552928",170093,"Eunephrops cadenasi",NA,NA,"LOBSTERS","LC","Unknown",3910666.24404668,3889747.92511296
"1898","ITS-552933",169965,"Metanephrops australiensis",NA,NA,"LOBSTERS","LC","Decreasing",820653.159054556,817694.501161024
"1899","ITS-552938",169963,"Metanephrops mozambicus",NA,NA,"LOBSTERS","LC","Stable",739442.77128161,583931.704351973
"1900","ITS-552960",170065,"Linuparus somniosus",NA,NA,"LOBSTERS","LC","Unknown",914943.983907134,739859.200359986
"1901","ITS-552964",170010,"Palinurus delagoae",NA,NA,"LOBSTERS","LC","Unknown",764752.144034962,543567.469945828
"1902","ITS-552988",170016,"Puerulus velutinus",NA,NA,"LOBSTERS","LC","Unknown",1411596.15965805,588030.417004074
"1903","ITS-553065",170095,"Thaumastocheles zaleucus",NA,NA,"LOBSTERS","LC","Unknown",1281176.68526014,230310.819209582
"1904","ITS-75308",192866,"Conus sennottorum",NA,NA,"CONUS","LC","Unknown",970302.194583739,332316.818968683
"1905","ITS-75357",192798,"Conus patae",NA,NA,"CONUS","LC","Unknown",2953063.88135022,2357735.60677356
"1906","SLB-117486",133026,"Mycedium mancaoi",NA,NA,"CORAL2","LC","Unknown",17007467.1478114,16002190.6374846
"1907","SLB-155871",184996,"Stereomastis panglao",NA,NA,"LOBSTERS","LC","Unknown",10809461.0697656,64472.8044293137
"1908","SLB-165894",185070,"Petrarctus holthuisi",NA,NA,"LOBSTERS","LC","Unknown",4666862.32046015,913306.005658341
"1909","SLB-172880",192425,"Conus flammeacolor",NA,NA,"CONUS","LC","Unknown",1010473.9492847,490539.378192595
"1910","SLB-172888",192628,"Conus garciai",NA,NA,"CONUS","LC","Unknown",1086253.37508782,490539.378192595
"1911","SLB-172889",192749,"Conus harlandi",NA,NA,"CONUS","LC","Unknown",841288.789064599,115974.82182427
"1912","SLB-172892",192817,"Conus kulkulcan",NA,NA,"CONUS","LC","Unknown",937840.051253356,349827.908504776
"1913","SLB-172902",192346,"Conus kalafuti",NA,NA,"CONUS","LC","Unknown",841070.676239313,127825.262098578
