iucn_sid,habitat,paired_map,max_depth,shallow_str,shallow
133682,"This species occurs in shallow, tropical reef environments. It is found on shallow reef slopes with a high <em>Acropora</em> spp. diversity, but it is protected from strong wave action. It is found subtidally on submerged reefs and gentle reef slopes (Wallace 1999). This species is found from 5-25 m.",TRUE,25,TRUE,TRUE
133684,It is found on rocky foreshores. It is not known to which depth this species occurs.,FALSE,NA,FALSE,NA
133685,It is primarily found in shallow water reef environments exposed to strong wave action. Sparse colonies of <em>S. pistillata</em> are found from 3-11 m in the South China Sea and Gulf of Siam (Titlyanov and Titlyanova 2002). This species is considered to be a main reef-framework builder and is found from 0-4 m of Eilat (Sheppard 1982). The maximum size is approximately 30 cm across. It can be found to 15 m.,TRUE,15,TRUE,TRUE
133686,"This species is found in tropical reef environments, restricted to deeper water from 30-150 m.",TRUE,150,FALSE,TRUE
133687,"This species occurs in shallow, tropical reef environments. This species is found on the back and foreslopes and in lagoons. This species is found to at least 20 m.",FALSE,20,TRUE,TRUE
133689,"This species occurs in shallow reef environments. This species is found from 3-15 m. <br/><br/>There are few records for this coral, and it is difficult to give detailed information on its distribution. It is generally found on soft substrates of lower reef slopes in clear or slightly turbid water. In certain areas it may occur in extensive tracts (Wood 1983).",FALSE,15,TRUE,TRUE
133690,"This species occurs in shallow, exposed reef environments. It prefers tropical and subtropical reef habitats. It is found on subtidal rock and rocky reefs and on the back and foreslopes of reefs. It is also found in lagoons. This species is found to at least 20 m.",TRUE,20,TRUE,TRUE
133692,"This species occurs in marginal reef environments, mainly the Arabian region. This species is found on subtidal rock and rocky reefs, on the back and foreslope of the reef, and in lagoons. This species is found to 20 m.",FALSE,20,FALSE,TRUE
133693,This species is found in reef slopes and reef flats as a free-living polyp with multiple mouths. The depth range is from 1-21 m (Hoeksema 1990). The maximum size is 45 cm in diameter.,TRUE,21,FALSE,TRUE
133694,"It is usually found on algae dominated rock. <em>Pectinia</em> colonies occasionally reach 1 m or more in diameter (Wood 1983). <em>P. ayleni</em> colonies can grow up to a metre (Fenner pers. comm.). This species is found to 25 m. <br/><br/><em>Pectinia</em> occurs in most reef habitats, both in shallow and deep areas (Wood 1983). This genus is typically conspicuous (Veron 1995).",FALSE,25,TRUE,TRUE
133697,It may form large stands on fringing reefs where the water is turbid. It forms plates of over 1 m in diameter. This species is found from 2-15 m.,TRUE,15,FALSE,TRUE
133699,This species occurs in shallow reef environments. It is found with <em>Acropora derawanensis</em> in shallow reef environments protected from wave action. This species is found from 8-20 m.,FALSE,20,TRUE,TRUE
133701,It is found on reef slopes and lagoons. This species is found from 3-45 m.,FALSE,45,FALSE,TRUE
133702,"This species occurs in most reef environments and forms large colonies on horizontal shallow substrata. It forms big boulders over 1 m. This species is found from 3-15 m. <br/><br/>In Panama and Galápagos occurs on broken reef and rock habitats in shallow depths (&lt;15 m) (Guzmán and Chiriboga pers. comm.). According to Guzmán (pers. comm.), <em>P. duerdemi</em> forms very large colonies in the Gulf of Chiriqui and Gulf of Panama, Panamá.",TRUE,15,TRUE,TRUE
133703,Colonies are small. The common branching form becomes flattened and encrusting in deeper water (Claereboudt 2006). It is not known to which depth this species generally occurs.,FALSE,NA,FALSE,NA
133388,"The species occurs in very shallow, wave exposed habitats. The maximum size is 25 cm.",FALSE,NA,TRUE,TRUE
133407,"This species is found on exposed reef fronts and where currents are strong. <em>Pocillopora eydouxi</em> occurs in most reef environments, especially exposed reef fronts and at sits with strong currents; this coral also occurs on coral communities on rocky substrata (Hickman 2005). It has been reported from 2 m to at least 20 m depth, but commonly occurs between 5-10 m (Guzmán <em>et al</em>. pers. comm.). It may form large stands. The maximum size is over 1 m across.<br/><br/><em>P. eydouxi</em> is capable of building reef frameworks; in Santa Elena, Costa Rica, a 50 m² reef is composed exclusively of <em>P. eydouxi</em> (Cortes and Jimenez 2003). Additionally, at La Azufrada and Playa Blanca in Gorgona Island, Colombia, <em>P. eydouxi</em> forms fringing reef frameworks with large dense colonies (Zapata and Vargas-Ángel 2003). Moreover, according to Guzmán (pers. comm.), at least one reef in Colombia is formed from 100% cover of <em>P. eydouxi</em>.<br/><br/>Amongst the reef building corals in the Eastern Tropical Pacific region, pocilloporid species have the highest growth rates (Guzmán and Cortes 1993). Reported growth rates of <em>Pocillopora eydouxi</em> range between 2.1 and 3.9 cm per year at Bahia Culebra, Costa Rica (Jiménez and Cortés 2003). Guzmán and Cortés (1993) reported growth rates from 3.1 cm per year in Galápagos to 3.32 cm per year in Costa Rica.<br/><br/>Pocilloporid corals, presumably including <em>P. eydouxi</em>, are generally amongst the strongest coral competitors with relatively high rates of calcification (Glynn 2001). However, coral species exhibiting high rates of calcification usually have relatively high mortality rates (Glynn 2000). Pocilloporid corals also usually predominate at shallow depths (1-15 m). Amongst the reef building corals in the Eastern Tropical Pacific region, pocilloporid species have the highest growth rates (Guzmán and Cortes 1993). They are the principal framework builders on Panamanian reefs (Glynn 2001).<br/><br/><em>Pocillopora</em> species are preyed on by at least nine groups of consumers. These vary in their consumption patterns, but include:<br/><br/>a) Species that bite off colony branch-tips: pufferfishes (<em>Arothron</em>), parrotfishes (<em>Scaridae</em>), filefishes (Monacanthidae) (Glynn 2002).<br/><br/>b) Species that scrape skeletal surface: hermit crabs (<em>Trizopagurus</em>, <em>Aniculus</em>, and <em>Calcinus</em>) (Glynn 2002).<br/><br/>c) Species that remove tissues but leave the skeleton intact: gastropods (<em>Jenneria pustulata</em> and <em>Quoyula</em> sp. (Glynn 2002)), buterflyfishes, angelfishes, damselfish (<em>Stegastes acapulcoensis</em>), and <em>Acanthaster planci</em> (Glynn 2002).<br/><br/>d) Species that abrade tissues and skeleton: <em>Eucidaris galapagensis</em> (Glynn 2001).<br/><br/><em>Jenneria</em> and <em>Acanthaster can kill whole, relatively large (approx. 30 cm in diameter) colonies of <em>Pocillopora</em> (Glynn 2002). Pocilloporid species can have crab (<em>Trapezia</em> sp.) and alpheid shrimp as mutualistic symbionts that protect the coral from the attack of the crown-of-thorns sea star <em>A. planci</em> (Glynn 2001).",TRUE,50,TRUE,TRUE
133691,"Pocillopora is common on most reefs, especially along the reef front, where it may occur in dense banks (Wood 1983).<br/>Shallow reef environments and rocky foreshore that are exposed to strong wave action.<br/><br/>Pocilloporid corals, presumably including <em>P. effusus</em>, are generally amongst the strongest coral competitors with relatively high rates of calcification (Glynn 2001). However, coral species exhibiting high rates of calcification usually have relatively high mortality rates (Glynn 2000). Pocilloporid corals also usually predominate at shallow depths (1-15 m). Amongst the reef building corals in the Eastern Tropical Pacific region, pocilloporid species have the highest growth rates (Guzmán and Cortes 1993). They are the principal framework builders on Panamanian reefs (Glynn 2001).<br/><br/><em>Pocillopora</em> species are preyed on by at least nine groups of consumers. These vary in their consumption patterns, but include:<br/><br/>a) Species that bite off colony branch-tips: pufferfishes (<em>Arothron</em>), parrotfishes (<em>Scaridae</em>), filefishes (Monacanthidae) (Glynn 2002).<br/><br/>b) Species that scrape skeletal surface: hermit crabs (<em>Trizopagurus</em>, <em>Aniculus</em>, and <em>Calcinus</em>) (Glynn 2002).<br/><br/>c) Species that remove tissues but leave the skeleton intact: gastropods (<em>Jenneria pustulata</em> and <em>Quoyula</em> sp. (Glynn 2002)), buterflyfishes, angelfishes, damselfish (<em>Stegastes acapulcoensis</em>), and <em>Acanthaster planci</em> (Glynn 2002).<br/><br/>d) Species that abrade tissues and skeleton: <em>Eucidaris galapagensis</em> (Glynn 2001).<br/><br/><em>Jenneria</em> and <em>Acanthaster can kill whole, relatively large (approx. 30 cm in diameter) colonies of <em>Pocillopora</em> (Glynn 2002). Pocilloporid species can have crab (<em>Trapezia</em> sp.) and alpheid shrimp as mutualistic symbionts that protect the coral from the attack of the crown-of-thorns sea star <em>A. planci</em> (Glynn 2001).",FALSE,15,TRUE,TRUE
