iucn_sid,deep,area,totarea,shallow_pct,deep_pct,habitat,paired_map,max_depth,shallow_str,shallow,spp_group,sciname,class,am_sid,reviewed,area_iucn,area_am,area_total,area_overlap,sm_range,sm_perc,area_ratio,lg_area_pct,spp_group_text,occurcells
133606,shallow,11033177.42,21607227.880000003,0.5106243837143258,0.48937561628567416,This species is found on all reef habitats. This species lives in a wide range of depths and may be more resistant to increased temperatures. This species is found to 40 m.,TRUE,40,FALSE,TRUE,CORALS_Part3,Symphyllia recta,Anthozoa,URM-Cn-5895,NA,23665248.7,12407498.3,25403683.9,10669063.075550204,AM,85.989,52.429,6.388,Corals,107
133607,shallow,11501019.98,23778421.91,0.48367465358007017,0.5163253464199298,"This species is found in subtidal reef environments, especially lagoons, generally to depths of 30 m. In the Red Sea this species is a relatively inconspicuous coral found on reef slopes down to 20 m deep (Sheppard and Sheppard 1991).",TRUE,30,FALSE,TRUE,CORALS_Part3,Goniopora minor,Anthozoa,URM-Cn-6020,NA,25939757.7,1920980.3,25945867.8,1914870.2696202463,AM,99.682,7.406,7.002,Corals,3
133608,shallow,335453.59,472497.66000000003,0.7099582038141734,0.2900417961858266,It is found on shallow reef slopes. Colonies of <em>O. egyptensis</em> may grow to over 1 m across. The genus <em>Oxypora</em> is typically conspicuous (Veron 1995).,FALSE,1,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133610,shallow,29713.26,47158.77,0.6300685959366625,0.36993140406333747,This species was collected around 4-7 m depth on the fore reef (Claereboudt 2006).,FALSE,7,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133611,shallow,1465116.33,2733569.17,0.5359719249394373,0.46402807506056265,"This species is found in deep water fore reef environments, and also found at intermediate depths in murky reef areas, from 12-25 m, but most abundant below 15 m in reef environments adjacent to sandy substrates. This species may be found to 30 m.",TRUE,30,FALSE,TRUE,CORALS_Part3,Madracis senaria,Anthozoa,URM-Cn-5972,NA,3067778.8,1178075.4,3212807.5,1033046.6599118608,AM,87.689,38.402,0.828,Corals,20
133613,shallow,12175960.05,25062840.46,0.48581724283936173,0.5141827571606383,"This species is found in shallow reef environments, generally to depths of 30 m.",TRUE,30,TRUE,TRUE,CORALS_Part3,Porites solida,Anthozoa,URM-Cn-6077,NA,27451990.3,17259171.0,31276274.7,13434886.593910005,AM,77.842,62.87,7.41,Corals,55
133614,shallow,5930036.3,10817897.469999999,0.5481690241976384,0.45183097580236165,"This species is found in shallow reef environments, especially where protected from strong wave action, including vertical walls and beneath overhangs. The maximum size is 30 cm across. This species is found to 40 m.",TRUE,40,TRUE,TRUE,CORALS_Part3,Seriatopora guttatus,Anthozoa,SLB-62852,NA,12065677.8,9929483.2,16232611.7,5762549.332564682,AM,58.035,82.295,3.257,Corals,14
133618,shallow,1754517.62,3161125.5700000003,0.5550293973295087,0.44497060267049127,"This species can be found in fore reef and back reef environments, lagoons, channels, from 3-40 m.",FALSE,40,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133619,shallow,6337787.7,12157499.24,0.5213068555371755,0.4786931444628245,This species is found on upper reef slopes and lagoons. This species is found to 10 m.,TRUE,10,FALSE,TRUE,CORALS_Part1,Lobophyllia diminuta,Anthozoa,URM-Cn-5868,NA,13039349.8,9224287.9,17221432.7,5042204.961121011,AM,54.662,70.742,3.52,Corals,26
133620,shallow,5402383.47,8606525.08,0.6277078634853638,0.3722921365146362,"This species occurs in shallow, tropical reef environments. This species is found on the back slope, foreslope, and in lagoons. It is typically found in turbid to clear waters around high islands or in reef lagoons. This species is found to at least 15 m.",FALSE,15,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133621,shallow,11476110.0,22204946.72,0.5168267298594086,0.4831732701405914,"This species occurs in shallow, tropical reef environments. It is found on upper and lower reef slopes protected from wave action and inter-reef channels. This species is found from 5-25 m. <br/><br/>General genus information: throughout its range, <em>Acropora</em> can be found on any stretch of reef and is often the dominant coral, especially along the reef front. Staghorn and plate forms flourish in sheltered areas, whereas clusters and semi-massive types can withstand more exposed conditions. Species that occur from the reef top to the reef slope become gradually more flattened with depth (Wood 1983).",TRUE,25,TRUE,TRUE,CORALS_Part3,Acropora valenciennesi,Anthozoa,URM-Cn-4849,NA,24537007.7,11754977.1,25951568.1,10340416.68917756,AM,87.966,47.907,6.623,Corals,55
133622,shallow,5722801.34,13374533.79,0.4278879121961529,0.572112087803847,"This species occurs in shallow, tropical reef environments. It is found in shallow reef environments and on soft substrates. In Hawaii it occurs in highly disturbed environments where it is one of the two dominant species of coral. This species is found to at least 20 m.",TRUE,20,TRUE,TRUE,CORALS_Part1,Montipora capitata,Anthozoa,URM-Cn-4883,NA,14454266.2,11513320.7,19790546.6,6177040.251795527,AM,53.651,79.653,3.902,Corals,25
133625,shallow,164309.62,683554.4099999999,0.24037533456919694,0.7596246654308031,"This species occurs on sandy reef slope, and may be most abundant in very deep waters (D. Fenner pers. comm.). This species is found from 10 m to more than 40 m.",FALSE,40,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133628,shallow,6432855.7700000005,11974673.790000001,0.5372050949205858,0.46279490507941423,"This species occurs in tropical, shallow reef environments. It is generally a small species. This species is found on the back slope and foreslope of reefs as well as in lagoons and can be found in the outer reef channel. This species is found to at least 20 m.",FALSE,20,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133629,shallow,5227501.09,8681867.85,0.6021170997206552,0.3978829002793448,"This species occurs in shallow, tropical reef environments on upper reef slopes. This species is found in the outer reef channel and in lagoons. This species is found to 20 m.",FALSE,20,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133630,shallow,4202867.21,7167306.140000001,0.5863942641635229,0.4136057358364771,"This species occurs in shallow, tropical reef environments on upper reef slopes. This species is found in lagoons to 20 m.",FALSE,20,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133631,shallow,429335.76,566379.8300000001,0.7580350451392309,0.24196495486076908,"This species occurs in shallow, tropical reef environments. It is found on reef slopes protected from wave action. This species is found in lagoons. This species is found to at least 25 m.",TRUE,25,TRUE,TRUE,CORALS_Part3,Erythrastrea flabellata,Anthozoa,URM-Cn-5534,NA,738164.9,1038768.0,1329740.3,447192.5310576503,IUCN,60.582,71.062,0.28,Corals,5
133633,shallow,12881293.3,25629516.11,0.5025960398438439,0.49740396015615607,"It is common in shallow turbid environments. Mass colonies of <em>T. mesenterina</em> are found from 9-15 m, rarely from 3-5 m, in the South China Sea and Gulf of Siam (Titlyanov and Titlyanova 2002). This species is found to 20 m.",TRUE,20,TRUE,TRUE,CORALS_Part1,Turbinaria mesenterina,Anthozoa,URM-Cn-5471,NA,28235179.9,10098760.1,28945975.3,9387964.814205324,AM,92.962,35.767,7.622,Corals,47
133634,shallow,11761608.55,23217407.97,0.5065857724168682,0.4934142275831318,"This species occurs in shallow, tropical reef environments. It is sometimes a dominant species of intertidal habitats. This species can be a primary reef builder in East Africa, Gulf of Aden, and Hong Kong (DeVantier, Obura, Huang, Johan, Syahrir, and Hodgson pers. comm.). It is commonly found from 1-15 m, with mass colonies at 1-2 m, in the South China Sea and Gulf of Siam (Titlyanov and Titlyanova 2002). This species is found on subtidal rock and rocky reefs, in the outer reef channel, on the back and foreslope, and in lagoons. This species is found to 20 m. <br/><br/><em>Goniastrea</em> species are usually hardy corals often found on back reef areas. Many of the colonies are small or medium in size, but others grow to a meter or more in diameter (Wood 1983).",TRUE,20,TRUE,TRUE,CORALS_Part3,Goniastrea retiformis,Anthozoa,URM-Cn-5580,NA,25557997.0,7835919.5,26326776.8,7067139.744082543,AM,90.189,30.659,6.899,Corals,63
133636,shallow,7593739.69,16400138.8,0.4630289891205067,0.5369710108794933,It usually occurs on lower reef slopes with soft substrates. It can form large fields even on sandy bottoms. This species is found from 10-30 m.,TRUE,30,FALSE,TRUE,CORALS_Part3,Leptoseris gardineri,Anthozoa,URM-Cn-4964,NA,17725636.8,10990461.6,20916055.2,7800043.275832844,AM,70.971,62.003,4.785,Corals,23
133637,shallow,742812.69,2093136.43,0.35488020721133784,0.6451197927886622,This species occurs in shallow reef environments. The maximum size is over 1 m across. This species is found from 2-20 m.,TRUE,20,TRUE,TRUE,CORALS_Part3,Pocillopora indiania,Anthozoa,URM-Cn-5980,NA,2247633.8,926648.4,2466327.6,707954.6298569025,AM,76.399,41.228,0.607,Corals,5
133638,shallow,8739987.13,18154039.060000002,0.4814348532089145,0.5185651467910855,"This species occurs in shallow and deeper, tropical reefs in turbid environments and muddy bottoms. It is found on reef slopes. This species is found on subtidal rock and rocky reefs, in lagoons, and in inter-reef soft substrate. This species is found from 5 m to at least 30 m.",TRUE,30,TRUE,TRUE,CORALS_Part1,Favia maritima,Anthozoa,URM-Cn-5546,NA,19897071.2,5915638.0,20703160.6,5109548.680684189,AM,86.374,29.731,5.371,Corals,23
133639,shallow,4642228.27,8517314.59,0.5450342617907225,0.45496573820927755,"It is found on protected reef slopes below 30 metres, on reef walls (Wallace 1999), on submerged shelf reefs 10-70 m, and shipwrecks (Richards pers. comm.).",TRUE,70,FALSE,TRUE,CORALS_Part1,Acropora pichoni,Anthozoa,URM-Cn-4806,NA,9568008.4,8485938.4,13421177.6,4632769.248220749,AM,54.593,88.691,2.583,Corals,15
133640,shallow,8277029.4,16056218.33,0.5155030424900806,0.4844969575099194,This species is found in shallow reef environments. This species is found from 3 m to more than 20 m.,FALSE,20,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133642,shallow,8260517.07,14453887.67,0.5715083207091232,0.42849167929087684,This species is found in mid-reef slopes. This species is found to 20 m.,TRUE,20,FALSE,TRUE,CORALS_Part1,Acanthastrea hemprichii,Anthozoa,URM-Cn-5848,NA,16340548.0,10963518.4,19657401.6,7646664.8583074715,AM,69.746,67.094,4.411,Corals,41
133643,shallow,335453.59,472497.66000000003,0.7099582038141734,0.2900417961858266,"This species is found on upper reef slopes, generally to depths of 20 m.",FALSE,20,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133645,shallow,422778.96,1320506.55,0.3201642278866394,0.6798357721133605,"This species is found in shallow reef environments, generally to depths of 20 m.",TRUE,20,TRUE,TRUE,CORALS_Part3,Porites somaliensis,Anthozoa,SLB-184819,NA,1495018.0,8847786.2,9826174.9,516629.30852395046,IUCN,34.557,16.897,2.388,Corals,16
133646,shallow,12052378.01,25300586.25,0.4763675391118654,0.5236324608881346,"This species occurs in shallow, tropical reef environments. It is found on upper and mid reef slopes and in lagoons. This species is found to at least 30 m.",TRUE,30,TRUE,TRUE,CORALS_Part3,Montipora verrucosa,Anthozoa,URM-Cn-4947,NA,27670054.3,19189071.3,31682726.1,15176399.502680428,AM,79.089,69.35,7.469,Corals,133
133647,shallow,9714845.8,18705599.5,0.519354955717939,0.480645044282061,"This species occurs in shallow, tropical reef environments. It is found on upper reef slopes exposed to strong wave action. This species appears to be confined to reef-edge habitats with good water circulation (Wallace 1999). <em>Acropora polystoma</em> likely spawns annually in October in French Polynesia (Carroll <em>et al</em>. 2006). This species is found from 3-10 m.",TRUE,10,TRUE,TRUE,CORALS_Part3,Acropora polystoma,Anthozoa,URM-Cn-4809,NA,20518851.2,9515981.6,22504106.8,7530725.944927763,AM,79.138,46.377,5.539,Corals,29
133648,shallow,12509737.09,25546499.34,0.4896849828035969,0.510315017196403,"This species occurs in most tropical reef environments. It is very common on shallow reef flats in highly fluctuating environments, and is resistant to warming and high salinity. It is found on subtidal rock and rocky reefs, in the outer reef channel, on the back and foreslopes of reefs, in lagoons and in inter-reef soft and rubble substrate. This species is found to at least 30 m.",TRUE,30,TRUE,TRUE,CORALS_Part3,Cyphastrea microphthalma,Anthozoa,URM-Cn-5514,NA,28017443.8,9626080.1,28852415.6,8791108.317823965,AM,91.326,34.357,7.563,Corals,60
133649,shallow,11409523.31,23797268.97,0.47944675182616137,0.5205532481738386,"This species is found in shallow reef environments, especially reef margins and reef crests exposed to strong wave action. It is commonly found in subtidal reef flats. The maximum depth it is found is to 10-15 m. Often occurs in sympatry with <em>Acropora robusta</em>, which is its sister species (Richards pers. comm.).",TRUE,15,TRUE,TRUE,CORALS_Part3,Acropora abrotanoides,Anthozoa,SLB-93391,NA,25901857.7,14571960.4,28744728.3,11729089.761100011,AM,80.491,56.258,6.992,Corals,66
133651,shallow,11763320.03,22546713.299999997,0.5217310334096456,0.47826896659035445,"This species occurs in most tropical reef environments, especially back reef margins. This species is found on the back and foreslope of the reef and in lagoons.<br/><br/><em>Platygyra</em> species occupy a variety of reef habitats. They may form colonies a meter or more in diameter (Wood 1983).",TRUE,NA,FALSE,NA,CORALS_Part1,Platygyra lamellina,Anthozoa,URM-Cn-5613,NA,24930363.6,5481043.2,25434889.5,4976517.344033962,AM,90.795,21.985,6.73,Corals,43
133653,shallow,1102003.58,2586742.59,0.42601980740573037,0.5739801925942696,"This species occurs in shallow, tropical reef environments, especially exposed upper reef slopes and flats. This species is found from 0-12 m.",TRUE,12,TRUE,TRUE,CORALS_Part1,Isopora cylindrica,Anthozoa,URM-Cn-4732,NA,2819288.8,4231191.0,6326567.5,723912.2354669885,IUCN,25.677,66.631,1.142,Corals,9
133654,shallow,10811277.56,20669917.28,0.5230440651284503,0.47695593487154975,"This species occurs in a wide range of shallow reef environments. This species is found on subtidal rock and rocky reefs, in the outer reef channel, on the back and foreslope, and in lagoons. It can be found on inter-tidal rubble substrate. This species is found to 20 m.",TRUE,20,TRUE,TRUE,CORALS_Part1,Favites chinensis,Anthozoa,URM-Cn-5561,NA,23021421.7,7205978.2,23837118.5,6390281.372445786,AM,88.68,31.301,6.214,Corals,33
133656,shallow,4195488.9,7309666.57,0.5739644701741847,0.4260355298258153,Occurs around 10 m in protected areas (Fenner pers. comm.). Shallow reef environments.,FALSE,10,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133658,shallow,5711888.98,10424375.280000001,0.5479358548189182,0.45206414518108184,"This species occurs on shallow reefs. It occurs on upper reef slopes. This species is found from 1-25 m.<br/><br/>General genus information: throughout its range, <em>Acropora</em> can be found on any stretch of reef and is often the dominant coral, especially along the reef front. Staghorn and plate forms flourish in sheltered areas, whereas clusters and semi-massive types can withstand more exposed conditions. Species that occur from the reef top to the reef slope become gradually more flattened with depth (Wood 1983).",TRUE,25,TRUE,TRUE,CORALS_Part3,Acropora bifurcata,Anthozoa,SLB-93454,NA,11493920.3,8479241.0,14949880.6,5023280.712148591,AM,59.242,73.772,3.103,Corals,17
133659,shallow,569610.0,1042361.9299999999,0.546460863166789,0.453539136833211,This species occurs in shallow reef environments. The maximum size is approximately 25 cm across. This species is found to 40 m.,TRUE,40,TRUE,TRUE,CORALS_Part3,Stylophora kuehlmanni,Anthozoa,URM-Cn-5991,NA,1306199.7,833725.5,1522311.7,617613.6139753944,AM,74.079,63.828,0.353,Corals,7
