am_sid,env_area,geom_area,reviewed,occurcells,sciname,geom_area_per_cells,env_area_per_cells,clipped
W-Msc-197467,1096263.518,1486040.41,null,77,Thracia meridionalis,19299.226103896104,14237.188545454545,FALSE
W-Msc-197468,608849.4638,882712.9400000001,null,9,Thyasira dearborni,98079.21555555557,67649.94042222222,FALSE
W-Msc-197476,452750.7095,888548.95,null,10,Toledonia major,88854.89499999999,45275.07095,FALSE
W-Msc-197486,28154.1949,43380.2,null,3,Torellia mirabilis,14460.066666666666,9384.731633333333,FALSE
W-Msc-197512,462571.3294,979885.69,null,5,Trophon geversianus,195977.13799999998,92514.26587999999,FALSE
W-Msc-197516,122198.4612,332580.95,null,3,Trophon plicatus,110860.31666666667,40732.820400000004,FALSE
W-Msc-197530,163475.1252,210327.8,null,5,Waldo parasiticus,42065.56,32695.02504,FALSE
W-Msc-197533,2695184.4877,4083185.99,null,16,Yoldia eightsii,255199.124375,168449.03048125,FALSE
W-Msc-207631,9133241.4801,10564956.91,null,45,Thais armigera,234776.82022222222,202960.92178,FALSE
W-Msc-207651,3222687.493,3823348.41,null,3,Cellana radiata,1274449.47,1074229.1643333333,FALSE
W-Msc-207654,6257106.5386,7825017.56,1,130,Haliotis varia,60192.442769230765,48131.588758461534,FALSE
W-Msc-207660,48700.9081,53842.590000000004,null,13,Haliotis midae,4141.737692307693,3746.2237,FALSE
W-Msc-207663,6607517.0873,7568131.05,null,3,Haliotis clathrata,2522710.35,2202505.6957666664,TRUE
W-Msc-207666,9667791.6604,10825276.92,null,41,Fragum fragum,264031.1443902439,235799.79659512194,FALSE
W-Msc-207670,7272674.3701,8876309.43,null,35,Tridacna gigas,253608.84085714284,207790.69628857143,FALSE
W-Msc-207673,8135200.624,9274266.88,null,30,Tridacna crocea,309142.2293333334,271173.3541333333,TRUE
W-Msc-207674,9185454.8388,10916568.31,null,45,Tridacna squamosa,242590.4068888889,204121.21864,FALSE
W-Msc-207675,9786314.7153,11716929.76,null,52,Tridacna maxima,225325.57230769232,188198.35990961536,FALSE
W-Msc-207691,8981910.581,10563138.79,null,51,Tellina scobinata,207120.36843137254,176115.89374509803,FALSE
W-Msc-207701,8516934.7631,11151457.89,null,34,Tellina virgata,327984.0555882353,250498.08126764707,FALSE
W-Msc-207716,9632531.1525,11659137.89,null,24,Tellina foliacea,485797.41208333336,401355.4646875,TRUE
W-Msc-207731,9310672.0355,11293799.96,null,40,Tellina staurella,282344.999,232766.8008875,FALSE
W-Msc-207754,8558087.9239,10342492.33,null,72,Anadara antiquata,143645.72680555555,118862.3322763889,FALSE
W-Msc-207764,2782815.2226,4859767.28,null,4,Barbatia cometa,1214941.82,695703.80565,FALSE
W-Msc-207767,7798392.3526,9022875.33,null,27,Barbatia fusca,334180.5677777778,288829.3463925926,TRUE
W-Msc-207774,8005878.995,9530574.59,1,64,Barbatia foliata,148915.22796875,125091.859296875,FALSE
W-Msc-207798,3342995.929,6554245.85,null,5,Ostrea cucullata,1310849.17,668599.1858,FALSE
W-Msc-207824,5511824.2553,7800365.96,null,9,Pascahinnites coruscans,866707.3288888889,612424.9172555556,FALSE
W-Msc-207843,5632793.8633,7627957.9,null,28,Chlamys squamata,272427.0678571429,201171.20940357144,FALSE
W-Msc-207848,1124669.1209,1725088.26,null,4,Plicatula gibbosa,431272.065,281167.280225,FALSE
W-Msc-207850,7767369.4854,9616041.72,null,14,Spondylus barbatus,686860.1228571429,554812.1061,TRUE
W-Msc-207864,6495974.1192,9245847.59,null,11,Spondylus anacanthus,840531.5990909091,590543.1017454545,TRUE
W-Msc-207866,8494618.682,9836324.02,null,26,Spondylus versicolor,378320.1546153846,326716.10315384617,TRUE
W-Msc-207881,4297967.8898,6142208.42,null,31,Spondylus candidus,198135.75548387098,138644.12547741935,TRUE
W-Msc-207885,6903772.4036,8364462.1,null,35,Spondylus squamosus,238984.63142857142,197250.64010285714,TRUE
W-Msc-207892,7324868.6188,8796031.22,null,8,Pinna saccata,1099503.9025,915608.57735,FALSE
W-Msc-207895,9677591.5497,11965260.34,null,72,Pinna muricata,166184.17138888888,134410.99374583332,FALSE
W-Msc-207896,10791033.5077,13046425.1,null,30,Pinna bicolor,434880.83666666667,359701.1169233333,FALSE
W-Msc-207899,12332426.5112,15772752.39,null,51,Pinctada margaritifera,309269.65470588236,241812.28453333332,FALSE
W-Msc-207901,7565515.0394,12224220.47,null,117,Pinctada imbricata,104480.51683760685,64662.5217042735,FALSE
W-Msc-207934,1903106.1329,2775459.25,null,17,Epitonium lamellosum,163262.3088235294,111947.41958235294,FALSE
W-Msc-207989,2564396.5374,3515317.58,null,4,Natica onca,878829.395,641099.13435,TRUE
W-Msc-207996,3444442.1812,4715687.61,null,4,Natica arachnoidea,1178921.9025,861110.5453,TRUE
W-Msc-208000,1211501.6479,1938405.41,null,12,Natica marochiensis,161533.78416666665,100958.47065833333,FALSE
W-Msc-208008,8640693.4254,9935214.94,null,23,Tonna canaliculata,431965.8669565217,375682.32284347824,TRUE
W-Msc-208010,9871762.4087,11168756.32,null,33,Tonna allium,338447.1612121212,299144.31541515153,TRUE
W-Msc-208012,10177875.6042,12016860.21,null,45,Tonna dolium,267041.33800000005,226175.01342666667,FALSE
W-Msc-208013,7973915.2213,11473117.34,null,26,Tonna sulcosa,441273.74384615384,306689.04697307694,TRUE
W-Msc-208014,8719860.9278,10568335.5,null,88,Tonna perdix,120094.72159090909,99089.328725,FALSE
W-Msc-208024,4545500.6045,5914866.92,null,6,Pyrene flava,985811.1533333333,757583.4340833334,FALSE
W-Msc-208026,1209885.3284,2361845.79,null,3,Pyrene turturina,787281.93,403295.10946666665,FALSE
W-Msc-208032,3953823.7857,5090546.51,null,70,Pyrene testudinaria,72722.093,56483.196938571426,TRUE
W-Msc-208034,3857481.4517,5182574.26,null,44,Cantharus fumosus,117785.77863636363,87670.03299318183,TRUE
W-Msc-208035,8778923.8289,10550245.95,null,96,Cantharus undosus,109898.3953125,91447.12321770833,FALSE
W-Msc-208048,3319018.6181,4330752.42,null,35,Peristernia nassatula,123735.78342857142,94829.10337428571,FALSE
W-Msc-208058,1901487.5157,2946527.35,null,3,Terebra triseriata,982175.7833333333,633829.1719000001,FALSE
W-Msc-208062,3531254.0375,4544188.62,null,18,Terebra babylonia,252454.92333333334,196180.7798611111,TRUE
W-Msc-208064,3811036.1937,4646636.74,null,14,Terebra guttata,331902.6242857143,272216.8709785714,TRUE
W-Msc-208070,3157906.9626,4245047.09,null,22,Terebra felina,192956.6859090909,143541.22557272727,TRUE
W-Msc-208077,3633439.7311,4570701.59,null,24,Terebra dimidiata,190445.89958333332,151393.32212916666,TRUE
W-Msc-208080,8509295.1746,10034046.53,null,76,Terebra subulata,132026.92802631579,111964.41019210526,FALSE
W-Msc-208085,2685320.6534,3547265.92,null,26,Terebra undulata,136433.3046153846,103281.5635923077,TRUE
W-Msc-208088,2405900.3794,3817275.4,null,4,Terebra textilis,954318.85,601475.09485,TRUE
W-Msc-208094,3747131.9102,4584374.49,null,16,Terebra chlorata,286523.405625,234195.7443875,TRUE
W-Msc-208102,12300166.1259,16169731.99,null,133,Terebra maculata,121576.9322556391,92482.45207443609,FALSE
W-Msc-208104,3407370.4222,4669105.2,null,14,Terebra funiculata,333507.5142857143,243383.6015857143,TRUE
W-Msc-208105,2247669.6646,3389576.69,null,3,Terebra cingulifera,1129858.8966666667,749223.2215333333,TRUE
W-Msc-208107,2564396.5374,3515317.58,null,4,Terebra laevigata,878829.395,641099.13435,TRUE
W-Msc-208108,3664820.2716,4689395.65,null,50,Terebra affinis,93787.913,73296.405432,FALSE
W-Msc-208110,3583270.1035,4329281.17,null,13,Terebra argus,333021.62846153846,275636.1618076923,TRUE
W-Msc-208116,3518151.884,4521669.28,null,19,Terebra crenulata,237982.59368421053,185165.88863157894,TRUE
W-Msc-208117,2564396.5374,3515317.58,null,4,Terebra columellaris,878829.395,641099.13435,TRUE
W-Msc-208123,2647116.3635,4323964.72,null,4,Coralliophila squamosissima,1080991.18,661779.090875,TRUE
W-Msc-208124,2564396.5374,3515317.58,null,4,Coralliophila costularis,878829.395,641099.13435,TRUE
W-Msc-208125,8514264.8995,12916928.84,null,57,Coralliophila violacea,226612.78666666665,149373.0684122807,FALSE
W-Msc-208126,3284141.7848,4386258.85,null,12,Coralliophila erosa,365521.5708333333,273678.48206666665,TRUE
W-Msc-208127,1288574.6488,3343884.31,null,10,Coralliophila radula,334388.431,128857.46488000001,TRUE
W-Msc-208131,4911192.7814,5914817.12,null,52,Chicoreus microphyllus,113746.48307692308,94446.01502692307,TRUE
W-Msc-208132,4780024.9884,7307928.96,null,7,Chicoreus banksii,1043989.8514285714,682860.7126285714,TRUE
W-Msc-208134,4351693.2227,6109693.39,null,8,Chicoreus palmarosae,763711.67375,543961.6528375,TRUE
W-Msc-208137,9230839.571,10760635.46,null,30,Chicoreus torrefactus,358687.8486666667,307694.6523666667,TRUE
W-Msc-208143,9168868.8246,10553465.04,null,37,Chicoreus brunneus,285228.78486486484,247807.26552972972,FALSE
W-Msc-208145,3491553.8284,5228939.75,null,11,Imbricaria olivaeformis,475358.1590909091,317413.9844,TRUE
W-Msc-208146,5712955.0944,6953732.66,null,23,Imbricaria punctata,302336.20260869566,248389.3519304348,FALSE
W-Msc-208158,8908149.9591,9883809.16,null,42,Harpa harpa,235328.78952380954,212098.80855000002,FALSE
W-Msc-208160,10141838.1218,12119850.83,null,50,Harpa articularis,242397.0166,202836.762436,TRUE
W-Msc-208165,3175699.2221,4971907.02,null,5,Harpa amouretta,994381.4039999999,635139.84442,TRUE
W-Msc-208166,10172365.5546,11558431.67,null,45,Harpa major,256854.0371111111,226052.56788000002,FALSE
W-Msc-208236,3534247.7185,4980841.38,null,33,Mitra litterata,150934.58727272728,107098.4157121212,FALSE
W-Msc-208340,3642891.2521,5392960.19,null,10,Vexillum pacificum,539296.0190000001,364289.12521,TRUE
W-Msc-208364,638254.969,1107957.22,null,3,Oliva mustelina,369319.0733333333,212751.65633333335,FALSE
W-Msc-208379,7144243.0023,9054932.05,null,96,Oliva miniacea,94322.20885416667,74419.197940625,FALSE
W-Msc-208385,9551694.1001,12501764.66,null,107,Oliva annulata,116838.92205607476,89268.16915981309,FALSE
W-Msc-208387,449287.0212,903637.79,null,3,Oliva sayana,301212.5966666667,149762.34040000002,FALSE
W-Msc-208388,8676099.4282,10489861.58,null,83,Oliva caerulea,126383.87445783132,104531.3184120482,FALSE
W-Msc-208391,2836188.654,3112553.38,null,3,Oliva sericea,1037517.7933333333,945396.218,FALSE
W-Msc-208396,7968217.9801,10086211.48,null,25,Oliva oliva,403448.45920000004,318728.719204,TRUE
W-Msc-208435,10978115.0894,13236003.67,null,44,Lithophaga teres,300818.2652272727,249502.61566818182,FALSE
W-Msc-208448,10103715.2576,11610696.83,null,30,Pteria penguin,387023.2276666667,336790.50858666666,FALSE
W-Msc-208462,7001870.0555,9236971.95,null,25,Isognomon ephippium,369478.87799999997,280074.80222,FALSE
W-Msc-208468,8853687.2387,10397161.19,null,44,Isognomon isognomum,236299.11795454545,201220.1645159091,FALSE
W-Msc-208470,8603851.6226,10449133.83,null,68,Isognomon perna,153663.73279411765,126527.22974411765,FALSE
W-Msc-208478,5322060.7211,7424086.14,null,5,Pedum spondyloideum,1484817.228,1064412.14422,FALSE
W-Msc-208481,8489405.3949,10533088.93,null,17,Trapezium bicarinatum,619593.4664705882,499376.7879352941,FALSE
W-Msc-208488,2685532.3535,4261495.07,null,9,Chama asperella,473499.45222222223,298392.48372222227,FALSE
W-Msc-208500,8386820.7781,9886246.84,null,62,Chama lazarus,159455.59419354837,135271.30287258065,TRUE
W-Msc-208527,9644448.0231,10810802.96,null,40,Gafrarium dispar,270270.074,241111.20057749999,FALSE
W-Msc-208528,10304738.8339,11542418.73,null,31,Gafrarium tumidum,372336.08806451614,332410.9301258065,FALSE
W-Msc-208536,2259977.9778,3681761.59,null,3,Vanikoro cancellata,1227253.8633333333,753325.9926,FALSE
W-Msc-208566,3815004.9799,5352726.48,null,7,Magilus antiquus,764675.2114285715,545000.7114142857,TRUE
W-Msc-208599,952515.5795,1286961.16,null,16,Columbella mercatoria,80435.0725,59532.22371875,FALSE
W-Msc-208605,9221139.9943,10865761.42,null,34,Fusinus colus,319581.2182352941,271209.999832353,TRUE
W-Msc-208615,2185193.3255,3266553.35,null,3,Pterygia nucea,1088851.1166666667,728397.7751666666,TRUE
W-Msc-208616,2231470.6924,3379102.14,null,3,Pterygia crenulata,1126367.3800000001,743823.5641333334,TRUE
W-Msc-208625,3718629.1894,5255855.95,null,46,Phasianella solida,114257.73804347827,80839.76498695652,TRUE
W-Msc-208626,3155315.7204,6877437.53,null,7,Aplysia oculifera,982491.0757142857,450759.3886285714,FALSE
W-Msc-208629,12026978.9052,14596735.88,null,63,Dolabella auricularia,231694.22031746033,190904.42706666669,FALSE
W-Msc-208638,3600828.0642,5081964.04,null,13,Colubraria nitidula,390920.31076923077,276986.7741692308,FALSE
W-Msc-208934,2657175.4234,3793750.93,null,4,Littoraria undulata,948437.7325,664293.85585,TRUE
W-Msc-208936,3426029.6315,4665819.82,null,7,Littoraria coccinea,666545.6885714286,489432.8045,FALSE
W-Msc-208938,5438590.4045,6780112.84,null,9,Littoraria intermedia,753345.8711111111,604287.8227222222,FALSE
W-Msc-208963,8840311.0192,11089459.46,null,47,Cassis cornuta,235945.94595744682,188091.72381276597,FALSE
W-Msc-209587,337141.4077,512765.5,null,4,Chromodoris hamiltoni,128191.375,84285.351925,FALSE
W-Msc-209597,7148521.1006,9074814.4,null,9,Hypselodoris maculosa,1008312.7111111111,794280.1222888888,FALSE
W-Msc-210788,10626964.2474,12126769.48,null,65,Octopus cyanea,186565.6843076923,163491.75765230772,FALSE
W-Msc-211062,8997283.8666,10241889.01,null,42,Cymatium lotorium,243854.50023809524,214221.04444285712,FALSE
W-Msc-211082,10420773.0459,12620261.24,null,45,Cymatium pileare,280450.24977777776,231572.73435333333,FALSE
W-Msc-211089,6413567.6307,7824679.35,null,24,Lambis scorpius,326028.30624999997,267231.9846125,FALSE
W-Msc-211092,10054871.6011,12421981.49,null,33,Lambis crocata,376423.6815151515,304693.0788212121,FALSE
W-Msc-211096,7293114.6179,8365674.19,null,48,Lambis lambis,174284.87895833334,151939.88787291668,FALSE
W-Msc-211099,2892089.506,4502948.1,null,13,Lambis millepeda,346380.6230769231,222468.42353846153,FALSE
W-Msc-211101,8804782.9848,10590394.07,null,75,Vasum ceramicum,141205.25426666668,117397.106464,FALSE
W-Msc-211107,5494182.2223,6623873.5,null,11,Casmaria erinaceus,602170.3181818182,499471.1111181818,FALSE
W-Msc-211174,6869615.5550999995,8414842.04,null,6,Diodora singaporensis,1402473.673333333,1144935.92585,TRUE
W-Msc-211262,3140766.1954,5409381.91,null,6,Clanculus margaritarius,901563.6516666667,523461.03256666666,FALSE
W-Msc-211267,3751778.9931,4897436.41,null,6,Clanculus clanguloides,816239.4016666667,625296.49885,TRUE
W-Msc-211288,8370397.8912,9634418.01,null,42,Littorina scabra,229390.905,199295.1878857143,FALSE
W-Msc-211919,5820479.6324,7741487.34,null,57,Acanthopleura gemmata,135815.56736842106,102113.6777614035,FALSE
W-Msc-211920,1311292.6673,2050726.62,null,3,Acanthopleura spinosa,683575.54,437097.5557666667,FALSE
W-Msc-211927,2216603.3458,3325617.02,null,3,Diala semistriata,1108539.0066666666,738867.7819333333,TRUE
W-Msc-212137,2977842.3477,4220803.46,null,4,Drupa clathrata,1055200.865,744460.586925,FALSE
W-Msc-212142,6260964.9846,8040846.0,null,11,Drupa rubusidaeus,730986.0,569178.6349636364,FALSE
W-Msc-212154,5671673.7056,6949848.98,null,18,Drupella rugosa,386102.7211111111,315092.98364444444,TRUE
W-Msc-212155,6966780.7894,9767077.22,null,73,Drupella cornus,133795.5783561644,95435.35327945206,FALSE
W-Msc-212164,3433176.1698,4854830.82,null,15,Engina mendicaria,323655.38800000004,228878.41131999998,TRUE
W-Msc-212165,2714931.5328,4819803.5,null,10,Engina alveolata,481980.35,271493.15328,TRUE
W-Msc-212172,3066628.9339,4796599.95,null,7,Engina lineata,685228.5642857143,438089.8477,TRUE
W-Msc-212835,8062208.7911,9862515.49,null,40,Phyllidia varicosa,246562.88725,201555.2197775,FALSE
W-Msc-212836,6006163.9066,8079205.74,null,13,Phyllidia coelestis,621477.3646153846,462012.6082,TRUE
W-Msc-212841,3761503.8673,6497181.0,null,44,Bullina lineata,147663.20454545456,85488.72425681818,TRUE
W-Msc-213149,4315292.5538,6768698.09,null,5,Chelidonura amoena,1353739.618,863058.51076,FALSE
W-Msc-213150,4674019.0016,6109754.13,null,5,Chelidonura electra,1221950.826,934803.80032,TRUE
W-Msc-213508,10936654.7005,13796811.52,null,48,Asaphis violascens,287433.5733333333,227846.97292708335,FALSE
W-Msc-213509,805395.1279,1075904.08,null,31,Asaphis deflorata,34706.583225806455,25980.48799677419,FALSE
W-Msc-213519,6840201.4824,9535660.53,null,18,Gari elongata,529758.9183333333,380011.1934666667,TRUE
W-Msc-213528,769001.138,1811184.64,null,3,Stomatolina rubra,603728.2133333333,256333.7126666667,FALSE
W-Msc-214506,4403062.8282,6430051.14,null,11,Glossodoris cincta,584550.1036363636,400278.43892727274,TRUE
W-Msc-214508,4749798.193,5556878.64,null,21,Paphia textile,264613.26857142855,226180.86633333334,FALSE
W-Msc-214545,1263262.8379,3763639.95,null,6,Gymnodoris inornata,627273.3250000001,210543.80631666665,FALSE
W-Msc-214555,455312.5576,1090037.09,null,17,Trivia pellucidula,64119.82882352942,26783.091623529413,FALSE
W-Msc-214556,3892559.8039,6413961.05,null,85,Trivia oryza,75458.36529411764,45794.82122235294,TRUE
W-Msc-214942,4693727.096,5586680.96,null,19,Vulsella vulsella,294035.84,247038.26821052632,FALSE
W-Msc-214949,7162518.8247,10047939.41,null,19,Modiolus aratus,528838.9163157895,376974.6749842105,TRUE
W-Msc-214951,9993101.3797,12092093.14,null,24,Modiolus philippinarum,503837.2141666667,416379.22415416664,FALSE
W-Msc-214973,1920182.3812,4582142.37,null,9,Heliacus variegatus,509126.93,213353.5979111111,TRUE
W-Msc-214974,4611846.6058,7180201.69,null,16,Heliacus implexus,448762.605625,288240.4128625,FALSE
W-Msc-214984,9007910.1119,11822362.77,null,33,Ficus gracilis,358253.41727272724,272966.9730878788,TRUE
W-Msc-215008,4569861.5728,6694308.78,null,34,Atys naucum,196891.43470588236,134407.69331764706,TRUE
W-Msc-215078,3095162.7308,4633613.69,null,6,Turris spectabilis,772268.9483333334,515860.45513333334,TRUE
W-Msc-215140,8556148.3371,9399340.83,null,22,Telescopium telescopium,427242.765,388915.83350454544,TRUE
W-Msc-215162,6676675.3878,9425554.26,null,16,Turritella duplicata,589097.14125,417292.2117375,TRUE
W-Msc-215163,7175619.3053,9690308.07,null,83,Turritella terebra,116750.69963855422,86453.24464216868,TRUE
W-Msc-215169,12414073.0266,14402685.61,null,44,Architectonica perspectiva,327333.76386363636,282138.02333181817,FALSE
W-Msc-215200,5101119.9843,6267207.46,null,23,Melo melo,272487.2808695652,221787.82540434782,FALSE
W-Msc-215211,1495428.7065,2232460.75,null,4,Stomatella planulata,558115.1875,373857.176625,FALSE
W-Msc-215214,3537184.8158,5235885.0,null,5,Stomatella varia,1047177.0,707436.96316,FALSE
W-Msc-215228,7665899.7905,9232995.99,null,95,Arca navicularis,97189.4314736842,80693.68200526315,TRUE
W-Msc-215229,9455401.3186,12681311.95,null,78,Arca ventricosa,162580.92243589743,121223.09382820514,FALSE
W-Msc-215248,11893643.7047,14625440.24,null,44,Arca avellana,332396.3690909091,270310.08419772726,FALSE
W-Msc-215252,2094946.7416,2873212.61,null,5,Arca imbricata,574642.522,418989.34832,FALSE
W-Msc-215258,9607610.485199999,12290433.2,null,19,Acar plicata,646864.9052631579,505663.70974736835,FALSE
W-Msc-215315,1822166.0604,3585392.47,null,5,Pupa affinis,717078.4940000001,364433.21208,TRUE
W-Msc-215353,7906588.0951,8590341.78,null,21,Strombus bulla,409063.89428571425,376504.19500476186,FALSE
W-Msc-215358,7255541.1837,8876690.24,null,36,Strombus urceus,246574.7288888889,201542.81065833333,TRUE
W-Msc-215360,8542979.166,12087704.91,null,59,Strombus dentatus,204876.35440677966,144796.25705084743,FALSE
W-Msc-215368,8054165.8029,10365869.59,null,25,Strombus labiatus,414634.78359999997,322166.632116,TRUE
W-Msc-215373,6890194.873,8906219.45,null,73,Strombus lentiginosus,122003.00616438355,94386.2311369863,FALSE
W-Msc-215374,9202912.5193,11018153.34,null,69,Strombus gibberulus,159683.38173913042,133375.54375797103,FALSE
W-Msc-215375,9143652.6856,11205457.02,null,48,Strombus canarium,233447.02125,190492.76428333332,TRUE
W-Msc-215376,5941553.0368,7191959.04,null,106,Strombus luhuanus,67848.67018867924,56052.38713962264,FALSE
