iucn_sid,deep,deeparea,totarea,shallow_pct,habitat,paired_map,max_depth,shallow_str,shallow,am_sid,sciname,reviewed,popn_trend,popn_category,category_score,spp_group,id_no,spatial_source,name_verified,area_total,area_am,area_iucn,area_overlap,sm_perc,sm_range,area_ratio,lg_area_pct,spp_group_text,occurcells
133634,1,11455799.42,23217407.97,0.506585772416868,"This species occurs in shallow, tropical reef environments. It is sometimes a dominant species of intertidal habitats. This species can be a primary reef builder in East Africa, Gulf of Aden, and Hong Kong (DeVantier, Obura, Huang, Johan, Syahrir, and Hodgson pers. comm.). It is commonly found from 1-15 m, with mass colonies at 1-2 m, in the South China Sea and Gulf of Siam (Titlyanov and Titlyanova 2002). This species is found on subtidal rock and rocky reefs, in the outer reef channel, on the back and foreslope, and in lagoons. This species is found to 20 m. <br/><br/><em>Goniastrea</em> species are usually hardy corals often found on back reef areas. Many of the colonies are small or medium in size, but others grow to a meter or more in diameter (Wood 1983).",TRUE,20,TRUE,TRUE,URM-Cn-5580,Goniastrea retiformis,NA,Decreasing,LC,0,CORALS_Part3,133634,iucn,TRUE,26326776.8,7835919.5,25557997,7067139.74408254,90.189,AM,30.659,6.899,Corals,63
133636,1,8806399.11,16400138.8,0.463028989120507,It usually occurs on lower reef slopes with soft substrates. It can form large fields even on sandy bottoms. This species is found from 10-30 m.,TRUE,30,FALSE,TRUE,URM-Cn-4964,Leptoseris gardineri,NA,Unknown,LC,0,CORALS_Part3,133636,iucn,TRUE,20916055.2,10990461.6,17725636.8,7800043.27583284,70.971,AM,62.003,4.785,Corals,23
133637,1,1350323.74,2093136.43,0.354880207211338,This species occurs in shallow reef environments. The maximum size is over 1 m across. This species is found from 2-20 m.,TRUE,20,TRUE,TRUE,URM-Cn-5980,Pocillopora indiania,NA,Unknown,VU,0.4,CORALS_Part3,133637,iucn,TRUE,2466327.6,926648.4,2247633.8,707954.629856903,76.399,AM,41.228,0.607,Corals,5
133638,1,9414051.93,18154039.06,0.481434853208915,"This species occurs in shallow and deeper, tropical reefs in turbid environments and muddy bottoms. It is found on reef slopes. This species is found on subtidal rock and rocky reefs, in lagoons, and in inter-reef soft substrate. This species is found from 5 m to at least 30 m.",TRUE,30,TRUE,TRUE,URM-Cn-5546,Favia maritima,NA,Decreasing,NT,0.2,CORALS_Part1,133638,iucn,TRUE,20703160.6,5915638,19897071.2,5109548.68068419,86.374,AM,29.731,5.371,Corals,23
133639,1,3875086.32,8517314.59,0.545034261790722,"It is found on protected reef slopes below 30 metres, on reef walls (Wallace 1999), on submerged shelf reefs 10-70 m, and shipwrecks (Richards pers. comm.).",TRUE,70,FALSE,TRUE,URM-Cn-4806,Acropora pichoni,NA,Decreasing,NT,0.2,CORALS_Part1,133639,iucn,TRUE,13421177.6,8485938.4,9568008.4,4632769.24822075,54.593,AM,88.691,2.583,Corals,15
133642,1,6193370.6,14453887.67,0.571508320709123,This species is found in mid-reef slopes. This species is found to 20 m.,TRUE,20,FALSE,TRUE,URM-Cn-5848,Acanthastrea hemprichii,NA,Unknown,VU,0.4,CORALS_Part1,133642,iucn,TRUE,19657401.6,10963518.4,16340548,7646664.85830747,69.746,AM,67.094,4.411,Corals,41
133645,1,897727.59,1320506.55,0.320164227886639,"This species is found in shallow reef environments, generally to depths of 20 m.",TRUE,20,TRUE,TRUE,SLB-184819,Porites somaliensis,NA,Unknown,NT,0.2,CORALS_Part3,133645,iucn,TRUE,9826174.9,8847786.2,1495018,516629.30852395,34.557,IUCN,16.897,2.388,Corals,16
133646,1,13248208.24,25300586.25,0.476367539111865,"This species occurs in shallow, tropical reef environments. It is found on upper and mid reef slopes and in lagoons. This species is found to at least 30 m.",TRUE,30,TRUE,TRUE,URM-Cn-4947,Montipora verrucosa,NA,Decreasing,LC,0,CORALS_Part3,133646,iucn,TRUE,31682726.1,19189071.3,27670054.3,15176399.5026804,79.089,AM,69.35,7.469,Corals,133
133647,1,8990753.7,18705599.5,0.519354955717939,"This species occurs in shallow, tropical reef environments. It is found on upper reef slopes exposed to strong wave action. This species appears to be confined to reef-edge habitats with good water circulation (Wallace 1999). <em>Acropora polystoma</em> likely spawns annually in October in French Polynesia (Carroll <em>et al</em>. 2006). This species is found from 3-10 m.",TRUE,10,TRUE,TRUE,URM-Cn-4809,Acropora polystoma,NA,Decreasing,VU,0.4,CORALS_Part3,133647,iucn,TRUE,22504106.8,9515981.6,20518851.2,7530725.94492776,79.138,AM,46.377,5.539,Corals,29
133648,1,13036762.25,25546499.34,0.489684982803597,"This species occurs in most tropical reef environments. It is very common on shallow reef flats in highly fluctuating environments, and is resistant to warming and high salinity. It is found on subtidal rock and rocky reefs, in the outer reef channel, on the back and foreslopes of reefs, in lagoons and in inter-reef soft and rubble substrate. This species is found to at least 30 m.",TRUE,30,TRUE,TRUE,URM-Cn-5514,Cyphastrea microphthalma,NA,Decreasing,LC,0,CORALS_Part3,133648,iucn,TRUE,28852415.6,9626080.1,28017443.8,8791108.31782397,91.326,AM,34.357,7.563,Corals,60
133649,1,12387745.66,23797268.97,0.479446751826161,"This species is found in shallow reef environments, especially reef margins and reef crests exposed to strong wave action. It is commonly found in subtidal reef flats. The maximum depth it is found is to 10-15 m. Often occurs in sympatry with <em>Acropora robusta</em>, which is its sister species (Richards pers. comm.).",TRUE,15,TRUE,TRUE,SLB-93391,Acropora abrotanoides,NA,Decreasing,LC,0,CORALS_Part3,133649,iucn,TRUE,30050967.7,15927158.7,25901857.7,11778048.6702265,73.949,AM,61.49,6.992,Corals,66
133649,1,12387745.66,23797268.97,0.479446751826161,"This species is found in shallow reef environments, especially reef margins and reef crests exposed to strong wave action. It is commonly found in subtidal reef flats. The maximum depth it is found is to 10-15 m. Often occurs in sympatry with <em>Acropora robusta</em>, which is its sister species (Richards pers. comm.).",TRUE,15,TRUE,TRUE,URM-Cn-4734,Acropora danai,NA,Decreasing,LC,0,CORALS_Part3,133649,iucn,TRUE,30050967.7,15927158.7,25901857.7,11778048.6702265,73.949,AM,61.49,6.992,Corals,36
133651,1,10783393.27,22546713.3,0.521731033409646,"This species occurs in most tropical reef environments, especially back reef margins. This species is found on the back and foreslope of the reef and in lagoons.<br/><br/><em>Platygyra</em> species occupy a variety of reef habitats. They may form colonies a meter or more in diameter (Wood 1983).",TRUE,NA,FALSE,NA,URM-Cn-5613,Platygyra lamellina,NA,Decreasing,NT,0.2,CORALS_Part1,133651,iucn,TRUE,25434889.5,5481043.2,24930363.6,4976517.34403396,90.795,AM,21.985,6.73,Corals,43
133654,1,9858639.72,20669917.28,0.52304406512845,"This species occurs in a wide range of shallow reef environments. This species is found on subtidal rock and rocky reefs, in the outer reef channel, on the back and foreslope, and in lagoons. It can be found on inter-tidal rubble substrate. This species is found to 20 m.",TRUE,20,TRUE,TRUE,URM-Cn-5561,Favites chinensis,NA,Decreasing,NT,0.2,CORALS_Part1,133654,iucn,TRUE,23837118.5,7205978.2,23021421.7,6390281.37244579,88.68,AM,31.301,6.214,Corals,33
133659,1,472751.93,1042361.93,0.546460863166789,This species occurs in shallow reef environments. The maximum size is approximately 25 cm across. This species is found to 40 m.,TRUE,40,TRUE,TRUE,URM-Cn-5991,Stylophora kuehlmanni,NA,Unknown,LC,0,CORALS_Part3,133659,iucn,TRUE,1522311.7,833725.5,1306199.7,617613.613975394,74.079,AM,63.828,0.353,Corals,7
133660,1,9917697.94,18729628.59,0.470480800388365,"This species occurs in all shallow, tropical reef environments, especially upper reef slopes and reef flats. It is found intertidally or just subtidally on reef flats, reef tops or submerged reefs (Wallace 1999). This species is found to 15 m depth.",TRUE,15,TRUE,TRUE,SLB-184810,Isopora cuneata,NA,Decreasing,VU,0.4,CORALS_Part1,133660,iucn,TRUE,23109868.9,10646700.1,20417657,7954488.15281421,74.713,AM,52.145,5.511,Corals,52
133662,1,12538393.29,24774917.4,0.49390776616676,"This species is common on reef slopes. This species is found in reef environments protected from strong wave action. It is commonly found from 3-15 m, rarely from 1-2 m, in the South China Sea and Gulf of Siam (Titlyanov and Titlyanova 2002). The maximum size is over 5 m.",TRUE,15,FALSE,TRUE,URM-Cn-5905,Galaxea fascicularis,1,Unknown,NT,0.2,CORALS_Part3,133662,iucn,TRUE,28255599.6,9580460.1,27208084,8532944.4629822,89.066,AM,35.212,7.344,Corals,142
133665,1,332855.18,835120.18,0.6014284075856,"This species occurs in shallow, tropical reef environments on semi-exposed reef slopes. This species is found in lagoons. It is found to 15 m. <br/><br/><em>Goniastrea</em> species are usually hardy corals often found on back reef areas. Many of the colonies are small or medium in size, but others grow to a meter or more in diameter (Wood 1983).",TRUE,15,TRUE,TRUE,URM-Cn-5581,Goniastrea thecata,NA,Decreasing,NT,0.2,CORALS_Part1,133665,iucn,TRUE,1035484.2,286202.2,1026952.9,277670.821515498,97.019,AM,27.869,0.277,Corals,4
133666,1,9242489.53,19627862.05,0.529113792095355,"This species occurs in shallow, tropical reef environments, usually reef flats, but also lagoons and upper reef slopes. This species is typically found in intertidal or shallow subtidal areas (Wallace 1999). This species is found from 2-12 m.",TRUE,12,TRUE,TRUE,URM-Cn-4785,Acropora millepora,NA,Decreasing,NT,0.2,CORALS_Part3,133666,iucn,TRUE,22356421.9,8398109.3,21530253.5,7571940.85824311,90.162,AM,39.006,5.812,Corals,31
133668,1,9996502.08,21408001.58,0.533048330427113,"This species is usually found free-living on soft substrates, generally to depths of 30 m.. It is commonly found from 9-20 m, but rarely from 3-5 m, in the South China Sea and Gulf of Siam (Titlyanov and Titlyanova 2002).",TRUE,30,FALSE,TRUE,URM-Cn-6030,Goniopora stokesi,NA,Unknown,NT,0.2,CORALS_Part3,133668,iucn,TRUE,24104767.3,5013228.4,23710596.7,4619057.91277018,92.137,AM,21.143,6.4,Corals,8
133673,1,10938582.4,21704178.74,0.496014913485734,"This species is found on reef slopes and is a free living adult. It is commonly found from 12-20 m, rarely from 9-11 m, in the South China Sea and Gulf of Siam (Titlyanov and Titlyanova 2002). The depth range is from 1-25 m (Hoeksema 1990).",TRUE,25,FALSE,TRUE,URM-Cn-5766,Fungia paumotensis,NA,Unknown,LC,0,CORALS_Part3,133673,iucn,TRUE,25067296.6,10685983.4,23763664.8,9382351.69746239,87.801,AM,44.968,6.415,Corals,79
133674,1,9888248.94,21166866.36,0.532843040069158,"This species occurs in shallow, tropical and subtropical reef environments. It is found in subtidal muddy reef flats and in other inshore habitats. This species is found to at least 40 m.",TRUE,40,TRUE,TRUE,URM-Cn-4919,Montipora mollis,NA,Decreasing,LC,0,CORALS_Part3,133674,iucn,TRUE,26404235.3,14260712.7,23564630.3,11421107.6434053,80.088,AM,60.517,6.361,Corals,67
133676,1,3766282.23,5073663.04,0.257679865551339,"This species occurs in shallow reef environments, generally to depths of 20 m.",TRUE,20,TRUE,TRUE,URM-Cn-6143,Psammocora vaughani,NA,Unknown,NT,0.2,CORALS_Part3,133676,iucn,TRUE,7864211.1,3467875.1,5181505.1,785169.090689112,22.641,AM,66.928,1.399,Corals,4
133679,1,9436195.99,20634546.72,0.542699138583258,It is almost always found on soft horizontal and gently sloping sandy bottoms as a free-living polyp with one mouth. It usually occurs in association with <em>Heterocyathus</em> and <em>Cycloseris</em> species. The maximum size is 1.5 cm. It has a depth range of 10-35 m on the Great Barrier Reef (Fisk 1983). This species may be found to 100 m.,TRUE,100,FALSE,TRUE,URM-Cn-5428,Heteropsammia cochlea,NA,Unknown,LC,0,CORALS_Part1,133679,iucn,TRUE,24560612.8,10826368.9,22983980.6,9249736.72524764,85.437,AM,47.104,6.204,Corals,65
133680,1,2124602.49,4996034.34,0.574742216443612,"This species is found in all reef and near-reef environments. <em>Porites astreoides</em> dominates on the shallow exposed fore reef where other massive species are rare, and it is found on the deep reef and in the back reef; depths range from 0.2-70 m, with the highest abundance from 1-15 m (Goreau and Wells 1967, Lang 2003). Also present in subtidal rocky environments and seagrass beds. They commonly inhabit disturbed reef surfaces (and are often the first to recolonize areas following disturbance), and are also common in areas of high sedimentation and high turbidity.",TRUE,70,TRUE,TRUE,URM-Cn-6038,Porites astreoides,NA,Increasing,LC,0,CORALS_Part3,133680,iucn,TRUE,7485386.7,3486224.3,5682820,1683657.63816736,48.295,AM,61.347,1.534,Corals,12
133682,1,8799413.37,18744552.07,0.530561555318083,"This species occurs in shallow, tropical reef environments. It is found on shallow reef slopes with a high <em>Acropora</em> spp. diversity, but it is protected from strong wave action. It is found subtidally on submerged reefs and gentle reef slopes (Wallace 1999). This species is found from 5-25 m.",TRUE,25,TRUE,TRUE,SLB-93593,Acropora subulata,NA,Decreasing,LC,0,CORALS_Part1,133682,iucn,TRUE,22767709.9,9943811.7,20768843.3,7944945.03080107,79.898,AM,47.879,5.606,Corals,36
133685,1,12469128.65,24351907.64,0.487960909086299,It is primarily found in shallow water reef environments exposed to strong wave action. Sparse colonies of <em>S. pistillata</em> are found from 3-11 m in the South China Sea and Gulf of Siam (Titlyanov and Titlyanova 2002). This species is considered to be a main reef-framework builder and is found from 0-4 m of Eilat (Sheppard 1982). The maximum size is approximately 30 cm across. It can be found to 15 m.,TRUE,15,TRUE,TRUE,URM-Cn-5995,Stylophora pistillata,NA,Unknown,NT,0.2,CORALS_Part1,133685,iucn,TRUE,29084228.2,13954228.3,26714431.2,11584431.3394516,83.017,AM,52.235,7.211,Corals,155
133686,1,1288364.74,2918504.07,0.558553043237661,"This species is found in tropical reef environments, restricted to deeper water from 30-150 m.",TRUE,150,FALSE,TRUE,URM-Cn-4961,Leptoseris cailleti,NA,Unknown,LC,0,CORALS_Part3,133686,iucn,TRUE,3339193,1271905.8,3280265.6,1212978.3920359,95.367,AM,38.774,0.885,Corals,15
133690,1,3651757.55,9065890.98,0.597198161983633,"This species occurs in shallow, exposed reef environments. It prefers tropical and subtropical reef habitats. It is found on subtidal rock and rocky reefs and on the back and foreslopes of reefs. It is also found in lagoons. This species is found to at least 20 m.",TRUE,20,TRUE,TRUE,URM-Cn-5513,Cyphastrea japonica,NA,Decreasing,LC,0,CORALS_Part1,133690,iucn,TRUE,10227420.3,1678089.5,10187830.5,1638499.61443309,97.641,AM,16.472,2.75,Corals,3
133693,1,5768872.07,13778305.08,0.581307567476217,This species is found in reef slopes and reef flats as a free-living polyp with multiple mouths. The depth range is from 1-21 m (Hoeksema 1990). The maximum size is 45 cm in diameter.,TRUE,21,FALSE,TRUE,URM-Cn-5795,Sandalolitha robusta,NA,Unknown,LC,0,CORALS_Part1,133693,iucn,TRUE,16560786.2,7309842.9,15251688.5,6000745.2882088,82.091,AM,47.928,4.117,Corals,43
133697,1,12256519.14,24230881.81,0.49417775068583,It may form large stands on fringing reefs where the water is turbid. It forms plates of over 1 m in diameter. This species is found from 2-15 m.,TRUE,15,FALSE,TRUE,URM-Cn-5475,Turbinaria reniformis,NA,Unknown,VU,0.4,CORALS_Part2,133697,iucn,TRUE,27279958.5,6201364.1,26653036.7,5574442.37857954,89.891,AM,23.267,7.195,Corals,40
133702,1,13842810.03,26666501.65,0.480891411566166,"This species occurs in most reef environments and forms large colonies on horizontal shallow substrata. It forms big boulders over 1 m. This species is found from 3-15 m. <br/><br/>In Panama and Galápagos occurs on broken reef and rock habitats in shallow depths (&lt;15 m) (Guzmán and Chiriboga pers. comm.). According to Guzmán (pers. comm.), <em>P. duerdemi</em> forms very large colonies in the Gulf of Chiriqui and Gulf of Panama, Panamá.",TRUE,15,TRUE,TRUE,URM-Cn-4987,Pavona duerdeni,NA,Unknown,LC,0,CORALS_Part1,133702,iucn,TRUE,31829140.6,13998903.6,29290834.1,11460597.1298688,81.868,AM,47.793,7.907,Corals,93
133121,0,25177.88,25177.88,0,"The known colonies of <em>S. glynni</em> were reported to be unattached and occur along the upper sand-coral rubble reef slope at a depth of 7 to 8.5 m (Budd and Guzmán 1994). Its current habitat is restricted to the aquarium of the Smithsonian Tropical Research Institute (Fenner 2001, Glynn 2001, Maté 2003).<br/><br/>The genus <em>Siderastrea</em> contains only five extant species (Van-Oppen <em>et al</em>. 2006). Budd and Guzmán (1994) hypothesized that <em>S. glynni</em> originated from a rare dispersal event from the central Pacific. However, new studies conducted by Forsman <em>et al</em>. (2005) have revealed that it is more likely that S. glynni originated by a breach of the Panama Isthmus, or by a contemporary introduction by ship. <br/><br/>Glynn (1997) suggested that <em>S. glynni</em> could be an ENSO immigrant, and that colonies perhaps settled and started growing sometime between 1982 and 1985. Glynn (1994) agued that this could be possible if there is a source population located in the Gulf of Panama or elsewhere in the equatorial eastern Pacific (Glynn 1997).",TRUE,8,FALSE,TRUE,URM-Cn-6145,Siderastrea glynni,NA,Stable,CR,0.8,CORALS_Part1,133121,iucn,TRUE,114414,83966.4,30447.5,0,0,IUCN,36.262,0.023,Corals,3
